W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-04-04,0,0,0.0,0,0,1.0,0,0,0,0,0,3,0.0
2018-04-05,0,0,0.0,0,0,1.0,1,0,0,0,0,3,0.5
2018-04-07,1,0,3.0,0,0,1.0,2,1,1,1,0,1,1.0
2018-04-09,0,0,2.25,0,0,1.0,2,0,0,0,0,1,1.25
2018-04-10,1,0,1.8,0,0,1.0,1,0,0,0,1,2,1.4
2018-04-14,0,0,3.0,0,0,1.0,1,1,1,1,0,2,1.33
2018-04-15,0,0,2.57,0,0,1.0,0,0,0,0,0,1,1.14
2018-04-16,0,0,3.38,0,0,1.0,1,1,1,1,0,0,1.13
2018-05-06,0,1,3.6,0,0,2.0,2,1,1,1,1,2,1.2
2018-05-08,0,0,5.23,0,0,0.1,3,2,2,1,1,0,1.55
2018-05-28,0,0,4.05,0,0,3.0,2,0,0,0,1,3,1.43
2018-05-31,0,1,5.02,0,0,1.0,2,2,2,1,1,1,1.53
2018-06-02,0,0,4.7,0,0,1.0,0,0,0,0,0,1,1.43
2018-06-14,0,0,4.76,0,0,1.2,0,1,1,0,1,2,1.35
2018-06-17,0,0,4.5,0,0,1.0,1,0,0,0,1,0,1.39
2018-06-19,0,0,5.03,0,0,1.2,3,2,2,1,3,1,1.58
2018-06-24,0,1,5.23,0,0,1.0,2,1,1,1,0,1,1.6
2018-06-25,0,0,5.4,0,0,1.0,2,1,1,0,1,1,1.66
2018-06-27,0,0,5.24,0,0,0.2,0,0,0,0,0,0,1.61
2018-06-29,0,0,5.01,0,0,1.0,0,0,0,0,0,1,1.54
2018-07-01,0,0,5.25,0,0,0.2,2,1,1,0,0,2,1.58
2018-07-04,0,0,5.04,0,0,1.0,0,0,0,0,1,2,1.56
2018-07-06,0,0,4.78,0,0,1.1,0,0,0,0,0,2,1.48
2018-07-08,0,0,4.61,0,0,1.0,1,0,0,0,0,0,1.46
2018-07-10,0,0,4.45,0,0,1.0,0,0,0,0,0,1,1.41
2018-07-11,0,0,4.3,0,0,1.0,0,0,0,0,0,0,1.36
2018-07-13,0,0,4.15,0,0,1.0,1,0,0,0,0,1,1.35
2018-07-14,0,0,4.06,0,0,0.2,0,0,0,0,1,1,1.35
2018-07-20,0,0,3.94,0,0,1.0,1,0,0,0,2,1,1.41
2018-07-23,0,0,4.13,0,0,0.2,2,1,1,0,1,1,1.47
2018-07-27,0,0,4.09,0,0,0.1,1,0,0,0,1,1,1.52
2018-07-28,0,0,3.97,0,0,1.0,1,0,0,0,0,1,1.5
2018-07-29,0,0,3.86,0,0,1.0,0,0,0,0,0,1,1.46
2018-08-01,0,0,4.5,0,0,1.0,2,3,3,1,1,1,1.5
2018-08-04,0,0,4.38,0,0,1.0,0,1,0,0,2,1,1.51
2018-08-06,0,0,4.15,0,0,2.0,0,0,0,0,1,0,1.46
2018-08-08,0,0,4.05,0,0,1.0,0,0,0,0,0,0,1.43
2018-08-11,0,0,3.89,0,0,1.2,3,0,0,0,0,0,1.44
2018-08-12,0,0,3.98,0,0,1.1,4,1,1,0,0,3,1.49
2018-08-14,0,0,4.33,0,0,0.2,3,2,2,0,0,0,1.53
2018-08-26,0,0,4.23,0,0,1.0,1,0,0,0,0,2,1.52
2018-08-30,0,0,4.14,0,0,1.0,0,0,0,0,0,0,1.49
2018-09-01,0,0,4.11,0,0,0.1,1,2,0,0,1,0,1.52
2018-09-04,0,0,4.02,0,0,1.0,1,0,0,0,0,2,1.51
2018-09-08,0,0,3.94,0,0,1.0,1,0,0,0,1,1,1.52
2018-09-11,0,0,3.86,0,0,1.0,0,0,0,0,0,1,1.49
2018-09-12,0,0,3.78,0,0,1.0,0,0,0,0,0,0,1.46
2018-09-14,0,0,4.06,0,0,1.0,2,2,2,0,1,0,1.49
2018-09-18,0,0,3.98,0,0,1.0,0,0,0,0,0,0,1.46
2018-09-22,0,0,3.91,0,0,1.0,0,0,0,0,0,3,1.43
2018-09-24,0,0,3.83,0,0,1.0,0,0,0,0,0,1,1.41
2018-09-25,0,0,3.76,0,1,1.0,0,0,0,0,1,1,1.4
2018-09-28,0,0,3.7,0,1,1.0,1,0,0,0,0,3,1.39
2019-03-29,1,0,0.0,0,0,1.0,1,0,0,0,0,2,1.0
2019-03-31,0,0,0.0,0,0,1.0,0,0,0,0,0,1,0.5
2019-04-01,0,0,6.75,0,0,0.2,2,2,2,1,1,1,1.5
2019-04-05,0,0,4.91,0,0,1.0,1,0,0,0,0,2,1.36
2019-04-06,0,0,3.86,0,0,1.0,1,0,0,0,0,3,1.29
2019-04-08,0,0,3.18,0,0,1.0,0,0,0,0,0,1,1.06
2019-04-10,0,0,2.7,0,1,1.0,0,0,0,0,0,0,0.9
2019-04-13,0,0,4.91,0,0,0.2,3,2,2,0,1,1,1.36
2019-04-17,0,0,4.32,0,0,1.0,0,0,0,0,0,1,1.2
2019-04-19,0,0,3.86,0,0,1.0,0,0,0,0,1,0,1.18
2019-04-21,0,0,3.48,1,0,1.0,0,0,0,0,0,1,1.06
2019-04-22,0,0,3.18,0,0,1.0,0,0,0,0,0,3,0.97
2019-04-24,0,0,3.09,0,0,0.1,0,0,0,0,0,0,0.94
2019-04-25,0,0,3.0,0,0,0.1,0,0,0,0,0,0,0.92
2019-04-28,0,0,3.46,0,0,1.0,2,1,1,0,1,0,1.08
2019-04-30,0,0,3.21,0,1,1.0,0,0,0,0,1,1,1.07
2019-05-02,0,0,3.0,0,0,1.0,0,0,0,0,0,2,1.0
2019-05-05,0,0,4.5,0,0,1.0,3,3,3,1,0,0,1.13
2019-05-07,0,0,4.24,0,1,1.0,1,0,0,0,0,1,1.12
2019-05-11,0,0,4.0,0,0,1.0,0,0,0,0,0,1,1.06
2019-05-13,0,0,3.79,0,1,1.0,0,0,0,0,0,1,1.0
2019-05-17,0,0,3.6,0,1,1.0,0,0,0,0,0,0,0.95
2019-05-20,0,0,3.43,0,0,1.0,0,0,0,0,0,2,0.9
2019-05-24,0,0,3.27,0,0,1.0,0,0,0,0,0,1,0.86
2019-05-25,1,0,3.86,0,0,1.1,2,2,2,0,1,0,0.94
2019-05-28,0,0,3.7,0,1,1.0,0,0,0,0,1,0,0.95
2019-05-29,0,0,4.26,0,0,1.0,3,2,2,1,0,0,1.03
2019-06-01,0,0,4.1,0,1,1.0,1,0,0,0,0,2,1.03
2019-06-04,0,0,3.95,0,0,1.0,0,0,0,0,0,0,0.99
2019-06-05,1,0,3.77,0,0,1.1,1,0,0,0,1,1,1.01
2019-06-10,0,0,3.64,0,1,1.0,2,0,0,0,0,0,1.04
2019-06-11,0,0,3.45,0,1,1.2,2,0,0,0,0,3,1.05
2019-06-14,0,0,3.34,0,0,1.0,2,0,0,0,0,0,1.08
2019-06-15,0,0,3.24,0,1,1.0,0,0,0,0,0,1,1.05
2019-06-18,0,0,3.15,0,1,1.0,0,0,0,0,0,1,1.02
2019-06-20,0,0,3.06,0,0,1.0,0,0,0,0,0,3,0.99
2019-06-23,0,0,3.28,0,0,0.1,3,1,1,0,0,0,1.07
2019-06-25,0,0,3.19,0,0,1.0,2,0,0,0,0,1,1.09
2019-06-29,0,0,3.11,0,0,1.0,2,0,0,0,0,1,1.12
2019-07-02,0,0,3.03,0,0,1.0,1,0,0,0,0,0,1.11
2019-07-03,0,0,2.95,0,0,1.0,0,0,0,0,0,2,1.08
2019-07-05,0,0,2.88,0,1,1.0,0,0,0,0,0,1,1.06
2019-07-07,0,0,2.74,0,0,2.0,1,0,0,0,3,1,1.1
2019-07-14,0,0,2.68,0,1,1.0,1,0,0,0,0,2,1.1
2019-07-15,0,0,2.62,0,1,1.0,1,0,0,0,0,2,1.1
2019-07-20,0,0,2.56,0,0,1.0,1,0,0,0,0,0,1.09
2019-07-23,0,0,2.7,0,1,1.0,2,1,1,0,1,0,1.14
2019-07-24,0,0,2.64,0,1,1.0,0,0,0,0,0,0,1.11
2019-07-25,0,0,2.77,0,0,1.0,2,1,1,1,0,0,1.13
2019-07-30,0,0,2.72,0,0,1.0,1,0,0,0,0,1,1.13
2019-08-04,0,0,2.86,0,0,0.2,1,1,1,0,1,0,1.15
2019-08-10,0,0,2.81,0,0,1.0,0,0,0,0,0,2,1.13
2019-08-11,1,0,2.73,0,0,1.1,1,0,0,0,0,2,1.12
2019-08-14,0,0,2.85,0,0,1.0,2,1,1,0,0,1,1.14
2019-08-15,0,0,2.98,0,1,0.2,2,1,1,1,0,1,1.16
2019-08-17,0,0,2.93,0,1,1.0,0,0,0,0,0,1,1.14
2019-08-19,0,0,2.86,0,0,1.1,1,0,0,0,1,1,1.15
2019-08-20,0,0,2.81,0,0,1.0,1,0,0,0,1,1,1.16
2019-08-21,0,0,2.78,0,0,0.2,1,0,0,0,0,1,1.17
2019-08-27,0,0,2.73,0,1,1.0,0,0,0,0,0,0,1.15
2019-08-30,0,0,2.64,0,0,2.0,0,0,0,0,0,3,1.11
2019-09-01,0,0,2.6,0,0,1.0,0,0,0,0,0,2,1.09
2019-09-06,1,0,2.52,0,0,2.0,0,0,0,0,0,3,1.06
2019-09-07,0,0,2.48,0,1,1.0,0,0,0,0,0,1,1.04
2019-09-11,0,0,2.44,0,0,1.0,0,0,0,0,0,0,1.03
2019-09-14,0,0,2.41,0,0,1.0,0,0,0,0,0,1,1.01
2019-09-15,0,0,2.36,0,1,1.1,0,0,0,0,1,2,1.0
2019-09-18,0,0,2.33,0,1,1.0,1,0,0,0,0,2,1.0
2019-09-21,0,0,2.29,0,0,1.0,0,0,0,0,0,1,0.99
2019-09-24,0,0,2.26,0,1,1.0,1,0,0,0,0,1,0.99
2019-09-25,0,1,2.48,0,0,1.0,3,2,2,1,0,2,1.02
2020-07-24,0,1,13.5,0,0,1.1,1,3,2,0,1,2,1.5
2020-07-25,0,0,7.71,0,1,1.0,0,0,0,0,0,1,0.86
