W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-30,0,1,1.17,1,0,7.2,4,1,1,1,0,7,0.52
2018-04-04,1,0,1.15,1,0,8.0,3,1,1,0,1,4,0.51
2018-04-10,0,1,1.74,1,0,5.0,7,2,2,2,1,5,0.77
2018-04-15,1,0,1.63,1,0,7.0,2,1,1,1,2,4,0.72
2018-04-21,1,0,1.23,1,0,9.0,0,0,0,0,2,10,0.6
2018-04-27,1,0,1.03,1,0,7.0,4,1,0,0,1,7,0.62
2018-05-03,0,1,1.63,1,0,6.0,6,4,4,1,0,5,0.66
2018-05-08,0,1,2.11,1,0,5.2,7,4,4,1,0,3,0.72
2018-05-14,1,0,2.35,1,0,6.0,8,4,3,1,1,4,0.8
2018-05-19,0,0,2.71,1,0,5.0,5,4,4,1,3,2,0.86
2018-05-25,0,1,3.34,1,0,3.2,8,6,6,1,2,2,0.96
2018-05-30,0,1,3.6,1,0,5.0,5,4,4,1,1,3,0.97
2018-06-05,0,0,3.59,1,0,5.1,4,2,2,2,4,2,1.01
2018-06-10,0,0,3.49,1,0,7.1,6,2,2,1,0,6,0.99
2018-06-16,1,0,3.56,1,0,6.0,4,3,3,1,1,4,0.98
2018-06-22,1,0,3.4,1,0,7.0,5,1,1,0,0,7,0.96
2018-06-28,1,0,3.38,1,0,6.0,5,2,2,1,1,2,0.97
2018-07-04,0,0,3.33,1,0,7.0,4,2,2,1,2,1,0.96
2018-07-10,0,0,3.44,1,0,4.0,7,3,3,1,1,4,0.99
2018-07-15,1,0,3.42,1,0,6.0,5,2,2,1,1,1,0.99
2018-07-22,0,0,3.38,1,0,6.2,4,2,2,0,0,5,0.97
2018-07-27,0,1,3.46,1,0,5.0,9,3,3,1,0,5,1.0
2018-08-01,1,0,3.38,1,0,6.0,5,1,1,0,2,5,1.01
2018-08-07,0,1,3.5,1,0,2.2,5,3,3,0,3,1,1.05
2018-08-13,1,0,3.44,1,0,7.2,5,2,2,0,2,3,1.04
2018-08-19,0,1,3.7,1,0,4.0,9,6,6,2,0,5,1.07
2018-08-24,1,0,3.59,1,0,5.0,5,1,0,0,1,1,1.08
2019-09-01,0,0,0.0,1,0,5.0,1,0,0,0,3,5,0.8
2019-09-08,1,0,0.75,1,0,7.0,2,1,1,1,2,10,0.67
2019-09-15,1,0,0.5,1,0,6.0,3,0,0,0,1,6,0.67
2019-09-21,1,0,1.14,1,0,5.2,6,2,2,2,1,4,0.8
2019-09-26,1,0,1.21,1,0,6.0,4,1,1,0,0,5,0.78
2020-07-25,0,1,7.71,1,0,4.2,5,4,4,1,0,3,1.07
2020-07-31,0,1,7.0,1,0,4.1,6,5,3,0,0,4,1.22
2020-08-05,0,0,8.03,1,0,3.1,6,4,4,1,1,5,1.46
2020-08-10,0,0,9.0,1,0,2.2,7,4,4,1,3,1,1.87
2020-08-15,0,0,7.65,1,0,5.0,3,3,2,0,1,5,1.6
2020-08-20,1,0,6.39,1,0,5.1,5,1,1,1,0,4,1.46
2020-08-25,1,0,5.64,1,0,5.0,6,3,1,0,0,3,1.42
