W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-04-26,1,0,0.0,0,0,3.0,0,0,0,0,0,1,0.0
2018-05-07,0,1,4.32,1,0,5.1,6,4,4,0,2,5,0.96
2018-05-11,0,0,3.86,0,0,1.0,0,0,0,0,1,1,0.96
2018-05-13,0,0,4.15,0,0,3.2,4,2,2,0,0,4,1.0
2018-05-19,0,0,4.67,1,0,4.1,4,5,3,1,2,7,1.1
2018-05-25,0,1,4.76,1,0,5.1,4,3,3,0,0,7,1.01
2018-05-30,0,0,4.74,0,0,2.0,2,1,1,0,4,1,1.18
2018-06-21,0,0,4.39,0,0,2.0,3,4,0,0,0,2,1.2
2018-06-25,1,0,3.48,1,0,7.0,1,0,0,0,5,4,1.13
2018-07-01,0,1,3.92,1,0,5.1,4,4,4,1,3,2,1.15
2018-07-06,0,0,3.8,1,0,6.0,5,2,2,1,3,5,1.18
2018-07-15,1,0,3.49,0,0,4.0,0,0,0,0,2,4,1.12
2018-07-21,0,0,3.17,1,0,5.0,4,0,0,0,3,2,1.15
2018-07-25,0,0,3.44,0,0,1.0,3,2,2,1,2,1,1.22
2018-07-29,0,1,3.49,1,0,4.1,4,3,2,2,2,4,1.23
2018-08-03,0,0,4.12,1,0,4.0,8,6,6,0,1,5,1.29
2018-08-08,1,0,3.89,1,0,6.0,2,1,1,0,1,4,1.23
2018-08-14,1,0,3.74,1,0,5.1,4,1,1,0,0,6,1.19
2018-08-19,0,1,3.76,1,0,4.1,6,2,2,0,2,1,1.23
2018-08-25,0,0,3.56,1,0,7.0,3,1,1,1,5,6,1.22
2018-08-30,1,0,3.34,1,0,5.2,3,0,0,0,3,6,1.21
2018-09-04,0,0,3.19,1,0,4.1,2,3,0,0,5,2,1.23
2018-09-09,1,0,3.16,1,0,6.2,5,2,2,0,1,6,1.21
2018-09-15,0,1,3.53,1,0,4.1,6,6,6,2,4,4,1.25
2018-09-21,0,0,3.53,1,0,2.2,4,1,1,0,3,3,1.29
2018-09-26,0,0,3.47,1,0,4.1,4,1,1,0,3,2,1.3
