W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2021-06-24,0,0,0.0,0,0,1.0,0,0,0,0,0,2,0.0
2021-07-03,0,0,4.5,0,0,1.0,1,1,1,0,1,1,1.0
2021-07-07,0,0,3.0,0,0,1.0,0,0,0,0,1,0,1.0
2021-07-16,0,0,2.25,0,0,1.0,0,0,0,0,0,1,0.75
2021-07-19,0,0,1.8,0,0,1.0,0,0,0,0,2,0,1.0
2021-07-22,0,0,1.59,0,0,0.2,1,0,0,0,0,1,1.06
2021-07-24,0,0,1.35,0,0,1.0,0,0,0,0,0,1,0.9
2021-07-25,0,0,1.29,0,0,0.1,0,0,0,0,0,1,0.86
2021-07-27,0,0,1.17,0,0,0.2,0,0,0,0,0,2,0.78
2021-07-31,0,0,1.04,0,0,1.0,0,0,0,0,0,3,0.69
2021-08-02,0,0,0.93,0,0,1.0,0,0,0,0,0,2,0.62
2021-08-04,0,0,0.84,0,0,1.0,1,0,0,0,0,1,0.66
2021-08-06,0,0,0.77,0,0,1.0,0,0,0,0,1,2,0.69
2021-08-10,0,0,0.71,0,0,1.0,1,0,0,0,0,0,0.71
2021-08-13,0,0,0.66,0,1,1.0,0,0,0,0,1,1,0.73
2021-08-15,0,0,0.61,0,1,1.0,1,0,0,0,1,0,0.82
2021-08-19,0,1,1.08,0,0,2.0,1,2,1,1,0,2,0.78
2021-08-30,0,0,1.02,0,1,1.0,0,0,0,0,0,0,0.74
2021-09-01,0,1,1.96,0,0,0.2,1,5,2,0,2,0,0.87
2021-09-05,0,0,1.86,0,0,1.0,1,0,0,0,1,1,0.93
2021-09-06,0,0,1.77,0,0,1.0,1,0,0,0,0,0,0.93
2021-09-08,0,0,1.74,0,1,0.1,0,0,0,0,0,0,0.92
2021-09-11,0,0,1.66,0,1,1.0,1,0,0,0,0,0,0.92
2021-09-12,0,0,1.59,0,1,1.0,0,0,0,0,0,0,0.88
2021-09-17,0,0,1.52,0,0,1.0,0,0,0,0,1,1,0.89
2021-09-18,0,0,1.46,0,1,1.0,0,0,0,0,0,2,0.85
2021-09-23,0,0,1.75,0,0,1.0,1,1,1,1,0,0,0.86
2021-09-24,0,0,1.69,0,1,1.0,0,0,0,0,1,1,0.86
2021-09-26,0,0,1.67,0,1,0.1,0,0,0,0,0,1,0.85
2021-09-28,0,0,1.61,0,1,1.0,1,0,0,0,0,0,0.86
2021-09-30,0,0,1.55,0,1,1.0,0,0,0,0,0,1,0.83
