W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-06-29,1,0,1.8,5.0,3,1,0,5,2,1.6
2018-09-05,1,0,0.75,7.0,3,0,0,2,6,1.08
2018-09-13,0,0,1.42,7.0,2,2,1,3,6,0.95
2018-09-18,0,1,2.35,4.0,6,3,0,6,3,1.3
2018-09-24,0,1,4.0,4.0,7,6,2,5,3,1.56
2018-09-30,0,1,3.44,7.0,4,1,0,2,10,1.41
2019-03-31,1,0,0.0,8.0,4,0,0,0,6,0.5
2019-04-06,0,0,1.5,4.0,4,2,0,5,0,1.08
2019-04-12,0,1,4.24,5.0,11,6,0,2,6,1.53
2019-04-17,0,1,5.09,6.0,7,5,0,1,7,1.48
2019-04-24,0,0,4.5,5.0,4,1,1,4,2,1.5
2019-04-30,0,1,4.86,5.1,7,4,2,3,1,1.56
2019-05-06,0,0,4.93,5.0,4,3,1,6,5,1.62
2019-05-11,0,1,5.11,5.2,8,4,2,2,1,1.64
2019-05-19,1,0,4.25,9.0,2,0,0,1,8,1.42
2019-05-25,0,1,4.5,5.0,6,4,0,2,2,1.43
2019-05-30,0,0,4.08,6.0,2,0,0,5,3,1.41
2019-06-05,1,0,3.8,7.0,5,1,0,1,5,1.35
2019-06-10,0,1,3.67,5.0,4,1,0,4,6,1.37
2019-06-16,0,0,3.73,6.0,8,3,0,2,6,1.39
2019-06-21,1,0,3.51,7.2,8,1,0,4,6,1.41
2019-06-27,0,1,3.86,6.0,7,6,3,1,1,1.4
2019-07-03,0,1,3.82,5.2,4,2,1,4,5,1.4
2019-07-14,0,1,3.94,6.0,9,4,1,2,6,1.43
2019-07-20,0,0,4.25,5.0,7,6,2,3,4,1.45
2019-07-26,0,0,4.18,6.0,5,2,0,3,4,1.45
2019-07-31,0,1,4.54,4.2,6,7,3,5,5,1.48
2019-08-05,0,0,4.5,5.0,3,2,0,3,4,1.47
2019-08-10,0,0,4.44,7.2,5,3,0,2,6,1.44
2019-08-16,0,1,4.35,7.0,3,2,1,4,2,1.42
2019-08-22,0,0,4.15,7.0,3,0,0,2,7,1.38
2019-08-28,0,1,4.22,6.0,6,4,1,1,8,1.37
2019-09-03,0,0,4.26,7.0,3,4,1,4,7,1.36
2019-09-08,1,0,4.04,9.0,4,0,0,2,8,1.32
2019-09-13,0,1,3.93,7.0,9,1,0,0,6,1.32
2019-09-18,0,1,4.0,5.2,7,4,2,2,3,1.33
2019-09-24,0,0,3.95,7.0,6,2,1,0,6,1.31
2019-09-29,1,0,3.88,6.0,8,1,1,1,5,1.32
2020-07-24,1,0,1.35,6.2,3,1,1,2,7,0.75
2020-08-30,0,1,5.06,4.0,6,5,2,2,2,1.22
2020-09-05,1,0,3.78,6.0,3,1,0,3,8,1.14
2020-09-10,0,0,3.97,6.0,7,3,1,2,4,1.24
2020-09-15,0,1,3.45,6.0,5,1,0,2,5,1.22
2020-09-20,1,0,3.12,6.0,5,1,0,2,4,1.21
2020-09-25,0,0,3.0,7.1,6,2,0,2,9,1.19
2021-04-01,0,0,0.0,6.0,2,0,0,2,7,0.67
2021-04-06,0,1,1.5,6.0,4,2,0,2,10,0.83
2021-04-12,0,0,2.45,6.1,4,3,0,3,4,0.93
2021-04-17,0,0,3.28,6.1,6,4,1,0,7,0.93
2021-04-23,0,1,3.34,5.0,4,2,1,4,4,1.04
2021-04-28,1,0,3.19,7.0,5,2,1,0,4,0.98
2021-05-04,0,0,2.95,6.0,6,1,1,1,6,1.01
2021-05-09,0,0,2.72,7.0,5,1,1,2,6,1.01
2021-05-14,0,1,4.06,1.1,7,8,1,2,3,1.16
2021-05-20,1,0,3.63,6.0,2,0,0,3,9,1.12
2021-05-25,0,1,3.46,8.0,2,2,1,1,4,1.03
2021-06-01,0,1,3.68,6.0,9,4,1,0,4,1.07
2021-06-06,1,0,3.42,8.0,7,1,0,2,6,1.08
2021-06-11,1,0,3.39,6.0,5,2,0,2,6,1.08
2021-06-16,0,1,3.09,8.1,6,0,0,1,7,1.06
2021-06-22,0,0,2.93,8.0,5,1,0,1,3,1.04
2021-06-27,0,1,3.12,5.1,6,4,2,3,3,1.07
2021-07-03,1,0,2.96,6.0,5,0,0,4,4,1.09
2021-07-08,0,1,3.09,4.0,7,3,0,1,5,1.12
2021-07-16,0,1,3.23,3.0,4,3,0,3,3,1.15
2021-07-27,1,0,3.29,6.0,6,3,2,1,5,1.15
2021-08-01,0,0,3.12,7.0,2,0,0,1,10,1.12
2021-08-06,0,1,3.7,3.2,10,10,3,2,1,1.17
2021-08-11,1,0,3.52,7.0,4,0,0,2,7,1.16
2021-08-17,0,1,3.39,8.0,5,1,0,1,7,1.14
2021-08-22,0,1,3.35,7.0,4,2,2,2,11,1.12
2021-08-28,1,0,3.27,7.0,6,1,0,1,12,1.12
2021-09-02,0,1,3.36,6.1,8,4,1,0,6,1.12
2021-09-08,0,0,3.24,9.0,4,1,1,1,14,1.1
2021-09-13,1,0,3.1,8.0,1,0,0,0,7,1.05
2021-09-19,0,0,3.05,6.0,6,1,0,1,4,1.06
2021-09-25,0,1,3.09,6.0,9,3,1,0,6,1.07
2021-10-01,0,1,3.19,5.0,5,4,1,1,6,1.07
