W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2021-07-30,0,0,4.5,0,0,2.0,3,1,1,0,0,0,1.5
2021-08-01,0,0,4.91,0,0,1.2,3,1,1,0,2,2,2.18
2021-08-05,0,0,3.18,0,0,2.0,2,0,0,0,0,3,1.76
2021-08-07,0,0,6.75,0,0,1.0,4,3,3,1,2,2,2.4
2021-08-14,0,0,7.04,0,0,1.0,1,1,1,1,0,2,2.22
2021-08-18,0,0,7.27,0,0,1.0,1,1,1,0,0,0,2.08
2021-08-20,0,0,5.91,0,0,2.0,0,0,0,0,2,3,1.88
2021-08-24,0,0,5.4,0,0,1.0,0,0,0,0,0,1,1.71
2021-08-25,0,0,5.25,0,0,0.1,0,0,0,0,1,0,1.75
2021-08-27,0,0,6.23,0,0,1.0,3,2,2,0,1,1,1.92
2021-08-29,0,0,5.79,0,0,1.0,0,0,0,0,1,1,1.86
2021-09-01,0,0,5.4,0,0,1.0,1,0,0,0,0,2,1.8
2021-09-03,0,0,4.76,0,0,2.0,2,0,0,0,0,2,1.71
2021-09-08,1,0,5.0,0,0,1.0,2,1,1,0,0,1,1.72
2021-09-11,0,0,4.35,0,0,2.2,1,0,0,0,0,0,1.55
2021-09-14,0,0,4.15,0,0,1.0,0,0,0,0,0,2,1.48
2021-09-17,0,0,3.7,0,0,2.2,1,0,0,0,1,3,1.4
2021-09-20,0,0,3.46,0,0,1.2,0,0,0,0,1,2,1.35
2021-09-22,0,0,3.42,0,0,0.1,0,0,0,0,0,0,1.33
2021-09-26,1,0,3.21,0,0,1.2,1,0,0,0,1,2,1.32
2021-09-29,0,0,3.77,0,0,0.2,3,2,2,0,1,1,1.43
2021-10-01,0,0,3.64,0,0,1.0,0,0,0,0,1,0,1.42
2021-10-03,0,0,3.52,0,0,1.0,0,0,0,0,1,0,1.4
