W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-03-30,0,0,0.0,0.2,1,0,0,2,0,4.5
2018-04-01,0,0,0.0,1.0,0,0,0,0,0,1.8
2018-04-02,0,0,0.0,0.2,0,0,0,0,0,1.29
2018-04-05,1,0,0.0,1.0,0,0,0,0,0,0.9
2018-04-07,0,0,0.0,1.0,1,0,0,0,2,0.92
2018-04-08,0,0,0.0,1.0,0,0,0,0,2,0.75
2018-04-12,0,0,0.0,1.0,1,0,0,0,0,0.79
2018-04-17,0,0,0.0,1.1,1,0,0,0,3,0.78
2018-04-20,1,0,0.0,1.0,2,0,0,0,1,0.92
2018-04-22,0,0,0.0,1.0,0,0,0,1,0,0.93
2018-04-25,0,0,2.53,1.0,3,3,0,1,0,1.22
2018-04-26,0,0,2.31,1.0,1,0,0,1,1,1.29
2018-04-28,0,0,2.08,1.1,1,0,0,0,1,1.23
2018-04-29,0,0,2.57,1.0,2,1,1,0,1,1.29
2018-05-01,0,0,2.4,1.0,0,0,0,0,2,1.2
2018-05-02,0,0,2.3,0.2,0,0,0,0,0,1.15
2018-05-04,0,0,2.76,0.2,1,1,0,1,0,1.22
2018-05-05,0,0,2.7,0.1,0,0,0,0,0,1.2
2018-05-08,0,0,3.71,0.1,3,2,0,0,0,1.35
2018-05-09,0,0,3.5,1.0,0,0,0,0,3,1.28
2018-05-12,0,0,3.32,1.0,0,0,0,0,1,1.21
2018-05-13,0,0,3.15,1.0,2,0,0,0,1,1.25
2018-05-14,0,0,3.05,0.2,1,0,0,0,1,1.26
2018-05-17,0,0,2.91,1.0,0,0,0,0,3,1.2
2018-05-20,0,0,2.78,1.0,1,0,0,0,1,1.19
2018-05-23,0,0,2.66,1.0,1,0,0,1,1,1.23
2018-05-27,0,0,2.55,1.0,0,0,0,0,3,1.18
2018-05-28,0,0,2.49,0.2,0,0,0,0,0,1.14
2018-05-30,0,0,2.39,1.0,0,0,0,0,1,1.1
2018-05-31,0,0,2.63,1.0,2,1,0,0,0,1.13
2018-06-02,0,0,2.54,1.0,0,0,0,0,0,1.09
2018-06-04,0,0,2.45,1.0,0,0,0,0,2,1.06
2018-06-07,0,0,2.37,1.0,2,0,0,1,2,1.12
2018-06-08,0,0,2.3,1.0,0,0,0,0,2,1.09
2018-06-13,1,0,2.23,1.0,1,0,0,0,1,1.08
2018-06-14,0,0,2.16,1.0,0,0,0,0,1,1.05
2018-06-16,0,0,2.1,1.0,0,0,0,0,1,1.02
2018-06-17,0,0,2.04,1.0,0,0,0,0,3,0.99
2018-06-23,0,0,1.98,1.0,0,0,0,0,1,0.96
2018-06-25,0,0,2.65,1.0,3,3,0,1,0,1.04
2018-06-27,0,0,2.58,1.0,1,0,0,0,2,1.04
2018-06-30,0,1,2.77,0.2,2,1,1,0,1,1.08
2018-07-02,1,0,2.93,1.0,1,1,0,3,1,1.15
2018-07-06,0,0,2.85,1.0,1,0,0,0,1,1.15
2018-07-14,0,0,2.79,1.0,0,0,0,0,1,1.12
2018-07-15,0,0,2.72,1.0,0,0,0,0,1,1.09
2018-07-20,0,0,2.66,1.0,0,0,0,0,2,1.07
2018-07-24,0,0,2.6,1.0,1,0,0,0,3,1.07
2018-07-27,0,1,3.18,0.1,2,3,0,1,1,1.13
2018-07-28,0,0,3.11,1.0,0,0,0,1,0,1.12
2018-08-01,0,0,3.04,1.0,0,0,0,1,1,1.12
2018-08-05,0,0,3.35,1.0,1,2,1,0,0,1.12
2018-08-10,0,0,3.28,1.0,0,0,0,0,0,1.09
2018-08-12,0,0,3.4,1.0,2,1,1,0,2,1.11
2018-08-16,0,0,3.33,1.0,2,0,0,0,1,1.13
2018-08-18,0,0,3.63,0.2,1,2,1,2,1,1.17
2018-08-21,0,0,3.57,1.0,0,0,0,1,2,1.17
2018-08-24,0,1,4.22,0.1,3,4,0,1,1,1.24
2018-08-29,0,0,4.14,1.0,0,0,0,0,1,1.21
2018-08-31,0,1,4.58,0.2,1,3,0,2,2,1.25
2018-09-04,0,0,4.5,1.0,0,0,0,0,2,1.23
2018-09-07,0,0,4.42,1.0,0,0,0,0,1,1.21
2018-09-10,0,0,4.34,1.0,0,0,0,0,2,1.19
2018-09-14,0,0,4.27,1.0,0,0,0,0,2,1.17
2018-09-16,0,0,4.2,1.0,0,0,0,0,1,1.15
2018-09-20,0,0,4.13,1.0,0,0,0,0,3,1.13
2018-09-22,1,0,4.21,1.0,2,1,0,0,1,1.15
2018-09-25,0,0,4.31,0.2,3,1,0,1,1,1.2
2019-03-28,0,0,0.0,1.0,0,0,0,1,1,1.0
2019-03-31,0,0,13.5,1.0,3,3,1,0,1,2.0
2019-04-02,1,0,9.0,1.0,0,0,0,0,1,1.33
2019-04-03,0,0,6.75,1.0,0,0,0,1,2,1.25
2019-04-06,0,0,5.4,1.0,1,0,0,0,1,1.2
2019-04-07,0,0,4.5,1.0,2,0,0,0,0,1.33
2019-04-10,0,0,4.05,0.2,0,0,0,3,1,1.65
2019-04-17,0,0,5.4,0.0,1,1,0,1,0,1.95
2019-04-19,0,0,4.7,1.0,0,0,0,0,2,1.7
2019-04-23,0,0,5.4,0.2,3,1,0,0,1,1.92
2019-04-25,0,0,4.82,1.0,0,0,0,0,2,1.71
2019-04-26,0,1,5.23,1.0,1,1,1,0,3,1.65
2019-04-30,0,0,4.76,1.0,0,0,0,0,2,1.5
2019-05-03,0,0,4.38,1.0,0,0,0,0,2,1.38
2019-05-05,0,0,4.73,1.0,1,1,1,0,3,1.35
2019-05-08,0,0,4.4,1.0,0,0,0,0,2,1.26
2019-05-11,1,0,4.7,1.0,2,1,1,1,1,1.37
2019-05-12,0,0,4.41,1.0,1,0,0,1,1,1.41
2019-05-15,0,0,4.15,1.0,0,0,0,0,0,1.33
2019-05-18,0,0,3.93,1.0,0,0,0,0,2,1.25
2019-05-21,0,1,4.19,1.0,2,1,0,1,2,1.34
2019-05-23,0,0,3.98,1.0,0,0,0,0,1,1.28
2019-05-24,0,0,4.22,1.0,2,1,1,0,2,1.31
2019-05-25,0,0,4.03,1.0,0,0,0,0,0,1.25
2019-05-28,0,0,3.86,1.0,0,0,0,1,2,1.24
2019-06-02,0,1,4.18,0.1,1,1,0,2,1,1.35
2019-06-04,0,0,4.81,0.2,0,2,0,2,0,1.4
2019-06-07,0,1,5.33,1.0,3,2,1,0,1,1.46
2019-06-09,0,0,5.13,1.0,0,0,0,0,1,1.41
2019-06-12,0,0,4.94,1.0,0,0,0,0,1,1.35
2019-06-15,0,0,4.76,1.0,0,0,0,0,1,1.31
2019-06-18,0,0,4.6,1.0,1,0,0,1,1,1.33
2019-06-21,0,1,5.16,0.1,2,2,0,0,1,1.38
2019-06-27,0,0,4.99,1.0,0,0,0,0,3,1.34
2019-06-29,0,0,4.83,1.0,1,0,0,0,2,1.33
2019-06-30,0,1,5.12,0.0,1,1,1,1,0,1.39
2019-07-03,0,0,4.96,1.0,0,0,0,0,2,1.35
2019-07-07,0,0,4.81,1.0,1,0,0,0,2,1.34
2019-07-13,0,0,4.67,1.0,2,0,0,0,0,1.36
2019-07-17,0,0,5.66,0.1,4,4,1,0,0,1.46
2019-07-20,0,0,5.5,1.0,0,0,0,0,0,1.42
2019-07-21,0,0,5.35,1.0,0,0,0,0,2,1.38
2019-07-23,0,0,5.21,1.0,0,0,0,0,2,1.34
2019-07-26,0,0,5.08,1.0,0,0,0,0,1,1.31
2019-07-28,0,0,5.18,1.0,1,1,1,0,1,1.3
2019-07-29,0,0,5.05,1.0,0,0,0,0,1,1.27
2019-07-31,0,0,4.93,1.0,1,0,0,1,1,1.29
2019-08-06,0,0,5.02,1.0,2,1,0,0,1,1.3
2019-08-08,1,0,4.91,1.0,0,0,0,0,2,1.27
2019-08-09,0,0,4.87,0.1,0,0,0,0,0,1.26
2019-08-14,0,0,4.76,1.0,0,0,0,0,1,1.24
2019-08-16,0,0,4.66,1.0,1,0,0,1,2,1.25
2019-08-18,0,1,4.82,0.1,2,1,0,1,0,1.31
2019-08-21,0,0,4.72,1.0,1,0,0,0,2,1.3
2019-08-23,0,0,4.81,1.0,1,1,1,1,1,1.32
2019-08-28,0,0,4.89,1.0,2,1,1,1,1,1.35
2019-08-31,0,0,4.97,1.0,1,1,1,1,1,1.36
2019-09-05,0,0,4.88,1.0,1,0,0,1,1,1.37
2019-09-06,0,0,4.78,1.0,1,0,0,0,1,1.37
2019-09-10,1,0,4.7,1.0,0,0,0,0,2,1.34
2019-09-14,0,0,4.61,1.0,1,0,0,0,1,1.34
2019-09-16,0,0,4.53,1.0,3,0,0,0,2,1.37
2019-09-21,0,0,4.45,1.0,1,0,0,0,2,1.36
2019-09-22,0,0,4.37,1.0,1,0,0,0,0,1.35
2019-09-26,0,0,4.3,1.0,0,0,0,0,2,1.33
2019-09-28,0,0,4.37,1.0,1,1,1,0,1,1.32
2020-07-25,0,0,0.0,1.0,0,0,0,1,1,1.0
2020-07-26,0,0,4.5,1.0,2,1,0,0,0,1.5
2020-07-28,0,0,3.0,1.0,0,0,0,0,1,1.0
2020-07-29,0,0,2.25,1.0,0,0,0,0,0,0.75
2020-08-02,0,1,3.6,1.0,3,1,0,0,0,1.2
2020-08-07,0,0,7.5,1.0,3,3,1,0,2,1.5
2020-08-09,0,0,6.43,1.0,0,0,0,0,2,1.29
2020-08-16,0,0,5.63,1.0,0,0,0,0,1,1.13
2020-08-20,0,0,9.72,0.1,3,4,1,1,1,1.56
2020-08-23,0,0,12.46,0.1,1,3,1,2,1,1.85
2020-08-26,1,0,12.1,1.0,1,1,1,1,0,1.86
2020-08-30,0,0,11.7,0.1,0,0,0,0,1,1.8
2020-09-02,0,1,11.81,0.2,1,1,0,1,1,1.88
2020-09-04,0,1,10.8,1.0,1,0,0,0,0,1.8
2020-09-05,0,0,10.95,0.2,1,1,1,0,2,1.78
2020-09-07,0,0,10.13,1.0,1,0,0,0,2,1.73
