W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-30,0,0,9.0,0,1,1.0,2,1,1,0,1,2,3.0
2018-04-01,0,0,13.5,0,0,0.1,2,1,1,0,1,1,4.5
2018-04-03,0,0,7.71,0,0,1.0,0,0,0,0,0,0,2.57
2018-04-04,0,0,5.4,0,0,1.0,0,0,0,0,0,1,1.8
2018-04-07,0,0,7.71,0,0,1.1,2,2,2,0,1,1,1.93
2018-04-09,0,0,6.35,0,0,1.0,0,0,0,0,0,1,1.59
2018-04-12,0,0,5.4,0,0,1.0,1,0,0,0,0,1,1.5
2018-04-14,0,0,6.43,0,0,0.1,2,1,1,1,1,0,1.86
2018-04-17,0,0,5.4,0,0,1.1,2,0,0,0,1,0,1.92
2018-04-20,0,0,4.82,0,0,1.0,1,0,0,0,0,1,1.82
2018-04-22,0,0,4.91,0,0,1.2,2,1,1,1,0,2,1.73
2018-04-25,0,0,4.5,0,0,1.0,0,0,0,0,0,0,1.58
2018-04-27,0,1,4.85,0,0,1.0,1,1,1,1,0,1,1.54
2018-04-28,0,0,4.4,0,0,1.1,2,0,0,0,0,2,1.53
2018-05-03,0,0,4.11,0,0,1.0,0,0,0,0,0,3,1.43
2018-05-05,0,0,3.71,0,0,1.2,2,0,0,0,1,1,1.47
2018-05-08,0,0,3.5,0,0,1.0,0,0,0,0,0,1,1.39
2018-05-12,0,0,3.32,0,0,1.0,0,0,0,0,1,2,1.37
2018-05-13,1,0,3.26,0,0,0.1,0,0,0,0,0,0,1.34
2018-05-16,0,0,3.1,0,0,1.0,0,0,0,0,0,2,1.28
2018-05-18,0,0,2.91,0,0,1.1,1,0,0,0,0,2,1.25
2018-05-20,0,0,2.78,0,1,1.0,1,0,0,0,0,2,1.24
2018-05-23,0,0,3.04,0,1,1.0,3,1,1,0,1,1,1.35
2018-05-27,0,0,2.92,0,0,1.0,0,0,0,0,0,0,1.3
2018-05-29,0,0,2.81,0,0,1.0,2,0,0,0,0,2,1.32
2018-06-01,0,0,2.73,0,0,0.2,0,0,0,0,0,0,1.29
2018-06-02,0,0,2.96,0,0,1.0,1,1,1,0,1,1,1.32
2018-06-04,0,0,2.86,0,1,1.0,0,0,0,0,1,1,1.31
2018-06-06,0,0,2.73,0,1,1.1,0,0,0,0,0,3,1.25
2018-06-08,0,0,2.64,0,1,1.0,0,0,0,0,0,1,1.21
2018-06-09,0,0,2.56,0,1,1.0,1,0,0,0,0,1,1.2
2018-06-13,0,0,2.67,0,0,2.0,2,1,1,1,1,3,1.22
2018-06-17,0,0,3.18,0,0,0.1,1,2,2,1,2,1,1.29
2018-06-19,0,0,3.5,0,1,2.0,2,2,2,1,0,4,1.28
2018-06-22,0,0,3.41,0,1,1.0,0,0,0,0,0,1,1.24
2018-06-24,0,0,3.32,0,0,1.0,0,0,0,0,0,2,1.21
2018-06-27,0,0,3.29,0,0,0.1,0,0,0,0,0,0,1.2
2018-06-28,0,0,3.2,0,0,1.0,0,0,0,0,0,0,1.17
2018-06-30,0,0,3.12,0,0,1.0,1,0,0,0,0,0,1.17
2018-07-04,0,0,3.05,0,1,1.0,2,0,0,0,0,0,1.19
2018-07-06,1,0,2.98,0,0,1.0,0,0,0,0,0,1,1.16
2018-07-07,0,0,2.91,0,0,1.0,0,0,0,0,0,0,1.13
2018-07-14,0,0,3.05,0,0,1.0,3,1,1,0,1,2,1.2
2018-07-23,0,0,2.98,0,0,1.0,1,0,0,0,0,2,1.19
2018-07-25,0,0,3.11,0,0,1.0,1,1,1,1,1,0,1.21
2018-07-26,0,0,3.42,0,0,1.0,1,2,2,1,1,2,1.23
2018-07-29,0,0,3.33,0,0,1.1,0,0,0,0,1,1,1.21
2018-08-02,0,0,3.26,0,0,1.0,0,0,0,0,0,2,1.19
2018-08-03,0,0,3.38,0,0,1.0,2,1,1,1,0,1,1.2
2018-08-05,0,0,3.31,0,0,1.0,0,0,0,0,0,0,1.18
2018-08-10,0,0,3.29,0,1,0.1,0,0,0,0,0,0,1.17
2018-08-12,0,0,3.23,0,0,1.0,1,0,0,0,0,2,1.17
2018-08-13,0,0,3.33,0,0,1.0,1,1,1,1,0,0,1.17
2018-08-15,0,0,3.27,0,1,1.0,0,0,0,0,0,1,1.15
2018-08-18,0,0,3.21,0,0,1.0,1,0,0,0,1,0,1.16
2018-08-25,0,0,3.2,0,0,0.1,1,0,0,0,0,0,1.17
2018-08-26,0,0,3.14,0,0,1.0,1,0,0,0,0,2,1.17
2018-08-28,0,0,3.09,0,0,1.0,0,0,0,0,0,2,1.15
2018-08-30,0,0,3.34,0,0,1.0,2,2,2,1,0,0,1.16
2018-08-31,0,0,3.28,0,1,1.0,1,0,0,0,1,0,1.18
2018-09-03,0,0,3.23,0,1,1.0,1,0,0,0,0,1,1.17
2018-09-09,0,0,3.19,0,0,0.2,1,0,0,0,0,0,1.18
2018-09-11,0,0,3.16,0,0,0.2,2,0,0,0,0,0,1.2
2018-09-14,0,0,3.11,0,0,1.0,2,0,0,0,0,1,1.21
2018-09-18,0,0,3.06,0,0,1.0,1,0,0,0,0,2,1.21
2018-09-22,0,0,3.31,0,0,0.2,3,2,2,1,0,1,1.24
2018-09-25,0,0,3.26,0,0,1.0,1,0,0,0,0,0,1.24
2019-03-30,0,1,9.0,0,0,1.0,1,1,1,0,1,0,2.0
2019-04-02,0,0,4.5,0,1,1.0,0,0,0,0,1,1,1.5
2019-04-03,0,0,3.86,0,1,0.1,0,0,0,0,0,0,1.29
2019-04-06,0,0,2.7,0,0,1.0,0,0,0,0,0,0,0.9
2019-04-09,0,0,2.25,0,0,0.2,0,0,0,0,0,0,0.75
2019-04-13,0,0,1.8,0,1,1.0,0,0,0,0,1,2,0.8
2019-04-14,0,0,1.69,0,0,0.1,1,0,0,0,2,1,1.31
2019-04-17,0,0,1.42,0,1,1.0,0,0,0,0,0,2,1.11
2019-04-22,0,0,1.23,0,0,1.0,1,0,0,0,0,0,1.09
2019-04-28,0,0,1.08,0,1,1.0,0,0,0,0,0,2,0.96
2019-04-29,0,0,0.96,0,1,1.0,1,0,0,0,0,0,0.96
2019-05-04,0,0,1.69,0,0,1.1,2,1,1,1,0,0,1.03
2019-05-08,0,0,1.54,0,0,1.0,0,0,0,0,1,1,1.03
2019-05-12,0,0,1.32,0,0,2.0,0,0,0,0,0,1,0.88
2019-05-14,0,0,1.2,0,1,1.1,2,0,0,0,1,1,1.0
2019-05-15,0,0,1.17,0,0,0.1,0,0,0,0,0,1,0.98
2019-05-20,0,0,1.1,0,1,1.0,1,0,0,0,0,0,0.98
2019-05-25,0,0,1.04,0,0,1.0,0,0,0,0,0,2,0.92
2019-05-28,0,0,1.96,0,0,1.0,3,2,2,1,0,1,1.04
2019-06-01,0,0,1.86,0,0,1.0,0,0,0,0,0,0,0.98
2019-06-02,0,0,2.61,0,0,1.1,1,2,2,1,1,2,1.02
2019-06-05,0,1,3.74,0,0,1.0,3,3,3,2,0,0,1.11
2019-06-07,0,0,3.57,0,1,1.0,0,0,0,0,2,1,1.15
2019-06-12,0,0,4.37,0,0,0.0,2,3,2,1,0,0,1.24
2019-06-15,0,0,4.24,0,0,0.2,0,0,0,0,0,1,1.2
2019-06-17,0,0,4.44,0,0,1.0,2,1,1,0,0,0,1.23
2019-06-18,0,0,4.26,0,0,1.0,2,0,0,0,0,1,1.26
2019-06-22,0,0,4.1,0,1,1.0,0,0,0,0,0,2,1.22
2019-06-26,0,0,4.0,0,0,0.2,1,0,0,0,0,2,1.22
2019-06-27,0,0,3.86,0,0,1.0,2,0,0,0,1,1,1.29
2019-06-29,0,0,4.03,0,0,1.0,2,1,1,1,0,1,1.31
2019-07-03,1,0,3.77,0,0,2.0,1,0,0,0,2,3,1.32
2019-07-13,0,0,3.62,0,0,1.1,0,0,0,0,0,2,1.27
2019-07-16,0,0,3.44,0,0,1.2,1,0,0,0,2,0,1.29
2019-07-19,0,0,3.34,0,0,1.0,1,0,0,0,0,1,1.29
2019-07-20,0,0,3.25,0,0,1.0,1,0,0,0,0,1,1.28
2019-07-23,0,0,4.21,0,0,0.1,3,4,4,0,1,1,1.38
2019-08-01,0,0,4.1,0,0,1.0,2,0,0,0,0,2,1.39
2019-08-02,0,0,3.89,0,0,2.0,0,0,0,0,0,4,1.32
2019-08-04,0,0,4.02,0,0,1.0,1,1,1,1,0,1,1.31
2019-08-06,0,0,4.57,0,0,1.0,3,3,3,1,0,1,1.35
2019-08-10,0,0,4.46,0,0,1.0,0,0,0,0,0,2,1.32
2019-08-11,0,0,4.36,0,0,1.0,0,0,0,0,0,1,1.29
2019-08-13,1,0,4.26,0,0,1.0,0,0,0,0,1,1,1.29
2019-08-16,0,0,4.2,0,0,0.2,0,0,0,0,0,0,1.27
2019-08-17,0,0,4.11,0,0,1.0,0,0,0,0,0,2,1.24
2019-08-24,0,0,4.02,0,0,1.0,0,0,0,0,0,1,1.21
2019-08-27,0,0,3.99,0,0,0.1,1,0,0,0,0,0,1.23
2019-08-31,0,0,3.83,0,0,2.0,0,0,0,0,0,2,1.18
2019-09-03,0,0,3.93,0,0,1.0,2,1,1,0,0,1,1.19
2019-09-04,0,0,4.18,0,0,1.1,1,2,2,1,1,1,1.2
2019-09-06,0,0,4.5,0,0,0.1,0,2,2,0,2,0,1.23
2019-09-08,0,0,4.58,0,0,1.0,2,1,1,0,1,1,1.26
2019-09-10,1,0,4.42,0,0,2.0,1,0,0,0,0,4,1.24
2019-09-12,0,0,4.53,0,0,0.2,2,1,1,1,0,1,1.26
