W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-29,0,0,9.0,0,0,1.0,1,1,1,1,0,1,1.0
2018-03-30,0,0,4.5,0,0,1.0,0,0,0,0,0,2,0.5
2018-04-01,1,0,3.0,0,0,1.0,0,0,0,0,1,1,0.67
2018-04-03,0,0,4.5,0,0,1.0,1,1,1,1,0,2,0.75
2018-04-07,0,0,3.6,0,0,1.0,0,0,0,0,0,0,0.6
2018-04-08,0,0,3.18,0,0,0.2,0,0,0,0,1,1,0.71
2018-04-11,0,0,2.7,0,0,1.0,0,0,0,0,0,1,0.6
2018-04-13,0,0,2.35,0,0,1.0,0,0,0,0,0,1,0.52
2018-04-17,1,0,2.08,0,0,1.0,1,0,0,0,0,0,0.58
2018-04-19,0,0,2.79,0,0,1.0,1,1,1,1,1,0,0.72
2018-04-21,0,0,2.53,0,0,1.0,1,0,0,0,2,2,0.94
2018-04-24,1,0,2.31,0,0,1.0,0,0,0,0,1,0,0.94
2018-04-25,0,0,2.13,0,0,1.0,0,0,0,0,1,1,0.95
2018-04-27,0,0,2.03,0,0,0.2,0,0,0,0,1,0,0.98
2018-04-30,0,0,1.88,0,0,1.0,0,0,0,0,0,3,0.91
2018-05-01,1,0,1.76,0,0,1.0,0,0,0,0,0,0,0.85
2018-05-03,0,0,1.65,0,0,1.0,1,0,0,0,1,2,0.92
2018-05-05,0,0,1.56,0,0,1.0,1,1,0,0,0,1,0.92
2018-05-06,0,0,1.47,0,0,1.0,1,0,0,0,0,2,0.93
2018-05-09,0,0,1.4,0,1,1.0,1,0,0,0,0,2,0.93
2018-05-11,0,0,1.33,0,0,1.0,0,0,0,0,0,2,0.89
2018-05-13,0,0,1.23,0,0,1.2,2,0,0,0,1,0,0.95
2018-05-17,0,0,1.17,0,0,1.0,1,0,0,0,1,2,1.0
2018-05-19,0,1,1.9,0,0,0.2,2,2,2,1,1,1,1.1
2018-05-22,0,0,1.82,0,1,1.0,0,0,0,0,0,1,1.05
2018-05-23,0,1,3.24,0,0,0.1,2,4,4,0,3,0,1.24
2018-05-25,0,0,3.46,0,0,1.0,2,1,1,0,0,1,1.27
2018-05-29,0,0,3.33,0,0,1.0,1,0,0,0,0,0,1.26
2018-06-01,0,0,3.54,0,0,1.0,1,1,1,1,0,1,1.25
2018-06-03,0,0,3.41,0,0,1.0,1,0,0,0,0,2,1.24
2018-06-06,0,0,3.34,0,0,0.2,1,0,0,0,0,1,1.25
2018-06-07,0,0,3.52,0,0,1.0,1,1,1,1,0,3,1.24
2018-06-09,0,0,3.45,0,0,0.2,0,0,0,0,1,2,1.24
2018-06-12,0,0,3.34,0,0,1.0,0,0,0,0,0,0,1.21
2018-06-16,0,0,3.24,0,1,1.0,0,0,0,0,0,1,1.17
2018-06-17,0,0,3.44,0,0,0.2,2,1,1,0,0,2,1.21
2018-06-22,0,0,3.34,0,0,1.0,0,0,0,0,0,0,1.17
2018-06-23,0,0,3.22,0,0,1.1,1,0,0,0,0,0,1.16
2018-06-24,0,0,3.13,0,1,1.0,1,0,0,0,0,0,1.15
2018-06-27,0,0,3.29,0,0,1.0,1,1,1,1,0,3,1.15
2018-06-29,0,0,3.2,0,1,1.0,1,0,0,0,0,2,1.14
2018-07-02,0,0,3.12,0,0,1.0,1,0,0,0,0,1,1.14
2018-07-03,0,0,3.1,0,1,0.1,0,0,0,0,0,0,1.13
2018-07-06,0,0,3.02,0,0,1.0,0,0,0,0,0,0,1.1
2018-07-08,0,1,3.16,0,0,1.0,1,1,1,0,0,2,1.1
2018-07-10,0,0,3.09,0,0,1.0,0,0,0,0,0,2,1.08
2018-07-13,0,0,3.02,0,0,1.0,1,0,0,0,0,2,1.07
2018-07-14,0,0,3.15,0,0,1.0,2,1,1,0,0,1,1.09
2018-07-20,0,0,3.69,0,0,0.2,3,3,3,2,0,1,1.14
2018-07-22,0,0,3.61,0,1,1.0,0,0,0,0,0,1,1.12
2018-07-25,0,0,3.54,0,0,1.0,1,0,0,0,1,1,1.14
2018-07-28,0,0,3.81,0,0,1.1,3,2,2,1,0,2,1.17
2018-07-31,0,0,3.73,0,0,1.0,0,0,0,0,0,0,1.14
2018-08-02,0,0,4.01,1,0,1.0,3,2,2,1,1,1,1.2
2018-08-07,0,0,3.93,0,0,1.0,0,0,0,0,0,2,1.18
2018-08-09,0,0,3.86,0,0,1.0,0,0,0,0,0,1,1.16
2018-08-11,0,0,3.79,0,0,1.0,1,0,0,0,0,1,1.15
2018-08-12,0,0,3.76,0,0,0.1,0,0,0,0,0,0,1.15
2018-08-14,0,0,3.7,0,0,1.0,1,0,0,0,0,2,1.14
2018-08-19,0,0,3.63,0,0,1.0,1,0,0,0,0,0,1.14
2018-08-20,0,0,3.57,0,0,1.0,0,0,0,0,0,1,1.12
2018-08-24,0,0,3.51,0,0,1.0,1,0,0,0,0,2,1.12
2018-08-26,0,0,3.94,0,0,0.1,2,3,3,1,1,0,1.16
2018-08-29,0,0,3.88,0,0,1.0,0,0,0,0,0,1,1.14
2018-09-03,0,0,3.82,0,0,1.0,1,0,0,0,0,3,1.14
2018-09-07,0,0,3.79,0,0,0.1,0,0,0,0,0,1,1.14
2018-09-08,0,0,3.73,0,0,1.0,2,0,0,0,0,3,1.15
2018-09-12,0,0,3.68,0,0,1.0,1,0,0,0,2,0,1.18
2018-09-15,0,0,3.9,0,0,1.0,1,2,2,1,2,2,1.21
2018-09-18,0,0,3.84,0,0,1.0,1,0,0,0,0,1,1.2
2018-09-22,0,0,3.78,0,0,1.0,1,0,0,0,0,2,1.2
2018-09-24,0,0,3.72,0,0,1.0,0,0,0,0,0,1,1.18
2018-09-26,0,0,3.67,0,0,1.0,0,0,0,0,0,2,1.17
2019-04-27,0,0,0.0,0,0,1.1,0,0,0,0,0,2,0.0
2019-05-01,0,0,3.86,0,0,1.0,1,1,1,0,1,1,0.86
2019-05-05,0,0,2.7,0,0,1.0,1,0,0,0,0,1,0.9
2019-05-07,0,0,2.08,0,0,1.0,0,0,0,0,0,1,0.69
2019-05-10,0,0,1.69,0,0,1.0,0,0,0,0,0,0,0.56
2019-05-13,0,0,1.42,0,0,1.0,0,0,0,0,0,1,0.47
2019-05-17,0,0,1.23,0,0,1.0,0,0,0,0,0,2,0.41
2019-05-20,0,0,3.24,0,0,1.0,2,2,2,1,1,0,0.72
2019-05-22,0,0,3.86,0,0,1.0,2,1,1,0,0,3,0.86
2019-05-23,0,0,3.48,0,0,1.0,0,0,0,0,0,2,0.77
2019-05-26,0,0,3.18,0,0,1.0,0,0,0,0,0,1,0.71
2019-05-28,0,0,2.92,0,0,1.0,0,0,0,0,0,0,0.65
2019-06-01,0,0,2.7,0,0,1.0,0,0,0,0,1,0,0.68
2019-06-05,0,0,4.3,1,0,1.1,2,3,3,0,0,0,0.75
2019-06-09,0,0,3.94,0,0,1.1,1,0,0,0,0,2,0.75
2019-06-12,0,0,3.71,0,0,1.0,0,0,0,0,1,1,0.76
2019-06-14,0,0,3.5,0,0,1.0,1,0,0,0,0,1,0.78
2019-06-17,0,0,3.44,0,0,0.1,1,0,0,0,0,1,0.82
2019-06-20,0,0,3.26,0,0,1.0,1,0,0,0,1,1,0.88
2019-06-21,0,0,3.05,0,0,1.1,0,0,0,0,0,3,0.82
2019-06-24,0,0,2.91,0,0,1.0,1,0,0,0,0,0,0.83
2019-06-25,0,0,2.74,0,0,1.1,0,0,0,0,1,1,0.83
2019-06-29,0,0,3.38,0,0,1.0,1,2,2,0,2,0,0.92
2019-07-04,0,0,3.16,0,0,1.2,1,0,0,0,0,1,0.9
2019-07-12,0,0,3.38,0,0,1.0,1,1,1,1,0,0,0.9
2019-07-13,0,0,3.9,0,0,1.0,3,2,2,0,0,2,0.98
2019-07-16,0,0,3.64,0,0,2.0,1,0,0,0,0,2,0.94
2019-07-20,0,0,3.52,0,0,1.0,3,0,0,0,0,1,1.01
2019-07-22,0,0,3.31,0,0,2.0,0,0,0,0,0,0,0.95
2019-07-25,0,0,3.18,0,0,1.1,0,0,0,0,0,1,0.91
2019-07-28,0,0,3.28,0,0,1.2,3,1,1,1,0,4,0.95
2019-07-30,0,0,3.19,0,0,1.0,0,0,0,0,0,1,0.93
2019-08-01,0,0,3.03,0,0,2.0,2,0,0,0,1,3,0.96
2019-08-05,0,0,2.88,0,0,2.0,1,0,0,0,1,1,0.96
2019-08-07,0,0,2.74,1,0,2.0,0,0,0,0,0,3,0.91
2019-08-10,0,0,2.68,0,0,1.0,1,0,0,0,0,0,0.92
2019-08-12,0,0,2.8,0,0,1.1,1,1,1,1,0,2,0.91
2019-08-13,0,0,2.74,0,0,1.0,0,0,0,0,0,1,0.89
2019-08-16,0,0,2.64,0,0,1.2,0,0,0,0,0,1,0.86
2019-08-22,0,0,2.57,0,0,1.1,0,0,0,0,0,0,0.84
2019-08-24,0,0,2.52,0,0,1.0,0,0,0,0,0,0,0.82
