W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-30,1,0,0.0,1,0,6.0,5,0,0,0,1,10,1.0
2018-04-04,0,1,1.64,1,0,5.0,6,5,2,1,2,7,1.27
2018-04-09,1,0,0.9,1,0,9.0,2,0,0,0,0,10,0.8
2018-04-14,1,0,1.33,1,0,7.0,1,2,2,1,1,11,0.67
2018-04-20,1,0,1.36,1,0,6.0,4,1,1,0,3,9,0.76
2018-04-25,1,0,1.62,1,0,6.0,5,2,2,0,2,10,0.82
2018-05-01,1,0,1.79,1,0,6.1,3,2,2,1,2,8,0.82
2018-05-06,0,0,1.74,1,0,6.1,5,1,1,0,2,15,0.85
2018-05-11,1,0,1.69,1,0,7.0,4,1,1,1,0,11,0.82
2018-05-19,0,0,1.78,1,0,7.0,5,2,2,1,3,13,0.85
2018-05-25,1,0,2.13,1,0,6.0,7,4,4,1,2,4,0.91
2018-05-30,1,0,1.92,1,0,8.0,2,0,0,0,1,12,0.85
2018-06-05,1,0,1.95,1,0,8.0,5,2,2,0,0,13,0.83
2018-06-10,0,1,2.0,1,0,7.0,4,2,2,1,3,9,0.85
2018-06-16,0,1,2.06,1,0,6.0,4,2,2,1,1,10,0.84
2018-06-21,0,0,2.09,1,0,7.0,5,2,2,2,1,9,0.85
2018-06-26,0,1,2.04,1,0,7.0,4,1,1,0,3,4,0.85
2018-07-02,0,1,2.16,1,0,6.0,4,3,3,0,3,9,0.87
2018-07-07,1,0,2.33,1,0,7.0,7,4,4,3,2,3,0.89
2018-07-12,1,0,2.41,1,0,7.0,5,3,3,2,2,5,0.9
2018-07-22,1,0,2.43,1,0,6.0,8,2,2,0,1,7,0.92
2018-07-27,1,0,2.3,1,0,8.0,3,1,0,0,1,11,0.9
2018-08-02,1,0,2.33,1,0,6.0,4,2,2,1,2,10,0.91
2018-08-07,0,0,2.28,1,0,7.0,4,1,1,1,1,6,0.9
2018-08-12,0,0,2.19,1,0,7.0,3,0,0,0,1,11,0.88
2018-08-17,1,0,2.11,1,0,6.0,5,0,0,0,1,7,0.89
2018-08-23,0,1,2.13,1,0,7.0,2,2,2,1,4,10,0.89
2018-08-28,0,0,2.22,1,0,5.0,4,3,3,2,0,5,0.88
2018-09-03,0,0,2.28,1,0,7.0,4,3,3,1,1,11,0.88
2018-09-08,1,0,2.31,1,0,9.0,9,3,3,0,0,11,0.88
2018-09-14,0,1,2.53,1,0,4.0,7,6,6,0,3,6,0.91
2018-09-20,0,0,2.57,1,0,7.0,5,3,3,2,2,13,0.92
2018-09-25,1,0,2.53,1,0,7.0,5,1,1,0,0,10,0.91
2019-03-28,0,1,2.35,1,0,7.2,2,2,2,1,3,12,0.65
2019-04-02,0,1,2.13,1,0,5.0,7,2,1,1,1,9,1.03
2019-04-07,1,0,3.32,1,0,6.1,8,4,4,0,0,7,1.11
2019-04-14,0,0,3.33,1,0,8.0,7,3,3,0,1,7,1.07
2019-04-20,0,1,4.45,1,0,5.1,11,7,6,1,0,9,1.24
2019-04-26,0,0,4.12,1,0,7.0,4,2,2,1,0,10,1.12
2019-05-01,0,1,4.08,1,0,7.0,8,3,3,0,2,8,1.17
2019-05-06,0,0,3.78,1,0,6.0,6,2,1,0,1,10,1.17
2019-05-11,1,0,3.64,1,0,7.0,5,2,2,1,2,7,1.15
2019-05-17,0,1,3.72,1,0,6.0,6,3,3,1,4,8,1.19
2019-05-22,0,0,3.41,1,0,6.0,4,0,0,0,2,9,1.18
2019-05-27,0,0,3.26,1,0,6.0,7,1,1,0,1,6,1.19
2019-06-02,1,0,3.06,1,0,8.0,3,1,1,0,1,15,1.13
2019-06-08,1,0,2.83,1,0,7.0,6,0,0,0,1,9,1.12
2019-06-14,1,0,2.81,1,0,7.0,3,2,2,2,1,10,1.08
2019-06-19,1,0,2.62,1,0,7.0,4,0,0,0,2,10,1.06
2019-06-25,1,0,2.52,1,0,8.0,5,1,1,0,0,10,1.03
2019-06-30,1,0,2.43,1,0,8.0,4,1,1,1,0,14,1.0
2019-07-06,1,0,2.3,1,0,7.0,4,0,0,0,1,11,0.98
2019-07-25,0,0,2.41,1,0,5.0,4,3,3,1,2,8,0.99
2019-08-22,0,0,2.41,1,0,4.0,4,1,1,1,1,3,1.0
2019-08-28,0,0,2.46,1,0,4.1,6,2,2,1,1,8,1.02
2019-09-03,0,0,2.6,1,0,6.0,5,4,4,1,1,7,1.02
2019-09-08,1,0,2.56,1,0,6.0,2,1,1,1,2,9,1.0
