W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020-09-17,0,0,15.0,1,0,3.0,4,5,5,2,1,2,1.67
2020-09-23,0,0,7.71,0,0,4.0,2,1,1,0,1,5,1.14
2021-04-04,1,0,4.5,1,0,6.0,4,3,3,1,1,5,0.83
2021-04-10,0,0,4.5,1,0,6.0,7,3,3,1,1,4,1.08
2021-04-15,0,1,4.24,1,0,5.0,6,2,2,2,3,2,1.29
2021-04-21,0,1,4.57,1,0,4.2,6,3,3,0,2,4,1.38
2021-04-27,0,1,5.33,1,0,3.2,9,4,4,2,1,3,1.58
2021-05-02,0,0,5.4,1,0,4.2,7,4,3,1,2,4,1.63
2021-05-16,1,0,4.79,0,0,5.2,2,1,1,1,1,6,1.46
2021-05-22,0,0,5.59,1,0,3.0,7,5,5,1,1,2,1.55
2021-05-27,0,0,5.15,1,0,5.0,6,1,1,1,1,6,1.53
2021-06-01,1,0,4.96,1,0,5.1,6,2,2,1,2,7,1.53
2021-06-08,1,0,4.83,1,0,5.0,2,2,2,1,2,7,1.46
2021-06-13,0,1,4.83,1,0,5.2,6,3,3,0,3,3,1.47
2021-09-28,0,0,4.66,1,0,4.0,2,1,1,1,2,2,1.45
2021-10-03,0,1,5.04,1,0,0.2,5,3,3,1,0,1,1.51
