W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-04-16,0,0,3.0,3.0,2,1,0,3,2,1.67
2018-05-06,0,0,5.4,2.0,3,2,1,1,2,1.8
2018-05-09,0,0,5.14,2.0,2,1,0,0,1,1.57
2018-05-15,0,0,4.91,0.1,0,0,0,0,0,1.5
2018-05-16,0,0,4.32,1.0,1,0,0,0,2,1.44
2018-05-24,0,0,4.35,2.0,3,1,0,2,1,1.65
2018-06-16,0,0,3.65,2.0,2,0,0,3,4,1.78
2018-07-07,0,0,3.14,2.0,1,0,0,3,0,1.81
2018-07-11,0,1,3.24,2.1,2,1,0,1,2,1.74
2018-07-25,0,0,2.75,3.0,0,0,0,0,1,1.47
2018-08-15,0,1,4.44,4.2,8,6,1,2,3,1.6
2018-08-20,0,1,3.99,5.0,5,1,0,3,3,1.6
2018-08-26,0,1,4.86,4.0,5,5,0,3,4,1.65
2018-09-02,1,0,4.24,7.0,5,1,1,0,8,1.49
2018-09-08,1,0,3.72,8.0,1,1,0,1,4,1.28
2018-09-14,0,0,3.93,4.1,9,3,0,0,1,1.35
2018-09-20,0,1,5.03,1.0,8,7,3,0,0,1.47
2019-03-31,0,1,7.2,5.0,6,4,2,1,5,1.4
2019-04-06,0,0,4.09,6.0,5,1,0,3,3,1.36
2019-04-11,0,0,3.71,6.0,3,2,1,2,5,1.18
2019-04-16,0,1,4.3,6.0,8,4,3,2,10,1.3
2019-04-21,0,0,4.5,7.0,8,4,1,1,6,1.3
2019-04-27,0,0,5.08,3.2,6,4,0,3,2,1.43
2019-05-03,0,1,5.09,7.0,5,4,0,2,6,1.35
2019-05-08,0,1,6.07,2.1,6,6,3,3,2,1.49
2019-05-15,0,1,6.29,5.2,7,5,2,2,7,1.5
2019-05-22,0,0,6.04,2.0,0,0,0,1,2,1.46
2019-05-25,0,1,6.79,1.0,6,5,0,1,1,1.57
2019-05-29,0,0,6.67,5.0,5,3,1,1,8,1.54
2019-06-05,0,0,6.75,2.0,3,2,1,1,1,1.55
2019-06-13,0,0,6.79,1.0,1,1,0,0,1,1.54
2019-06-16,1,0,6.68,2.1,4,1,1,0,2,1.55
2019-06-18,0,0,6.64,0.1,0,0,0,0,1,1.54
2019-06-21,0,0,6.44,2.0,1,0,0,0,1,1.51
2019-06-24,0,0,6.3,1.1,1,0,0,1,2,1.51
2019-06-29,0,0,6.12,2.0,0,0,0,1,2,1.48
2019-07-02,0,0,6.16,1.0,3,1,0,0,1,1.5
2019-07-04,0,1,6.68,0.0,4,4,0,0,0,1.56
2019-07-06,0,0,6.62,2.0,3,1,0,0,3,1.56
2019-07-12,0,0,6.35,3.0,1,0,0,1,3,1.52
2019-07-14,0,0,6.42,2.0,4,2,1,0,2,1.53
2019-07-21,0,0,6.26,2.0,0,0,0,0,1,1.49
2019-07-25,0,0,6.37,0.0,0,1,0,2,0,1.52
2019-07-26,0,0,6.25,3.0,3,1,0,3,1,1.54
2019-07-29,0,0,6.22,0.1,0,0,0,0,0,1.53
2019-08-03,0,0,6.19,3.1,4,2,1,0,2,1.52
2019-08-08,0,0,6.51,1.1,2,4,1,3,2,1.55
2019-08-19,1,0,6.25,5.0,2,1,0,2,2,1.51
2019-08-25,0,0,6.19,1.0,0,0,0,0,2,1.49
2019-08-26,0,0,6.56,1.2,5,5,1,0,3,1.52
2019-08-31,0,0,6.61,4.2,4,4,2,2,6,1.51
2019-09-06,1,0,6.23,6.0,4,0,0,0,5,1.46
2019-09-12,1,0,6.09,5.1,8,2,0,2,2,1.48
2019-09-17,0,1,5.93,6.0,4,2,1,1,4,1.45
2019-09-22,0,1,6.35,2.1,8,7,2,1,0,1.5
2019-09-29,0,0,6.33,6.0,6,4,3,0,3,1.47
2020-07-26,0,0,27.0,0.2,3,2,0,0,0,4.5
2020-08-16,0,0,7.71,4.0,3,2,0,0,5,1.29
2020-08-21,0,0,9.35,4.0,5,5,1,2,3,1.5
2020-08-25,0,0,8.38,1.0,1,0,0,1,0,1.55
2020-08-30,0,0,7.53,4.2,3,3,0,3,3,1.47
2020-09-04,1,0,5.59,5.0,3,0,0,1,2,1.29
2020-09-09,0,0,6.38,4.2,6,5,2,1,6,1.33
2020-09-14,1,0,5.23,7.0,5,1,1,2,3,1.26
2020-09-19,0,1,5.11,6.0,8,3,2,1,5,1.3
2020-09-25,0,1,6.69,2.0,9,8,1,1,1,1.49
2021-04-05,0,1,7.71,4.2,3,4,1,3,5,1.29
2021-04-11,0,1,11.42,4.0,8,7,2,1,4,1.73
2021-04-16,1,0,8.56,5.0,2,2,2,1,8,1.32
2021-04-23,0,1,8.15,4.0,5,3,1,2,1,1.42
2021-04-29,0,0,7.48,4.0,4,2,0,2,3,1.43
2021-05-04,0,0,6.49,4.2,3,1,1,2,4,1.37
2021-05-10,0,0,5.63,5.2,4,1,0,0,5,1.25
2021-05-15,0,1,6.35,2.0,6,4,1,2,4,1.41
2021-05-21,0,1,6.0,5.0,7,2,0,3,8,1.49
2021-05-26,0,1,5.8,6.0,4,3,1,4,3,1.47
2021-05-31,0,0,5.29,6.0,5,1,0,2,7,1.43
2021-06-06,1,0,5.3,5.0,4,3,1,3,2,1.43
2021-06-12,0,1,5.64,4.2,8,5,0,1,8,1.47
2021-06-17,0,1,5.95,4.1,7,5,3,1,3,1.49
2021-06-22,0,1,5.68,6.1,5,2,1,2,6,1.46
2021-06-27,0,1,5.92,4.2,10,5,0,4,2,1.55
2021-07-03,0,1,6.02,4.2,7,4,0,4,4,1.6
2021-07-09,0,1,5.95,4.0,8,2,0,1,4,1.63
2021-07-17,0,0,6.04,4.2,7,4,0,1,4,1.63
2021-07-23,0,0,5.84,4.2,4,1,1,2,3,1.62
2021-07-28,0,0,6.19,2.0,7,5,1,2,2,1.68
2021-08-02,1,0,5.91,6.0,1,1,0,5,4,1.64
2021-08-08,0,0,5.75,6.0,4,2,1,2,5,1.6
2021-08-14,0,1,6.14,3.1,9,7,1,2,1,1.65
2021-08-19,0,1,6.35,2.0,4,4,1,2,2,1.68
2021-08-22,0,0,6.3,1.0,1,0,0,0,2,1.67
2021-08-26,0,0,6.19,2.0,0,0,0,1,4,1.65
2021-08-29,0,0,6.14,1.0,1,0,0,0,0,1.64
2021-08-31,0,0,6.13,1.2,3,1,1,1,0,1.66
2021-09-01,0,0,6.09,0.2,0,0,0,0,1,1.65
2021-09-03,0,0,6.04,1.0,0,0,0,0,1,1.63
2021-09-04,0,0,6.08,0.2,1,1,1,0,2,1.63
2021-09-06,0,0,6.07,0.1,0,0,0,0,0,1.63
