W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-04-02,0,1,11.25,1,0,4.0,3,5,5,1,6,3,2.25
2018-04-09,0,0,5.0,1,0,5.0,3,0,0,0,4,9,1.78
2018-04-20,0,0,6.0,1,0,6.0,7,5,5,0,5,7,1.87
2018-04-25,0,1,7.71,1,0,3.2,7,6,6,2,3,3,2.04
2018-04-30,0,1,8.37,1,0,5.0,7,6,6,2,5,4,2.11
2018-05-05,1,0,7.28,1,0,6.0,8,2,2,0,0,7,1.96
2018-05-11,0,0,7.34,1,0,4.2,8,4,4,1,2,3,1.98
2018-05-16,0,1,7.47,1,0,3.0,4,3,3,0,4,5,2.04
2018-05-22,1,0,6.34,1,0,6.2,5,0,0,0,1,4,1.86
2018-05-28,1,0,5.94,1,0,6.0,6,2,2,0,3,5,1.82
2018-06-02,1,0,5.46,1,0,6.0,2,1,1,0,5,5,1.75
2018-06-08,0,0,5.08,1,0,6.0,4,1,1,0,2,7,1.68
2018-06-14,0,1,4.98,1,0,6.2,5,3,3,1,1,9,1.6
2018-06-20,1,0,4.64,1,0,5.0,3,1,0,0,5,2,1.6
2018-06-26,0,1,4.81,1,0,5.0,8,5,4,0,1,8,1.61
2018-07-01,0,1,5.49,1,0,1.2,5,7,7,1,3,1,1.68
2018-07-06,1,0,5.21,1,0,6.0,6,1,1,0,2,3,1.66
2018-07-11,1,0,5.22,1,0,5.0,5,4,3,2,3,6,1.65
2018-07-21,0,1,5.23,1,0,5.0,3,3,3,1,6,6,1.66
2018-07-27,0,0,5.1,1,0,6.0,6,2,2,1,1,3,1.63
2018-08-01,0,0,4.89,0,0,4.1,5,0,0,0,0,5,1.61
2018-08-06,1,0,4.58,1,0,7.1,2,0,0,0,1,9,1.54
2018-08-11,0,0,4.46,1,0,5.0,5,1,1,0,3,8,1.54
2018-08-17,0,0,4.68,1,0,4.0,6,5,5,0,3,5,1.56
2018-08-22,0,1,4.84,1,0,5.1,9,5,5,1,1,6,1.57
2018-08-28,0,0,4.84,1,0,5.2,7,3,3,0,1,5,1.57
2018-09-02,0,1,5.1,1,0,3.2,9,6,6,0,1,6,1.6
2018-09-08,1,0,5.01,1,0,6.0,3,2,2,1,0,2,1.55
2018-09-16,0,0,4.9,1,0,5.0,3,1,1,0,1,7,1.53
2018-09-22,0,0,4.8,1,0,5.0,7,2,1,0,2,4,1.54
2018-09-29,1,0,4.77,0,0,3.0,2,1,1,0,1,4,1.53
2019-03-31,0,0,11.12,1,0,5.2,10,7,7,1,0,5,1.76
2019-04-05,0,1,6.39,1,0,7.0,5,2,2,1,1,5,1.26
2019-04-10,1,0,4.82,1,0,6.0,4,1,1,0,2,9,1.18
2019-04-17,1,0,4.44,1,0,5.2,7,2,2,0,3,2,1.32
2019-04-23,0,1,6.51,1,0,3.1,9,8,8,1,2,3,1.55
