W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-03-30,0,0,0.0,5.2,3,0,0,2,2,0.88
2018-04-04,0,1,5.0,3.1,4,5,2,3,5,1.33
2018-04-10,1,0,3.6,6.0,1,1,0,5,10,1.2
2018-04-16,1,0,2.95,6.1,5,1,1,0,9,1.08
2018-04-21,1,0,2.54,7.0,5,1,0,0,6,0.99
2018-04-27,1,0,2.52,7.1,5,2,0,1,9,0.95
2018-05-02,0,0,2.55,6.2,5,2,1,1,4,0.94
2018-05-08,0,1,2.4,6.1,4,1,1,2,5,0.95
2018-05-13,0,1,3.12,3.1,6,5,3,2,3,1.04
2018-05-18,1,0,3.07,6.2,4,2,0,3,8,1.04
2018-05-24,1,0,2.78,6.0,3,0,0,2,8,1.02
2018-05-29,1,0,2.56,5.2,2,0,0,2,7,1.0
2018-06-03,0,0,2.36,6.0,2,0,0,0,12,0.94
2018-06-09,1,0,2.3,6.0,7,1,1,2,1,0.98
2018-06-14,0,1,2.58,5.0,5,4,2,4,8,1.03
2018-06-19,1,0,2.48,7.0,3,1,0,7,6,1.06
2018-06-25,1,0,2.31,7.0,1,0,0,4,10,1.04
2018-07-01,1,0,2.24,7.1,4,1,1,1,10,1.01
2018-07-07,1,0,2.09,7.1,6,0,0,3,9,1.03
2018-07-12,0,1,2.27,3.0,5,3,0,3,2,1.07
2018-08-04,0,0,2.27,4.0,3,1,1,2,3,1.07
2018-08-10,1,0,2.18,5.0,0,0,0,0,6,1.03
2018-08-16,1,0,2.1,5.0,2,0,0,1,6,1.02
2018-08-21,1,0,2.07,6.0,4,1,1,1,11,1.01
2018-08-26,1,0,2.05,6.0,2,1,0,2,8,0.99
2018-09-01,1,0,2.02,6.2,8,1,0,1,9,1.01
2018-09-07,1,0,2.06,5.1,5,2,1,0,9,1.01
2018-09-12,1,0,2.03,7.0,1,1,1,2,9,0.98
2018-09-18,1,0,1.97,5.0,1,0,0,2,5,0.97
2018-09-23,1,0,1.9,6.2,3,0,0,2,11,0.96
2018-09-29,0,0,1.89,5.0,3,1,0,4,10,0.97
2019-03-28,0,1,7.5,6.0,6,5,3,2,3,1.33
2019-04-02,1,0,3.46,7.0,2,0,0,1,13,0.85
2019-04-08,1,0,2.84,6.0,6,1,1,0,11,0.89
2019-04-13,0,0,2.16,6.0,1,0,0,1,9,0.76
2019-04-24,0,1,2.54,3.1,5,2,1,2,3,0.92
2019-05-01,0,1,4.31,3.0,6,7,1,3,2,1.12
2019-05-06,1,0,3.62,6.0,1,0,0,0,9,0.96
2019-05-12,0,1,3.56,5.2,4,2,0,2,12,0.98
2019-05-18,0,0,3.31,6.0,6,1,0,1,9,1.0
2019-05-24,0,0,3.07,6.2,4,1,1,3,7,1.01
2019-05-29,0,0,3.06,6.0,6,2,1,2,5,1.04
2019-06-04,0,1,3.68,4.1,7,6,1,2,8,1.11
2019-06-09,1,0,3.5,6.0,5,1,0,1,7,1.1
2019-06-14,0,0,3.7,3.1,5,3,0,4,3,1.17
2019-06-19,0,1,4.4,0.1,2,6,1,4,0,1.24
2019-06-25,0,1,5.01,3.1,11,7,1,1,4,1.34
2019-06-30,1,0,4.87,6.0,3,2,1,0,12,1.28
2019-07-06,0,0,4.7,5.0,5,1,1,2,5,1.29
2019-07-15,0,0,4.55,5.0,3,1,1,2,4,1.27
2019-07-21,1,0,4.28,6.0,3,0,0,2,10,1.25
2019-09-17,0,0,4.19,2.0,0,0,0,0,4,1.22
2019-09-23,0,0,4.21,1.2,2,1,0,3,3,1.25
2019-09-29,0,1,4.29,2.1,3,2,0,2,4,1.27
2020-07-26,0,0,0.0,2.0,3,0,0,2,5,2.5
2020-07-31,0,0,5.4,3.0,4,3,2,0,4,1.8
2020-08-07,0,0,3.38,3.0,0,0,0,2,5,1.38
2020-08-12,1,0,2.08,5.0,4,0,0,0,6,1.15
2020-08-18,1,0,3.0,5.0,4,3,2,2,3,1.17
2020-08-24,0,0,3.04,5.2,4,2,1,1,9,1.1
2020-08-30,1,0,3.14,5.0,4,2,2,2,5,1.12
2020-09-05,0,1,3.74,5.0,6,4,1,3,8,1.22
2020-09-11,1,0,3.23,5.1,5,0,0,2,5,1.23
2020-09-17,0,0,3.05,5.1,2,1,0,1,4,1.15
2020-09-22,0,1,3.24,5.2,6,3,2,3,9,1.2
2021-04-02,0,0,0.0,4.2,4,0,0,2,8,1.29
2021-04-07,0,0,1.86,5.0,2,2,1,4,8,1.24
2021-04-13,0,0,4.35,0.2,3,3,0,2,1,1.65
2021-04-18,0,0,4.11,5.0,2,2,1,2,7,1.37
2021-04-24,0,0,3.92,5.1,7,2,0,2,7,1.45
2021-05-01,1,0,3.51,5.0,5,1,1,3,6,1.48
2021-05-07,0,0,4.15,4.2,1,4,1,6,5,1.48
2021-05-12,0,0,4.19,4.0,5,2,1,3,7,1.54
2021-05-18,0,0,3.79,6.0,5,1,0,1,11,1.46
2021-05-24,0,1,4.5,3.2,5,5,2,3,7,1.52
2021-05-30,0,1,5.55,3.0,5,7,1,3,3,1.6
2021-06-04,1,0,4.83,7.0,1,0,0,1,10,1.43
2021-06-11,0,1,4.97,4.0,5,3,0,3,4,1.47
2021-06-16,0,0,5.72,3.1,9,7,2,2,1,1.57
2021-06-22,1,0,5.29,5.0,4,0,0,3,5,1.55
2021-07-04,0,0,4.99,4.0,2,0,0,4,3,1.55
2021-07-17,0,0,5.21,4.0,6,4,1,4,3,1.6
2021-07-22,1,0,4.93,6.0,3,1,0,3,8,1.56
2021-07-28,0,1,5.44,4.0,7,7,1,4,1,1.61
2021-08-03,1,0,5.24,5.0,6,1,1,3,6,1.62
