W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020-09-18,0,0,0.0,0,0,1.0,0,0,0,0,0,2,0.0
2020-09-20,0,0,0.0,0,0,1.0,1,0,0,0,0,0,0.5
2020-09-22,0,0,0.0,0,0,1.0,0,0,0,0,0,1,0.33
2020-09-23,0,0,0.0,0,0,1.0,0,0,0,0,0,2,0.25
2020-09-26,0,0,0.0,0,0,2.0,2,0,0,0,0,3,0.5
2021-04-03,0,0,0.0,0,0,2.1,0,0,0,0,0,3,0.0
2021-04-06,0,0,0.0,0,0,1.0,1,0,0,0,1,2,0.6
2021-04-11,0,1,0.0,0,0,1.0,0,1,0,0,1,1,0.69
2021-04-13,0,1,0.0,0,0,0.1,2,2,0,0,0,0,1.07
2021-04-15,0,0,1.69,0,0,0.2,2,1,1,0,0,0,1.31
2021-04-18,0,0,1.59,0,0,0.1,1,0,0,0,0,1,1.41
2021-04-20,0,0,1.5,0,0,0.1,0,0,0,0,2,0,1.67
2021-04-25,0,0,1.0,0,0,3.0,3,0,0,0,1,1,1.56
2021-05-11,1,0,0.93,0,0,0.2,0,0,0,0,0,1,1.45
2021-05-13,0,0,0.84,0,0,1.0,0,0,0,0,2,2,1.5
2021-05-17,0,0,0.77,0,0,1.0,2,0,0,0,0,2,1.54
2021-05-22,0,0,0.71,0,0,1.0,1,0,0,0,0,2,1.5
2021-05-25,0,0,0.71,0,0,0.0,1,0,0,0,2,0,1.74
2021-05-30,0,0,0.66,0,0,1.0,0,0,0,0,0,0,1.61
2021-06-01,0,0,0.57,0,0,2.0,0,0,0,0,0,2,1.4
2021-06-04,0,0,0.52,0,0,1.2,1,0,0,0,2,3,1.44
2021-06-08,1,0,0.49,0,0,1.0,0,0,0,0,0,2,1.36
2021-06-11,0,0,0.44,0,0,2.0,0,0,0,0,1,3,1.28
2021-06-14,0,0,0.81,0,0,2.0,1,1,1,1,0,2,1.21
2021-06-18,0,1,1.19,0,0,0.1,2,1,1,0,0,0,1.28
2021-06-22,0,1,2.78,0,0,0.0,4,4,4,0,0,0,1.46
2021-06-27,0,0,3.13,0,0,0.1,0,1,1,0,3,0,1.57
2021-06-30,0,0,3.0,0,0,1.0,0,0,0,0,0,2,1.5
2021-07-01,0,0,2.92,0,0,0.2,0,0,0,0,1,2,1.5
2021-07-05,0,0,2.81,0,0,1.0,1,0,0,0,0,1,1.48
2021-07-07,0,0,2.73,0,0,0.2,0,0,0,0,0,1,1.44
2021-07-11,0,0,2.63,0,0,1.0,0,0,0,0,0,2,1.39
2021-07-19,0,1,2.93,0,0,0.1,1,2,1,0,0,1,1.41
2021-07-21,0,0,3.14,0,0,1.0,1,1,1,0,0,1,1.4
2021-07-26,0,0,3.03,0,0,1.0,2,0,0,0,1,2,1.45
2021-07-30,0,0,2.93,0,0,1.0,0,0,0,0,0,1,1.4
2021-08-03,0,0,2.84,0,0,1.0,1,0,0,0,0,1,1.39
2021-08-05,0,0,2.76,0,0,1.0,1,0,0,0,0,1,1.38
2021-08-06,0,0,2.94,0,0,1.0,1,2,1,1,0,0,1.37
2021-08-09,0,0,2.86,0,0,1.0,0,0,0,0,1,2,1.36
2021-08-11,0,0,2.7,0,0,2.0,1,0,0,0,1,4,1.34
2021-08-14,0,0,2.58,0,0,1.2,1,0,0,0,1,4,1.33
2021-08-18,1,0,2.48,0,0,1.2,1,0,0,0,1,0,1.33
2021-08-20,0,0,2.41,0,0,1.0,0,0,0,0,1,2,1.32
2021-08-22,0,0,2.95,0,0,1.2,1,3,3,0,2,2,1.34
2021-08-26,0,0,2.89,0,0,1.0,0,0,0,0,0,1,1.31
2021-08-27,0,0,3.02,0,0,1.0,2,1,1,0,0,1,1.32
2021-09-05,0,0,3.0,0,0,0.1,0,0,0,0,0,0,1.31
2021-09-07,0,0,2.93,0,0,1.0,0,0,0,0,0,0,1.28
2021-09-10,0,0,2.91,0,0,0.1,0,0,0,0,0,0,1.27
2021-09-12,0,0,2.81,0,0,1.2,1,0,0,0,1,2,1.27
2021-09-15,0,0,2.76,0,0,1.0,1,0,0,0,0,1,1.27
2021-09-18,0,0,2.72,0,0,0.2,1,0,0,0,0,0,1.27
2021-09-20,0,0,2.66,0,0,1.0,0,0,0,0,0,1,1.24
2021-09-23,0,0,2.63,0,0,0.2,1,0,0,0,0,0,1.25
2021-09-26,0,0,2.6,0,0,0.2,0,0,0,0,0,0,1.23
2021-09-27,0,0,2.89,0,0,1.0,2,2,2,0,1,1,1.26
2021-09-29,0,0,2.87,0,0,0.1,0,0,0,0,0,0,1.26
2021-10-01,0,0,2.82,0,0,1.0,1,0,0,0,1,2,1.27
