W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-29,0,0,0.0,0,0,1.0,1,0,0,0,1,0,2.0
2018-04-03,0,0,0.0,0,0,1.0,1,0,0,0,0,2,1.5
2018-04-04,0,0,0.0,0,0,1.0,0,0,0,0,0,2,1.0
2018-04-06,0,0,8.1,0,0,0.1,3,3,3,0,0,0,1.8
2018-04-08,0,0,7.36,0,0,0.1,2,0,0,0,0,0,2.18
2018-04-17,0,0,5.79,0,0,1.0,2,0,0,0,0,0,2.14
2018-04-18,0,0,6.75,0,0,0.2,2,1,1,1,0,0,2.25
2018-04-21,0,0,5.68,0,0,1.0,1,0,0,0,0,1,2.05
2018-04-26,0,0,4.32,0,0,2.0,0,0,0,0,0,2,1.56
2018-04-27,0,0,3.86,0,0,1.0,0,0,0,0,0,1,1.39
2018-04-29,0,0,3.48,0,0,1.0,1,0,0,0,0,1,1.35
2018-04-30,0,0,4.22,0,0,0.1,1,1,1,0,0,0,1.41
2018-05-02,0,0,5.56,0,0,0.2,3,2,2,0,1,1,1.68
2018-05-05,0,0,4.97,0,0,1.1,0,0,0,0,2,1,1.66
2018-05-08,0,0,4.61,0,0,1.0,1,0,0,0,0,1,1.61
2018-05-10,0,0,4.02,0,0,2.0,2,0,0,0,1,3,1.6
2018-05-12,0,0,3.86,0,0,0.2,0,0,0,0,0,1,1.53
2018-05-16,0,0,3.63,0,0,1.0,0,0,0,0,0,1,1.44
2018-05-17,0,0,3.57,0,0,0.1,0,0,0,0,0,0,1.42
2018-05-18,0,0,3.5,0,0,0.1,0,0,0,0,0,0,1.39
2018-05-20,0,0,3.38,0,0,0.2,0,1,0,0,0,0,1.34
2018-05-23,0,0,3.32,0,0,0.1,0,0,0,0,0,1,1.32
2018-05-24,0,0,3.05,0,0,1.2,0,0,0,0,0,2,1.21
2018-05-26,0,0,3.0,0,0,0.1,0,0,0,0,0,0,1.19
2018-05-29,0,0,2.82,0,0,1.1,0,0,0,0,1,1,1.16
2018-06-03,0,0,3.22,0,0,0.0,2,1,1,0,0,0,1.25
2018-06-05,0,0,3.97,0,0,0.1,1,2,2,1,1,1,1.32
2018-06-07,0,0,3.91,0,0,0.1,0,0,0,0,0,0,1.3
2018-06-09,0,0,3.86,0,0,0.1,0,0,0,0,0,0,1.29
2018-06-12,0,0,3.7,0,0,1.0,1,0,0,0,0,1,1.27
2018-06-13,0,0,3.7,0,0,0.0,1,0,0,0,0,0,1.32
2018-06-15,0,0,4.07,0,0,0.0,1,1,1,0,0,0,1.36
2018-06-16,0,0,3.96,0,0,0.2,0,0,0,0,1,1,1.36
2018-06-19,0,0,4.5,0,0,1.0,3,2,2,0,0,3,1.42
2018-06-23,0,0,4.39,0,0,0.2,1,0,0,0,0,1,1.43
2018-06-24,0,0,4.33,0,0,0.1,0,2,0,0,1,0,1.44
2018-06-27,0,0,4.18,0,0,1.0,0,0,0,0,0,2,1.39
2018-07-03,0,0,4.08,0,0,0.2,1,0,0,0,0,1,1.4
2018-07-04,0,0,3.94,0,0,1.0,1,0,0,0,0,2,1.38
2018-07-06,0,0,3.9,0,0,0.1,0,0,0,0,1,1,1.4
2018-07-07,0,0,3.86,0,0,0.1,1,0,0,0,0,0,1.42
2018-07-10,0,0,4.11,0,0,0.1,2,1,1,0,0,1,1.47
2018-07-11,0,0,4.6,0,0,0.2,3,2,2,1,1,1,1.56
2018-07-13,0,0,4.55,0,0,0.1,0,0,0,0,0,0,1.55
2018-07-15,0,0,4.83,0,0,0.0,1,1,1,0,1,0,1.61
2018-07-23,0,0,4.73,0,0,0.2,2,0,0,0,0,2,1.64
2018-07-24,0,0,4.64,0,0,0.2,1,0,0,0,0,1,1.64
2018-07-25,0,0,4.76,0,0,1.0,1,1,1,1,0,1,1.62
2018-07-28,0,0,4.67,0,0,0.2,1,0,0,0,0,1,1.62
2018-07-30,0,0,4.54,0,0,1.0,0,0,0,0,1,1,1.6
2018-08-03,0,0,4.54,0,0,0.0,0,0,0,0,0,0,1.6
2018-08-07,0,0,5.0,0,0,0.1,2,2,2,0,0,1,1.64
2018-08-12,0,0,4.91,0,0,0.2,0,0,0,0,1,0,1.64
2018-08-15,0,0,4.78,0,0,1.0,1,0,0,0,0,0,1.62
2018-09-19,0,0,4.78,0,0,0.0,1,0,0,0,0,0,1.65
2018-09-22,0,0,4.66,0,0,1.0,0,0,0,0,0,0,1.6
2018-09-27,0,0,4.62,0,0,0.1,0,0,0,0,0,0,1.59
2018-09-28,0,0,4.58,0,0,0.1,0,0,0,0,0,0,1.58
2018-09-30,0,0,4.54,0,0,0.1,0,0,0,0,0,1,1.56
2019-03-28,0,0,0.0,0,0,0.1,0,0,0,0,0,0,0.0
2019-03-30,0,0,0.0,0,0,1.0,2,0,0,0,0,1,1.5
2019-04-02,0,0,0.0,0,0,1.0,0,0,0,0,0,3,0.86
2019-04-07,0,0,0.0,0,0,1.0,0,0,0,0,1,1,0.9
2020-07-26,0,0,0.0,0,0,1.0,1,0,0,0,0,1,1.0
2020-07-29,0,0,0.0,0,0,1.1,0,0,0,0,1,2,0.86
2020-07-31,0,0,0.0,0,0,0.2,1,0,0,0,1,0,1.33
2020-08-04,0,0,0.0,0,0,1.1,0,0,0,0,0,1,0.92
2020-08-10,1,0,0.0,0,0,1.0,1,0,0,0,0,3,0.94
2020-08-11,0,0,1.42,0,0,1.0,2,1,1,0,0,1,1.11
2020-08-14,0,0,4.5,0,0,1.2,2,3,3,2,0,0,1.13
2020-08-15,1,0,4.15,0,0,0.2,0,0,0,0,0,1,1.04
2020-08-16,1,0,3.72,0,0,1.0,1,0,0,0,0,0,1.03
2020-08-20,0,0,3.38,0,0,1.0,0,0,0,0,0,0,0.94
2020-08-21,0,1,3.55,0,0,2.0,2,2,1,0,0,1,0.95
2020-08-23,0,0,3.38,0,0,0.2,1,0,0,0,0,0,0.98
2020-08-24,0,1,3.95,0,0,0.1,1,2,1,1,1,0,1.1
2020-08-29,0,0,3.68,0,0,1.0,0,0,0,0,0,2,1.02
2020-09-02,0,0,3.45,0,0,1.0,0,0,0,0,1,1,1.02
2020-09-05,0,0,3.18,0,0,1.1,0,0,0,0,0,0,0.94
2020-09-06,0,0,2.95,0,0,1.1,1,0,0,0,0,1,0.93
2020-09-10,0,0,2.79,0,0,1.0,0,0,0,0,0,2,0.88
2020-09-11,0,0,3.1,0,0,1.0,3,1,1,0,0,1,0.98
2020-09-15,0,0,2.95,0,0,1.0,0,0,0,0,0,0,0.94
2020-09-16,0,0,2.82,0,0,1.0,0,0,0,0,0,2,0.9
2020-09-18,0,0,2.7,0,0,1.0,0,0,0,0,0,2,0.86
2020-09-19,0,0,2.63,0,0,0.2,0,0,0,0,0,1,0.83
2020-09-27,0,0,2.52,0,0,1.0,1,0,0,0,0,0,0.84
2021-04-05,0,0,0.0,0,0,0.2,1,2,0,0,0,0,1.5
2021-04-14,0,0,0.0,0,0,1.2,0,0,0,0,0,2,0.43
2021-04-21,0,0,0.0,0,0,0.1,0,0,0,0,0,1,0.38
2021-04-22,0,0,0.0,0,0,0.2,1,0,0,0,0,1,0.6
2021-04-28,0,0,0.0,0,0,1.0,1,0,0,0,0,1,0.69
2021-04-30,0,0,0.0,0,0,1.0,0,0,0,0,0,2,0.56
2021-05-01,0,0,0.0,0,0,1.0,0,0,0,0,1,1,0.63
2021-05-05,0,0,0.0,0,0,0.1,2,0,0,0,0,0,0.9
2021-05-07,1,0,0.0,0,0,1.0,0,0,0,0,0,1,0.78
2021-05-08,0,0,1.04,0,0,1.0,2,1,1,0,1,1,1.04
2021-05-11,0,0,0.96,0,0,0.2,0,0,0,0,0,0,0.96
2021-05-14,0,0,0.93,0,0,0.1,1,0,0,0,0,1,1.03
2021-05-18,0,0,1.69,0,0,1.0,1,1,1,0,0,2,1.03
2021-05-19,0,0,2.53,0,0,0.0,3,1,1,0,0,0,1.31
2021-05-21,0,0,3.18,0,0,0.2,2,2,1,0,0,0,1.41
2021-05-22,0,0,3.0,0,0,0.2,0,0,0,0,0,0,1.33
2021-05-27,0,0,2.77,0,0,1.0,1,0,0,0,0,2,1.31
2021-06-01,0,0,2.57,0,0,1.0,0,0,0,0,0,1,1.21
2021-06-03,0,0,2.4,0,0,1.0,0,0,0,0,0,1,1.13
2021-06-11,0,0,2.3,0,0,0.2,1,0,0,0,0,1,1.15
2021-06-12,0,0,2.2,0,0,0.2,0,0,0,0,0,0,1.1
2021-06-14,0,0,2.04,0,0,1.1,0,0,0,0,0,2,1.02
2021-06-16,0,0,1.93,0,0,1.0,0,0,0,0,0,2,0.96
2021-06-18,0,0,1.86,0,0,0.2,1,0,0,0,0,1,0.98
2021-06-19,1,0,1.83,0,0,0.1,1,0,0,0,1,1,1.07
2021-06-22,0,0,1.59,0,0,3.0,1,0,0,0,0,4,0.97
2021-06-26,0,0,1.52,0,0,1.0,1,0,0,0,0,1,0.97
2021-07-04,0,0,1.88,0,0,0.1,0,1,1,0,2,0,1.04
2021-07-05,0,0,1.8,0,0,1.0,0,0,0,0,0,2,1.0
2021-07-09,1,0,1.73,0,0,1.0,0,0,0,0,1,1,1.0
2021-07-11,0,0,1.61,1,0,2.0,2,0,0,0,0,2,1.0
2021-07-17,0,0,1.59,0,0,0.1,0,0,0,0,0,0,0.99
2021-07-18,0,0,1.48,0,0,2.0,3,0,0,0,0,3,1.02
2021-07-20,0,0,1.45,0,0,0.2,1,0,0,0,1,0,1.06
2021-07-25,0,0,1.44,0,0,0.1,0,0,0,0,0,0,1.05
2021-07-26,0,0,1.39,1,0,1.0,0,0,0,0,0,1,1.02
2021-07-28,0,0,1.38,0,0,0.1,2,0,0,0,0,0,1.07
2021-07-29,0,0,1.34,0,0,1.0,0,0,0,0,0,0,1.04
2021-07-31,0,0,1.32,0,0,0.1,0,0,0,0,0,0,1.03
2021-08-02,0,0,1.29,0,0,1.0,0,0,0,0,0,1,1.0
2021-08-03,0,0,1.27,0,0,0.1,0,0,0,0,0,0,0.99
2021-08-04,0,0,1.25,0,0,0.2,0,0,0,0,0,1,0.97
2021-08-06,0,0,1.22,0,0,1.0,1,0,0,0,0,2,0.97
2021-08-12,0,0,1.19,0,0,0.2,0,0,0,0,1,0,0.98
2021-08-14,0,0,1.18,0,0,0.1,0,0,0,0,0,1,0.97
2021-08-16,0,0,1.17,0,0,0.1,0,0,0,0,0,0,0.97
2021-08-17,0,0,1.14,0,0,1.0,0,0,0,0,0,1,0.94
2021-08-20,0,0,1.12,0,0,1.0,0,0,0,0,0,1,0.92
2021-08-21,0,0,1.09,0,0,1.0,0,0,0,0,0,0,0.9
2021-08-25,0,0,1.06,0,0,1.0,1,0,0,0,0,1,0.9
2021-08-26,0,0,1.04,0,0,1.0,0,0,0,0,1,1,0.9
2021-08-29,0,0,1.22,0,0,1.0,1,1,1,1,0,1,0.9
2021-08-31,1,0,1.2,0,0,0.2,0,0,0,0,1,0,0.91
2021-09-02,0,0,1.18,0,0,0.2,0,0,0,0,2,1,0.94
2021-09-03,0,0,1.16,0,0,1.0,0,0,0,0,0,0,0.92
2021-09-05,1,0,1.13,0,0,1.0,0,0,0,0,1,0,0.92
2021-09-07,0,0,1.11,0,0,1.0,0,0,0,0,0,1,0.9
2021-09-08,0,0,1.09,0,0,1.0,2,0,0,0,0,0,0.93
2021-09-11,0,0,1.07,0,0,1.0,1,0,0,0,0,1,0.93
2021-09-14,0,0,1.05,0,0,1.0,0,0,0,0,0,1,0.91
2021-09-17,0,0,1.03,0,0,1.0,0,0,0,0,0,1,0.89
2021-09-19,1,0,1.0,0,0,1.1,1,0,0,0,1,1,0.91
2021-09-25,0,0,0.98,0,0,1.0,1,0,0,0,1,0,0.93
2021-09-26,0,0,0.97,0,0,0.2,0,0,0,0,1,1,0.93
2021-09-29,0,0,0.95,0,0,1.0,1,0,0,0,0,2,0.94
