W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2019-06-18,1,0,0.0,7.0,3,0,0,2,5,0.71
2019-06-25,1,0,1.38,6.0,8,2,0,2,5,1.15
2019-07-01,0,1,4.24,4.0,7,6,0,2,3,1.41
2019-07-04,0,0,4.5,1.0,2,1,1,0,0,1.44
2019-07-16,0,1,7.08,2.1,7,7,1,3,0,1.77
2019-07-23,0,0,7.25,2.0,2,2,1,1,0,1.75
2019-07-25,0,0,6.66,2.0,3,0,0,2,1,1.81
2019-07-26,0,1,6.75,1.0,1,1,1,1,0,1.82
2019-08-14,0,0,6.18,2.1,3,0,0,0,3,1.77
2020-08-11,0,0,3.0,3.0,4,1,0,2,1,2.0
2020-08-23,0,0,4.7,4.2,5,3,1,4,2,1.96
2020-09-26,0,0,3.38,3.0,3,0,0,1,4,1.78
2021-04-05,0,1,3.6,5.0,5,2,1,2,3,1.4
2021-04-11,1,0,2.7,5.0,2,1,0,3,5,1.2
2021-04-16,0,1,4.5,2.0,3,3,0,0,2,1.25
2021-04-23,0,1,6.28,2.1,5,4,3,1,1,1.47
2021-04-28,0,1,9.19,1.1,5,6,3,1,1,1.72
2021-06-30,0,1,8.38,3.2,3,2,1,2,3,1.66
2021-07-05,0,0,9.13,3.1,7,5,1,2,0,1.81
2021-08-27,0,0,7.53,6.0,1,1,0,1,5,1.5
2021-09-01,0,0,6.62,6.2,5,2,1,2,3,1.42
2021-09-06,0,1,6.86,5.1,8,5,2,1,4,1.45
2021-09-14,0,1,7.11,3.2,7,4,0,1,3,1.51
2021-09-23,0,0,6.8,2.0,2,0,0,1,4,1.51
2021-09-26,0,0,6.65,1.0,1,0,0,0,1,1.5
2021-09-30,1,0,6.26,3.0,4,0,0,0,2,1.49
