W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2019-07-23,0,0,0.0,2.0,2,0,0,0,2,1.0
2019-07-27,0,0,0.0,1.2,0,0,0,1,1,0.82
2019-07-31,0,0,3.18,2.0,3,2,1,0,2,1.06
2019-08-04,1,0,2.25,2.1,2,0,0,0,1,1.0
2019-08-09,0,0,2.0,1.0,1,0,0,1,1,1.11
2019-08-12,0,0,1.8,1.0,0,0,0,0,3,1.0
2019-08-14,0,0,1.5,2.0,0,0,0,0,4,0.83
2019-08-16,0,0,1.38,1.0,0,0,0,1,1,0.85
2019-08-19,1,0,1.2,2.0,2,0,0,2,0,1.0
2019-08-24,0,0,1.08,1.2,1,0,0,0,4,0.96
2019-08-27,0,0,1.5,1.1,1,1,1,0,0,0.94
2019-08-28,0,0,1.42,1.0,0,0,0,0,2,0.89
2019-09-03,0,0,2.25,1.0,1,2,1,0,1,0.9
2019-09-05,0,0,2.14,1.0,1,0,0,0,0,0.9
2019-09-06,0,0,2.05,1.0,2,0,0,0,0,0.95
2019-09-10,0,0,2.74,1.0,3,2,1,0,1,1.04
2019-09-12,0,0,2.63,1.0,1,0,0,0,2,1.04
2019-09-15,0,0,2.88,1.0,1,1,1,0,2,1.04
2019-09-18,0,0,2.77,1.0,0,0,0,0,2,1.0
2019-09-22,0,0,2.67,1.0,1,0,0,0,1,1.0
2019-09-24,0,0,2.57,1.0,1,0,0,0,1,1.0
2019-09-28,0,0,2.48,1.0,0,0,0,0,3,0.97
2020-08-07,0,0,0.0,1.0,0,0,0,0,2,0.0
2020-08-08,0,0,0.0,1.0,0,0,0,0,0,0.0
2020-08-11,0,0,0.0,1.0,0,0,0,0,1,0.0
2020-08-12,0,0,0.0,1.0,0,0,0,0,1,0.0
2020-08-15,0,0,0.0,1.0,1,0,0,0,2,0.2
2020-08-19,0,1,4.26,1.1,1,3,1,2,1,0.63
2020-08-24,0,0,3.52,1.1,2,0,0,1,2,0.91
2020-08-28,0,0,3.12,1.0,0,0,0,0,2,0.81
2020-09-01,0,0,2.79,1.0,1,0,0,0,0,0.83
2020-09-06,0,0,2.53,1.0,0,0,0,0,1,0.75
2020-09-09,0,0,2.31,1.0,1,0,0,0,1,0.77
2020-09-12,0,0,2.13,1.0,0,0,0,0,1,0.71
2020-09-13,0,0,2.63,1.0,2,1,0,1,2,0.88
2020-09-18,0,0,3.68,1.0,2,2,0,1,0,1.02
2020-09-24,0,0,4.6,1.0,1,2,1,0,1,1.02
2020-09-25,0,0,4.32,1.0,0,0,0,1,2,1.02
2020-09-27,0,0,4.08,1.0,1,0,0,0,0,1.02
2021-04-01,0,0,9.0,1.0,1,1,1,0,2,1.0
2021-04-03,0,0,3.86,1.1,0,0,0,0,1,0.43
2021-04-07,0,0,2.7,1.0,0,0,0,0,3,0.3
2021-04-10,0,0,4.15,1.0,0,1,0,2,1,0.69
2021-04-11,0,0,3.38,1.0,0,0,0,0,0,0.56
2021-04-13,1,0,4.26,1.0,2,1,0,1,1,0.95
2021-04-15,0,0,3.68,1.0,1,0,0,0,0,0.95
2021-04-18,0,0,3.24,1.0,0,0,0,0,0,0.84
2021-04-19,0,0,2.89,1.0,0,0,0,1,0,0.86
2021-04-22,1,0,2.61,1.0,0,0,0,0,1,0.77
2021-04-28,0,1,4.09,0.2,3,2,0,1,0,1.09
2021-04-30,0,0,4.5,1.0,2,1,0,0,0,1.17
2021-05-02,0,0,4.15,1.0,0,0,0,0,1,1.08
2021-05-04,1,0,3.86,1.0,2,0,0,0,0,1.14
2021-05-09,0,0,4.2,1.0,1,1,0,0,1,1.13
2021-05-11,0,1,5.51,1.1,2,3,1,0,3,1.16
2021-05-14,0,0,5.4,0.1,0,0,0,0,0,1.14
2021-05-16,0,0,5.71,0.2,2,1,0,1,1,1.27
2021-05-19,0,0,5.12,2.0,0,0,0,0,1,1.14
2021-05-24,0,0,5.31,1.0,1,1,0,1,1,1.18
2021-05-25,0,0,5.06,1.0,2,0,0,0,0,1.22
2021-05-27,0,0,4.84,1.0,2,0,0,0,1,1.25
2021-05-29,0,0,5.01,1.0,2,1,0,0,1,1.29
2021-05-31,0,0,4.81,1.0,2,0,0,0,2,1.32
2021-06-03,0,0,4.62,1.0,0,0,0,0,2,1.26
2021-06-06,0,0,4.78,1.0,2,1,0,1,0,1.33
2021-06-09,0,0,4.61,1.0,0,0,0,0,1,1.28
2021-06-12,0,0,5.4,1.0,2,3,0,2,0,1.38
2021-06-16,0,0,5.22,1.0,0,0,0,0,1,1.33
2021-06-17,0,0,5.64,1.0,2,2,0,1,1,1.38
2021-06-19,1,0,5.46,1.0,0,0,0,0,0,1.34
2021-06-20,1,0,5.29,1.0,0,0,0,0,0,1.3
2021-06-25,0,0,5.67,1.0,3,2,0,0,1,1.35
2021-06-27,0,0,6.15,0.1,2,2,0,1,1,1.43
2021-06-29,0,1,6.75,1.0,4,3,1,0,1,1.5
2021-07-03,0,0,6.27,2.2,1,0,0,0,3,1.42
2021-07-06,0,0,6.64,2.0,5,3,1,0,1,1.47
2021-07-11,0,0,6.75,2.0,4,2,0,2,2,1.55
2021-07-17,0,0,7.02,1.0,3,2,0,0,2,1.58
2021-07-22,0,0,7.27,1.0,3,2,0,1,0,1.64
2021-08-01,0,0,7.05,1.1,1,0,0,0,1,1.61
2021-08-04,0,0,6.75,2.0,1,0,0,1,1,1.59
2021-08-06,0,1,6.61,1.0,1,0,0,0,1,1.57
2021-08-08,0,0,6.39,1.2,0,0,0,1,2,1.54
