W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2021-04-13,0,0,0.0,1.0,0,0,0,0,2,0.0
2021-04-13,0,0,0.0,1.0,0,0,0,0,2,0.0
2021-04-13,0,0,0.0,1.0,0,0,0,0,2,0.0
2021-04-13,0,0,0.0,1.0,0,0,0,0,2,0.0
2021-04-15,0,0,0.0,1.0,0,0,0,0,0,0.0
2021-04-15,0,0,0.0,1.0,0,0,0,0,0,0.0
2021-04-15,0,0,0.0,1.0,0,0,0,0,0,0.0
2021-04-15,0,0,0.0,1.0,0,0,0,0,0,0.0
2021-04-17,1,0,0.0,1.0,0,0,0,0,1,0.0
2021-04-17,1,0,0.0,1.0,0,0,0,0,1,0.0
2021-04-17,1,0,0.0,1.0,0,0,0,0,1,0.0
2021-04-17,1,0,0.0,1.0,0,0,0,0,1,0.0
2021-04-18,0,1,0.0,0.2,1,0,0,2,1,0.82
2021-04-18,0,1,0.0,0.2,1,0,0,2,1,0.82
2021-04-18,0,1,0.0,0.2,1,0,0,2,1,0.82
2021-04-18,0,1,0.0,0.2,1,0,0,2,1,0.82
2021-04-21,0,0,0.0,1.1,0,0,0,1,1,0.8
2021-04-21,0,0,0.0,1.1,0,0,0,1,1,0.8
2021-04-21,0,0,0.0,1.1,0,0,0,1,1,0.8
2021-04-21,0,0,0.0,1.1,0,0,0,1,1,0.8
2021-04-23,0,0,0.0,1.0,1,0,0,0,0,0.83
2021-04-23,0,0,0.0,1.0,1,0,0,0,0,0.83
2021-04-23,0,0,0.0,1.0,1,0,0,0,0,0.83
2021-04-23,0,0,0.0,1.0,1,0,0,0,0,0.83
2021-04-26,0,0,0.0,1.0,0,0,0,1,0,0.86
2021-04-26,0,0,0.0,1.0,0,0,0,1,0,0.86
2021-04-26,0,0,0.0,1.0,0,0,0,1,0,0.86
2021-04-26,0,0,0.0,1.0,0,0,0,1,0,0.86
2021-04-29,0,0,0.0,0.2,0,0,0,0,0,0.78
2021-04-29,0,0,0.0,0.2,0,0,0,0,0,0.78
2021-04-29,0,0,0.0,0.2,0,0,0,0,0,0.78
2021-04-29,0,0,0.0,0.2,0,0,0,0,0,0.78
2021-04-30,0,0,0.0,0.1,0,0,0,1,0,0.88
2021-04-30,0,0,0.0,0.1,0,0,0,1,0,0.88
2021-04-30,0,0,0.0,0.1,0,0,0,1,0,0.88
2021-04-30,0,0,0.0,0.1,0,0,0,1,0,0.88
2021-05-02,0,1,2.08,0.2,2,2,1,1,0,1.15
2021-05-02,0,1,2.08,0.2,2,2,1,1,0,1.15
2021-05-02,0,1,2.08,0.2,2,2,1,1,0,1.15
2021-05-02,0,1,2.08,0.2,2,2,1,1,0,1.15
2021-05-04,0,1,5.19,0.0,1,3,0,2,0,1.5
2021-05-04,0,1,5.19,0.0,1,3,0,2,0,1.5
2021-05-04,0,1,5.19,0.0,1,3,0,2,0,1.5
2021-05-04,0,1,5.19,0.0,1,3,0,2,0,1.5
2021-05-08,0,0,4.66,1.0,0,0,0,0,0,1.34
2021-05-08,0,0,4.66,1.0,0,0,0,0,0,1.34
2021-05-08,0,0,4.66,1.0,0,0,0,0,0,1.34
2021-05-08,0,0,4.66,1.0,0,0,0,0,0,1.34
2021-05-10,0,0,4.22,1.0,0,0,0,0,1,1.22
2021-05-10,0,0,4.22,1.0,0,0,0,0,1,1.22
2021-05-10,0,0,4.22,1.0,0,0,0,0,1,1.22
2021-05-10,0,0,4.22,1.0,0,0,0,0,1,1.22
2021-05-14,0,1,4.38,1.2,1,1,1,0,2,1.14
2021-05-14,0,1,4.38,1.2,1,1,1,0,2,1.14
2021-05-14,0,1,4.38,1.2,1,1,1,0,2,1.14
2021-05-14,0,1,4.38,1.2,1,1,1,0,2,1.14
2021-05-18,0,0,5.93,1.1,3,3,1,2,3,1.39
2021-05-18,0,0,5.93,1.1,3,3,1,2,3,1.39
2021-05-18,0,0,5.93,1.1,3,3,1,2,3,1.39
2021-05-18,0,0,5.93,1.1,3,3,1,2,3,1.39
2021-05-20,0,0,7.36,1.0,4,3,0,1,1,1.64
2021-05-20,0,0,7.36,1.0,4,3,0,1,1,1.64
2021-05-20,0,0,7.36,1.0,4,3,0,1,1,1.64
2021-05-20,0,0,7.36,1.0,4,3,0,1,1,1.64
2021-05-29,0,0,6.75,1.1,0,0,0,1,2,1.56
2021-05-29,0,0,6.75,1.1,0,0,0,1,2,1.56
2021-05-29,0,0,6.75,1.1,0,0,0,1,2,1.56
2021-05-29,0,0,6.75,1.1,0,0,0,1,2,1.56
2021-06-05,0,0,6.0,2.0,2,0,0,0,3,1.5
2021-06-05,0,0,6.0,2.0,2,0,0,0,3,1.5
2021-06-05,0,0,6.0,2.0,2,0,0,0,3,1.5
2021-06-05,0,0,6.0,2.0,2,0,0,0,3,1.5
2021-06-08,0,0,6.16,1.0,1,1,1,0,1,1.47
2021-06-08,0,0,6.16,1.0,1,1,1,0,1,1.47
2021-06-08,0,0,6.16,1.0,1,1,1,0,1,1.47
2021-06-08,0,0,6.16,1.0,1,1,1,0,1,1.47
2021-06-12,0,0,5.95,0.2,1,0,0,1,1,1.53
2021-06-12,0,0,5.95,0.2,1,0,0,1,1,1.53
2021-06-12,0,0,5.95,0.2,1,0,0,1,1,1.53
2021-06-12,0,0,5.95,0.2,1,0,0,1,1,1.53
2021-06-13,0,0,6.75,0.1,1,2,0,1,0,1.6
2021-06-13,0,0,6.75,0.1,1,2,0,1,0,1.6
2021-06-13,0,0,6.75,0.1,1,2,0,1,0,1.6
2021-06-13,0,0,6.75,0.1,1,2,0,1,0,1.6
2021-06-21,0,0,6.85,2.1,3,2,0,0,2,1.57
2021-06-21,0,0,6.85,2.1,3,2,0,0,2,1.57
2021-06-21,0,0,6.85,2.1,3,2,0,0,2,1.57
2021-06-21,0,0,6.85,2.1,3,2,0,0,2,1.57
2021-06-24,0,0,5.81,4.0,1,0,0,0,3,1.37
2021-06-24,0,0,5.81,4.0,1,0,0,0,3,1.37
2021-06-24,0,0,5.81,4.0,1,0,0,0,3,1.37
2021-06-24,0,0,5.81,4.0,1,0,0,0,3,1.37
2021-06-29,0,0,5.79,1.2,1,1,0,3,0,1.43
2021-06-29,0,0,5.79,1.2,1,1,0,3,0,1.43
2021-06-29,0,0,5.79,1.2,1,1,0,3,0,1.43
2021-06-29,0,0,5.79,1.2,1,1,0,3,0,1.43
