W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-05-13,0,0,0.0,0,0,1.0,0,0,0,0,1,1,1.0
2018-05-14,0,0,0.0,0,0,0.2,0,0,0,0,1,0,1.2
2018-05-19,0,0,0.0,0,0,0.1,0,0,0,0,0,0,1.0
2018-06-30,0,0,2.25,0,0,2.0,2,1,1,1,2,2,1.5
2018-09-03,0,0,1.8,0,0,1.0,0,0,0,0,2,1,1.6
2018-09-09,0,0,1.59,0,0,0.2,1,0,0,0,0,0,1.59
2018-09-10,0,0,1.29,0,0,1.1,1,0,0,0,0,2,1.43
2018-09-13,0,0,1.0,0,0,2.0,2,0,0,0,0,4,1.33
2018-09-15,0,0,2.61,0,0,1.1,1,2,2,0,0,1,1.26
2018-09-18,0,0,2.38,0,0,1.0,1,0,0,0,0,1,1.24
2018-09-21,0,0,2.31,0,0,0.1,0,0,0,0,1,0,1.29
2018-09-22,0,0,2.13,0,0,1.0,0,0,0,0,0,1,1.18
2018-09-25,0,0,1.88,0,0,1.2,0,0,0,0,0,1,1.05
2018-09-28,0,0,1.76,0,0,1.0,0,0,0,0,2,1,1.11
2018-09-30,0,0,1.65,0,0,1.0,0,0,0,0,1,2,1.1
2019-05-13,0,0,0.0,0,0,2.0,4,0,0,0,0,5,2.0
2019-05-17,0,0,0.0,0,0,2.0,2,0,0,0,0,3,1.5
2019-05-19,0,0,0.0,0,0,2.0,0,0,0,0,0,0,1.0
2019-05-22,0,0,1.08,0,0,2.1,5,1,1,0,1,0,1.44
2019-05-27,0,0,0.93,0,0,1.1,0,0,0,0,4,1,1.66
2019-09-02,0,0,0.82,0,0,1.1,1,0,0,0,0,1,1.55
2019-09-07,0,0,0.77,0,1,0.2,0,0,0,0,0,2,1.46
2019-09-08,0,0,1.46,0,0,0.2,2,1,1,1,0,0,1.54
2019-09-10,0,0,1.38,0,0,0.2,0,0,0,0,0,1,1.46
2019-09-12,0,0,2.57,0,0,1.0,2,2,2,2,0,2,1.5
2019-09-15,0,0,2.51,0,0,0.1,0,0,0,0,0,0,1.47
2019-09-17,0,0,5.65,0,0,0.0,5,5,5,0,0,0,1.81
2019-09-20,0,0,5.28,0,0,1.0,0,0,0,0,0,2,1.7
2019-09-23,0,0,4.96,0,0,1.0,0,0,0,0,0,1,1.59
2019-09-24,0,0,4.76,0,0,0.2,0,0,0,0,0,1,1.53
2019-09-25,0,0,5.71,0,0,0.1,1,2,2,0,0,1,1.56
2019-09-28,1,0,5.89,0,0,1.0,1,1,1,1,0,2,1.53
2021-06-13,0,0,0.0,0,0,2.0,1,0,0,0,1,2,1.0
2021-06-15,1,0,0.0,0,0,1.0,0,0,0,0,0,0,0.67
2021-06-16,0,0,0.0,0,0,1.0,0,0,0,0,1,1,0.75
2021-06-19,0,0,0.0,0,0,1.0,0,0,0,0,0,1,0.6
2021-06-20,0,0,0.0,0,0,1.0,0,0,0,0,0,1,0.5
2021-06-22,0,0,0.0,0,0,1.0,2,0,0,0,0,2,0.71
2021-06-27,0,0,1.13,0,0,1.0,2,1,1,0,1,1,1.0
2021-06-28,0,0,1.04,0,0,0.2,0,0,0,0,0,0,0.92
2021-07-02,0,0,2.79,0,0,1.0,2,2,2,2,0,1,1.03
2021-07-05,0,0,4.22,0,0,1.0,2,2,2,0,1,0,1.22
2021-07-16,0,0,3.86,0,0,1.0,1,0,0,0,0,1,1.2
2021-07-19,0,0,3.46,0,0,1.1,0,0,0,0,0,0,1.08
2021-07-20,1,0,3.21,0,0,1.0,0,0,0,0,0,2,1.0
2021-07-23,0,1,4.2,0,0,1.0,2,3,2,1,0,0,1.07
