W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-05-22,0,0,0.0,2.0,2,0,0,0,1,1.0
2018-06-27,0,0,0.0,3.0,2,0,0,0,6,0.8
2018-06-30,0,0,3.86,2.0,4,3,1,1,3,1.29
2018-07-09,0,0,4.5,3.0,2,2,1,2,0,1.3
2018-09-23,0,0,4.09,1.0,1,0,0,0,2,1.27
2018-09-25,0,0,3.97,0.1,0,0,0,0,0,1.24
2019-04-11,1,0,0.0,1.1,1,0,0,0,3,0.75
2019-04-14,0,0,5.4,0.1,1,1,1,0,1,1.2
2019-04-16,0,0,7.36,2.0,2,2,0,2,5,1.64
2019-04-19,0,0,5.79,1.0,0,0,0,1,2,1.5
2019-04-20,0,0,4.76,1.0,0,0,0,0,1,1.24
2019-04-22,0,0,5.4,1.0,2,1,1,0,1,1.35
2019-04-26,0,0,4.91,0.2,0,0,0,0,1,1.23
2019-04-29,0,0,3.86,2.0,0,0,0,0,2,0.96
2019-05-01,0,0,3.48,1.0,1,0,0,0,2,0.97
2019-05-03,0,0,3.86,1.1,2,1,0,1,2,1.11
2019-05-05,0,0,3.75,0.1,0,0,0,0,0,1.08
2019-05-08,0,0,3.86,2.0,1,1,1,0,3,1.0
2019-05-12,0,0,4.8,1.0,2,2,0,1,2,1.13
2019-05-14,0,0,4.5,1.0,0,0,0,0,2,1.06
2019-05-15,0,0,4.24,1.0,0,0,0,0,2,1.0
2019-05-17,0,0,3.86,1.2,0,0,0,1,2,0.96
2019-05-22,0,0,3.54,1.2,0,0,0,0,2,0.89
2019-05-24,0,0,4.35,0.1,3,2,1,0,0,1.02
2019-05-26,0,0,4.29,0.1,0,0,0,0,0,1.0
2019-05-28,0,0,3.91,2.0,0,0,0,0,3,0.91
2019-06-01,0,0,3.75,1.0,0,0,0,0,2,0.88
2019-06-07,0,0,3.46,2.0,2,0,0,0,1,0.88
2019-06-09,0,0,3.25,1.2,0,0,0,0,2,0.83
2019-06-11,0,0,3.14,1.0,1,0,0,0,1,0.84
2019-06-13,0,0,2.97,1.2,0,0,0,0,3,0.79
2019-06-15,0,0,2.84,1.1,0,0,0,0,0,0.76
2019-06-17,0,0,2.76,1.0,1,0,0,0,2,0.77
2019-06-20,0,0,2.7,0.2,0,0,0,0,1,0.75
2019-06-21,0,0,2.67,0.1,2,0,0,0,0,0.8
2019-06-23,0,0,2.6,1.0,1,0,0,0,1,0.81
2019-06-26,0,0,2.5,1.1,1,0,0,0,2,0.81
2019-06-28,0,0,2.68,1.0,1,1,0,1,1,0.84
2019-06-30,0,0,2.63,0.2,1,0,0,0,2,0.85
2019-07-02,0,1,2.79,1.0,1,1,1,0,3,0.85
2019-07-05,0,0,2.66,2.0,0,0,0,0,1,0.81
2019-07-13,0,0,2.55,1.2,1,0,0,0,2,0.8
2019-07-16,0,0,2.49,1.0,0,0,0,0,1,0.78
2019-07-18,0,0,2.4,1.2,1,0,0,1,2,0.8
2019-07-21,1,0,2.31,1.2,0,0,0,0,4,0.77
2019-07-23,0,0,2.23,1.2,0,0,0,0,3,0.74
2019-07-28,0,0,2.19,1.0,0,0,0,1,1,0.75
2019-07-30,1,0,2.15,1.0,0,0,0,1,1,0.75
2019-07-31,0,0,2.13,0.1,0,0,0,0,0,0.75
2019-08-04,0,0,2.09,1.0,0,0,0,1,1,0.75
2019-08-07,0,0,2.05,1.0,1,0,0,0,2,0.76
2019-08-10,0,0,1.96,2.1,0,0,0,0,1,0.73
2019-08-16,0,0,1.93,1.0,0,0,0,0,1,0.71
2019-08-18,0,0,2.04,1.1,2,1,0,1,1,0.75
2019-08-19,0,0,2.01,1.0,1,0,0,0,0,0.75
2019-08-22,0,0,1.99,0.1,0,0,0,0,0,0.75
2019-08-24,0,0,1.95,1.1,0,0,0,0,1,0.73
2019-08-27,0,0,2.07,1.0,1,1,0,0,1,0.74
2019-08-31,0,0,2.05,0.1,2,0,0,0,0,0.77
2019-09-02,0,0,2.19,0.1,1,1,1,0,1,0.78
2019-09-04,0,1,2.27,1.2,1,1,1,1,3,0.79
2019-09-10,0,0,2.2,2.0,0,0,0,0,1,0.77
2019-09-12,0,0,2.16,1.1,1,0,0,1,2,0.78
2019-09-15,0,0,2.14,0.2,1,0,0,0,1,0.79
2019-09-17,0,0,2.1,1.1,0,0,0,0,3,0.77
2019-09-18,0,0,2.1,0.0,0,0,0,1,0,0.79
2019-09-19,0,0,2.07,1.0,0,0,0,0,1,0.78
2019-09-21,0,0,2.31,0.1,2,2,1,0,1,0.8
2019-09-23,0,0,2.28,1.0,0,0,0,0,0,0.79
2019-09-24,0,0,2.25,1.0,0,0,0,0,0,0.78
2019-09-27,0,0,2.34,1.0,2,1,1,1,0,0.81
2019-09-29,0,0,2.31,1.0,1,0,0,0,0,0.81
2020-07-28,0,0,0.0,0.2,0,0,0,0,0,0.0
2020-08-15,0,0,0.0,1.0,0,0,0,0,3,0.0
2020-08-17,1,0,0.0,1.0,0,0,0,0,2,0.0
2020-08-19,0,0,0.0,0.2,1,0,0,0,1,0.3
2020-08-22,0,0,0.0,1.1,0,0,0,0,1,0.21
2020-08-27,0,0,0.0,1.0,1,0,0,0,0,0.35
2020-08-29,0,0,0.0,1.2,0,0,0,0,1,0.27
2020-08-31,0,0,0.0,0.2,0,0,0,0,2,0.25
2020-09-02,0,1,1.08,0.1,1,1,0,2,1,0.6
2020-09-05,0,0,1.0,0.2,0,0,0,0,1,0.56
