W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2021-07-20,0,0,9.0,4.0,4,4,3,1,7,1.25
2021-07-25,0,0,6.75,4.0,3,2,1,4,6,1.5
2021-08-02,0,0,4.85,5.0,4,1,1,2,2,1.38
2021-08-07,0,0,4.0,5.0,4,1,1,2,10,1.33
2021-08-13,0,1,4.13,6.0,5,3,3,0,6,1.21
2021-08-18,0,0,3.9,6.0,5,2,2,1,4,1.17
2021-08-25,0,0,3.75,6.0,5,2,1,3,7,1.19
2021-08-30,0,1,4.73,4.0,7,6,1,3,4,1.33
2021-09-05,0,0,5.65,3.0,7,6,2,1,2,1.42
2021-09-11,0,0,6.0,5.0,3,5,2,6,4,1.46
2021-09-17,0,0,6.24,5.1,3,5,1,4,5,1.44
2021-09-22,1,0,5.92,6.0,6,2,0,1,8,1.42
2021-09-27,1,0,5.85,5.1,4,3,0,3,4,1.41
2021-10-02,0,0,5.48,6.0,3,1,1,2,7,1.36
