W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-04-02,0,1,9.53,1,0,5.2,8,7,6,1,0,6,1.41
2018-04-07,0,0,5.4,1,0,6.0,4,1,1,1,3,8,1.29
2018-04-13,0,1,6.75,1,0,4.1,7,5,5,2,2,4,1.5
2018-04-18,1,0,4.84,1,0,6.1,3,0,0,0,2,2,1.3
2018-04-24,1,0,4.45,1,0,6.0,4,2,2,1,3,2,1.27
2018-04-29,0,1,4.24,1,0,5.2,5,2,2,0,2,3,1.26
2018-05-24,0,1,4.74,1,0,4.0,6,4,4,0,2,2,1.34
2018-05-29,0,1,5.23,1,0,5.0,8,5,5,2,3,4,1.44
2018-09-03,0,0,4.88,1,0,5.0,4,1,1,0,1,7,1.4
2018-09-09,0,0,4.75,1,0,5.0,6,2,2,1,1,2,1.4
2018-09-15,0,1,4.66,1,0,5.0,3,2,2,0,1,3,1.34
2018-09-22,0,1,4.65,1,0,4.0,4,2,2,0,1,3,1.34
2018-09-28,0,0,4.77,1,0,4.0,5,3,3,0,0,3,1.33
2019-04-01,0,0,3.6,1,0,5.0,4,2,2,0,4,6,1.6
2019-04-07,1,0,1.69,1,0,5.2,5,2,0,1,2,1,1.41
2019-04-13,1,0,1.53,1,0,7.0,8,1,1,1,0,6,1.3
2019-04-18,0,0,1.19,1,0,5.0,3,0,0,0,3,2,1.28
2019-04-23,0,0,1.65,1,0,4.2,7,2,2,0,1,4,1.35
2019-04-29,1,0,1.38,1,0,5.1,3,1,0,0,3,2,1.32
2019-05-05,1,0,1.56,1,0,7.2,6,2,2,1,1,5,1.24
2019-05-11,0,0,1.54,1,0,6.1,6,1,1,0,1,5,1.22
2019-05-16,1,0,1.54,1,0,6.0,4,3,1,1,1,5,1.18
2019-05-22,0,0,2.43,1,0,3.0,6,6,6,2,1,2,1.24
2019-05-28,0,0,2.19,1,0,6.0,5,0,0,0,2,4,1.23
2019-06-02,1,0,2.2,1,0,8.0,8,2,2,0,1,3,1.22
2019-06-08,1,0,2.41,1,0,5.0,7,3,3,1,1,3,1.25
2019-06-14,0,1,2.6,1,0,5.0,6,3,3,2,1,2,1.26
2019-06-19,0,0,3.06,1,0,2.2,9,5,5,1,3,3,1.36
2019-06-25,0,1,3.34,1,0,4.0,6,6,4,1,2,4,1.39
2019-06-30,0,0,3.24,1,0,5.1,6,1,1,0,2,2,1.4
2019-07-05,0,0,3.07,1,0,5.0,4,0,0,0,1,4,1.38
2019-07-13,0,0,2.89,1,0,6.0,2,1,0,0,2,5,1.33
2019-07-18,1,0,2.79,1,0,7.0,5,1,1,0,3,0,1.32
2019-07-23,0,1,3.17,1,0,4.0,9,7,6,2,1,7,1.36
2019-07-28,0,1,3.56,1,0,5.0,4,7,7,2,3,1,1.37
2019-08-02,0,1,3.74,1,0,4.0,7,4,4,2,2,2,1.39
2019-08-19,0,1,3.74,1,0,5.0,3,2,2,0,2,4,1.38
2019-08-25,0,1,3.9,1,0,4.0,4,4,4,2,1,3,1.37
2019-08-31,0,0,3.76,1,0,4.2,4,0,0,0,1,2,1.36
2019-09-06,1,0,3.69,1,0,5.0,3,1,1,1,1,4,1.34
2019-09-11,0,0,3.77,1,0,4.1,4,3,3,0,2,3,1.35
2019-09-16,1,0,3.7,1,0,5.0,2,1,1,0,2,4,1.33
2019-09-21,0,0,3.61,1,0,4.0,3,1,0,0,0,2,1.31
2019-09-27,0,0,3.55,1,0,5.0,2,1,1,0,1,2,1.29
