W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2019-05-28,0,0,1.69,5.1,4,1,0,1,2,0.94
2019-06-02,0,1,1.46,7.0,4,1,1,1,7,0.81
2019-06-07,1,0,1.86,7.0,6,2,1,1,5,0.88
2019-06-12,0,1,2.92,5.1,5,4,3,2,6,0.97
2019-06-18,1,0,2.56,7.0,2,1,1,5,6,0.98
2019-06-23,1,0,2.33,7.0,5,1,1,1,2,0.96
2019-06-29,0,1,3.61,3.2,7,7,2,3,4,1.11
2019-07-04,0,0,3.8,2.2,2,2,0,3,1,1.16
2019-07-16,0,0,3.56,3.0,0,0,0,1,1,1.1
2019-07-21,1,0,3.5,6.0,4,2,1,2,6,1.09
2019-07-26,1,0,3.1,7.0,6,0,0,2,4,1.1
2019-07-31,1,0,3.41,5.0,6,4,1,3,3,1.15
2019-08-07,0,0,3.13,6.0,5,0,0,2,7,1.15
2019-08-12,0,0,3.27,5.0,7,3,1,2,2,1.19
2019-08-17,0,1,3.53,4.2,6,4,3,1,5,1.21
2019-08-23,1,0,3.4,5.2,4,1,0,2,5,1.2
2019-08-31,0,1,3.61,5.0,6,4,2,1,4,1.21
2019-09-05,0,1,3.98,5.0,8,6,1,2,4,1.25
2019-09-10,1,0,3.64,9.0,4,0,0,2,5,1.2
2019-09-21,0,0,3.82,4.1,5,4,1,2,3,1.22
2019-09-27,0,0,3.81,5.0,6,2,0,1,6,1.23
2020-07-29,0,0,0.0,8.0,3,0,0,0,11,0.38
2020-08-03,0,1,1.8,7.0,4,3,2,1,6,0.53
2020-08-08,1,0,1.29,6.0,5,0,0,1,7,0.67
2020-09-01,1,0,1.33,6.0,4,1,1,0,6,0.67
2020-09-07,1,0,1.32,7.0,7,1,1,0,4,0.74
2020-09-12,0,1,2.2,7.0,6,5,3,1,5,0.78
2020-09-18,1,0,1.85,7.2,5,0,0,1,11,0.78
2020-09-24,0,0,2.28,6.2,4,4,1,2,7,0.8
2021-04-03,0,1,3.0,6.0,6,2,0,2,4,1.33
2021-04-09,1,0,1.38,7.0,3,0,0,0,6,0.85
2021-04-14,0,1,5.27,0.2,7,6,1,0,0,1.32
2021-04-20,0,1,6.75,5.0,7,6,2,0,4,1.34
2021-04-26,0,0,5.81,7.2,5,3,1,1,4,1.18
2021-05-02,1,0,4.78,5.2,3,0,0,4,6,1.19
2021-05-07,0,0,3.83,8.0,3,0,0,0,7,1.03
2021-05-13,1,0,3.56,8.0,2,2,1,3,2,0.96
2021-05-18,1,0,3.93,7.0,7,5,3,1,4,0.98
2021-05-23,0,0,4.14,3.2,5,3,1,1,1,1.02
2021-07-08,0,0,4.31,4.0,5,3,2,0,4,1.04
2021-07-18,1,0,4.19,6.0,4,2,1,1,3,1.02
2021-07-23,0,0,4.3,6.2,8,4,1,2,3,1.06
2021-07-28,1,0,4.26,5.0,7,2,1,1,4,1.1
2021-08-03,0,1,4.64,5.0,10,6,2,0,0,1.15
2021-08-08,0,0,4.84,4.0,2,4,1,3,6,1.15
2021-08-13,1,0,4.64,7.2,5,2,1,0,9,1.11
2021-08-18,0,0,4.87,4.2,6,5,1,2,2,1.14
2021-08-25,1,0,4.78,5.2,8,2,1,3,4,1.18
2021-08-31,1,0,4.49,7.0,2,0,0,0,7,1.13
2021-09-05,1,0,4.53,5.0,8,3,0,3,5,1.17
2021-09-11,0,1,4.45,6.0,4,2,0,2,3,1.16
2021-09-17,0,1,4.59,6.0,7,5,2,1,6,1.17
2021-09-23,0,0,4.54,5.1,6,2,0,1,4,1.18
2021-09-29,0,0,4.67,6.0,7,5,1,3,2,1.2
