W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-03-29,0,1,2.25,8.0,6,2,1,1,8,0.88
2018-04-04,0,0,2.4,7.0,3,2,1,2,6,0.8
2018-04-09,1,0,1.57,8.0,2,0,0,1,13,0.65
2018-04-17,1,0,1.52,6.2,5,1,0,2,6,0.74
2018-04-22,1,0,1.96,7.0,6,3,2,0,4,0.76
2018-04-27,1,0,2.18,8.2,4,3,1,3,10,0.77
2018-05-02,1,0,2.41,7.0,6,3,3,0,6,0.78
2018-05-08,0,1,2.62,6.0,5,3,2,1,4,0.81
2018-05-13,1,0,2.34,7.0,8,0,0,0,4,0.84
2018-05-19,1,0,2.36,7.0,6,2,1,0,10,0.84
2018-05-25,0,0,2.17,6.1,7,0,0,0,7,0.86
2018-05-30,1,0,2.02,6.0,3,0,0,0,10,0.84
2018-06-05,1,0,1.96,7.0,7,1,0,0,7,0.85
2018-06-10,1,0,1.99,8.0,5,2,1,0,8,0.83
2018-06-15,0,1,2.24,5.0,4,4,2,1,3,0.84
2018-06-20,1,0,2.1,7.0,1,0,0,1,7,0.81
2018-06-26,0,1,2.54,1.2,6,6,2,1,2,0.86
2018-07-02,1,0,2.64,6.0,7,3,1,0,5,0.87
2018-07-07,0,0,2.49,7.0,5,0,0,2,3,0.88
2018-07-12,0,1,2.76,7.1,8,6,2,2,9,0.91
2018-07-23,0,1,2.88,4.0,9,3,1,1,2,0.95
2018-07-29,1,0,2.79,7.1,5,1,0,1,5,0.94
2018-08-04,1,0,2.63,9.0,3,0,0,1,7,0.92
2018-08-09,0,0,2.74,7.0,7,4,1,0,7,0.92
2018-08-14,1,0,2.68,7.0,5,1,0,2,7,0.92
2018-08-20,1,0,2.74,6.1,9,3,0,1,6,0.95
2018-08-25,0,1,2.91,5.1,9,5,1,2,6,0.98
2018-08-31,1,0,2.8,7.0,2,0,0,2,8,0.96
2018-09-05,1,0,2.75,6.2,2,1,0,1,10,0.95
2018-09-10,0,0,2.91,1.2,5,4,1,1,4,0.97
2018-09-18,1,0,2.93,8.0,8,3,2,2,11,0.98
2018-09-24,1,0,2.83,7.0,4,0,0,1,11,0.97
2018-09-29,0,0,2.89,5.0,7,3,0,2,6,0.99
2019-03-28,0,1,2.57,7.0,4,2,0,1,5,0.71
2019-04-03,0,1,5.23,3.1,8,4,0,3,4,1.55
2019-04-09,1,0,3.86,6.0,7,1,0,1,8,1.47
2019-04-14,0,0,6.16,2.2,6,6,2,5,4,1.84
2019-04-20,1,0,5.88,7.0,5,4,2,2,8,1.62
2019-04-26,0,0,5.81,5.0,6,3,0,3,6,1.65
2019-05-01,0,1,5.8,4.2,8,3,0,0,3,1.65
2020-07-26,0,0,0.0,1.0,0,0,0,1,1,1.0
2021-04-03,0,0,2.25,4.0,5,1,1,3,5,2.0
2021-04-09,0,1,5.68,2.1,5,3,0,2,3,2.37
2021-04-14,0,0,6.1,4.0,6,3,2,2,4,2.23
2021-04-21,0,1,5.4,4.2,2,2,0,4,2,1.93
2021-04-27,1,0,4.15,6.2,6,1,0,2,5,1.71
2021-05-02,1,0,3.03,8.0,2,0,0,1,10,1.35
2021-05-08,0,0,3.06,5.2,6,2,0,3,6,1.39
2021-05-14,1,0,3.48,6.0,7,4,1,2,6,1.4
2021-05-19,1,0,2.86,9.0,0,0,0,1,9,1.17
2021-05-25,0,1,3.04,3.0,2,2,1,3,5,1.2
2021-08-30,0,0,3.61,4.0,5,5,1,2,6,1.24
2021-09-05,0,0,3.69,3.2,4,2,1,3,5,1.28
2021-09-11,0,0,4.02,4.0,5,4,1,2,6,1.31
2021-09-17,1,0,3.68,6.0,4,0,0,2,4,1.28
2021-09-22,0,0,3.82,4.1,8,3,0,0,4,1.31
2021-09-30,0,0,3.83,4.2,7,2,0,1,2,1.34
