W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2020-08-21,0,0,0.0,1.0,0,0,0,0,3,0.0
2020-08-26,0,0,0.0,1.0,1,0,0,1,0,1.0
2020-08-29,0,0,0.0,2.1,0,0,0,2,3,0.92
2020-09-04,0,1,0.0,3.0,1,0,0,2,2,0.95
2020-09-09,0,0,0.93,2.1,3,1,0,3,3,1.34
2020-09-15,0,0,1.42,3.0,4,1,1,2,1,1.5
2020-09-20,1,0,1.53,5.0,3,1,0,0,5,1.25
2020-09-25,0,0,1.59,5.0,3,1,0,3,1,1.24
2021-04-01,0,1,27.0,1.0,4,3,1,1,2,5.0
2021-04-05,0,0,10.8,2.1,2,1,0,1,0,2.4
2021-04-09,0,0,8.31,1.0,1,0,0,0,2,2.08
2021-04-11,0,0,6.75,1.0,0,0,0,0,1,1.69
2021-04-14,0,0,5.87,2.1,2,1,1,0,4,1.43
2021-04-19,0,0,7.56,0.2,3,2,0,0,1,1.68
2021-04-23,0,1,7.94,3.0,4,3,1,0,4,1.59
