W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2021-05-13,0,1,9.0,4.0,5,4,2,0,5,1.25
2021-05-19,0,1,9.45,2.2,4,3,0,2,2,1.65
2021-05-25,0,0,7.59,4.0,4,2,0,0,4,1.41
2021-05-31,0,0,5.94,6.0,5,2,0,1,5,1.26
2021-06-06,1,0,4.98,5.0,2,1,1,4,7,1.25
2021-06-13,1,0,4.13,6.2,4,1,0,1,6,1.13
2021-06-19,0,0,4.5,5.2,6,4,2,0,7,1.12
2021-06-26,0,0,4.25,2.0,1,0,0,0,3,1.08
2021-07-02,0,0,4.1,5.2,5,2,0,2,6,1.1
2021-07-08,1,0,3.51,7.0,1,0,0,0,8,0.97
2021-07-18,1,0,3.5,5.1,4,2,0,2,9,0.98
2021-07-24,0,0,3.81,2.2,5,3,0,1,5,1.04
2021-07-30,1,0,4.04,5.2,6,4,2,1,6,1.06
2021-08-04,0,1,4.14,5.0,4,3,0,4,6,1.1
2021-08-10,0,0,4.05,6.0,5,2,1,0,5,1.08
2021-08-15,0,1,4.42,4.0,8,5,2,0,3,1.13
2021-08-21,0,1,5.16,4.2,8,9,2,1,5,1.17
2021-08-27,0,0,5.44,4.0,9,5,1,1,5,1.23
2021-09-01,0,0,5.14,5.0,4,0,0,0,4,1.21
2021-09-07,0,0,5.1,4.1,6,2,1,1,5,1.23
2021-09-13,0,0,4.97,6.0,5,2,1,1,9,1.21
2021-09-19,1,0,4.74,7.0,3,1,0,1,5,1.17
2021-09-24,0,0,4.83,5.1,5,4,1,3,4,1.19
2021-09-29,0,0,4.68,5.2,3,1,1,2,4,1.17
