W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2021-06-21,0,0,0.0,0,0,1.0,1,0,0,0,0,1,1.0
2021-06-29,0,0,9.0,0,0,1.0,2,2,2,1,0,1,1.5
2021-07-01,0,0,9.0,0,0,1.0,2,1,1,1,0,1,1.67
2021-09-14,0,0,6.75,0,0,1.0,0,0,0,0,0,0,1.25
2021-09-20,0,0,4.5,0,0,2.0,1,0,0,0,0,2,1.0
2021-09-22,0,0,3.86,0,0,1.0,0,0,0,0,0,1,0.86
2021-09-24,0,0,3.38,0,0,1.0,0,0,0,0,3,3,1.13
2021-09-27,0,0,3.0,0,0,1.0,0,0,0,0,0,0,1.0
2021-10-02,0,0,2.7,0,0,1.0,1,0,0,0,0,0,1.0
2021-10-03,0,0,3.27,0,0,1.0,2,1,1,1,1,0,1.18
