W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-03-30,0,1,9.0,1.0,1,1,1,0,0,1.0
2018-04-02,0,0,18.0,1.0,1,3,1,2,0,2.0
2018-04-07,0,0,12.0,1.0,2,0,0,0,1,2.0
2018-04-08,0,0,9.0,1.0,1,0,0,0,3,1.75
2018-04-10,0,0,7.71,0.2,0,0,0,0,1,1.5
2018-04-13,0,0,6.35,1.0,1,0,0,0,0,1.41
2018-04-17,0,0,8.1,1.0,2,2,1,1,2,1.65
2018-04-21,0,0,7.04,1.0,0,0,0,1,1,1.57
2018-04-22,0,0,6.23,1.0,2,0,0,0,2,1.62
2018-04-25,0,0,5.59,1.0,1,0,0,0,2,1.55
2018-05-01,0,0,5.06,1.0,1,0,0,1,1,1.59
2018-05-02,0,0,5.4,1.0,1,1,0,1,0,1.63
2018-05-03,0,0,4.97,1.0,0,0,0,0,0,1.5
2018-05-08,0,0,4.3,2.0,1,0,0,0,1,1.36
2018-05-09,0,0,4.02,1.0,0,0,0,0,0,1.28
2018-05-13,0,0,3.78,1.0,0,0,0,0,1,1.2
2018-05-17,0,0,3.57,1.0,2,0,0,0,3,1.25
2018-05-19,0,0,3.2,1.0,0,0,0,0,1,1.12
2018-05-19,0,0,3.38,1.0,0,0,0,0,0,1.18
2018-05-22,0,0,3.05,1.0,1,0,0,0,1,1.11
2018-05-23,0,0,2.91,1.0,1,0,0,0,3,1.11
2018-05-25,0,0,2.78,1.0,0,0,0,0,2,1.06
2018-05-28,0,0,2.66,1.0,0,0,0,0,2,1.01
2018-05-31,0,0,2.55,1.0,0,0,0,0,1,0.97
2018-06-01,0,0,2.77,1.1,3,1,0,1,0,1.08
2018-06-03,0,0,2.67,1.0,0,0,0,0,1,1.04
2018-06-07,0,0,2.83,1.2,1,1,1,0,2,1.01
2018-06-08,0,0,2.73,1.0,0,0,0,0,0,0.98
2018-06-13,0,0,2.64,1.0,0,0,0,1,0,0.98
2018-06-15,0,0,2.56,1.0,0,0,0,0,1,0.95
2018-06-16,0,0,2.48,1.0,0,0,0,1,1,0.95
2018-06-19,0,0,2.41,1.0,0,0,0,0,1,0.92
2018-06-22,0,0,2.34,1.0,0,0,0,0,2,0.89
2018-06-24,0,0,2.27,1.0,1,0,0,0,0,0.9
2018-06-25,0,0,2.45,1.0,2,1,0,0,0,0.93
2018-06-27,0,0,2.37,1.1,1,0,0,0,1,0.92
2018-07-01,0,0,2.31,1.0,0,0,0,0,2,0.9
2018-07-04,0,0,2.21,1.2,2,0,0,0,3,0.91
2018-07-06,0,1,2.4,0.2,2,1,0,1,1,0.97
2018-07-07,0,0,2.34,1.0,0,0,0,0,2,0.94
2018-07-11,0,0,2.28,1.0,0,0,0,1,0,0.95
2018-07-12,0,0,2.23,1.0,0,0,0,1,1,0.95
2018-07-14,0,1,2.38,1.0,1,1,1,0,1,0.95
2018-07-15,0,0,2.33,1.0,0,0,0,0,1,0.93
2018-07-20,0,0,2.28,1.0,1,0,0,0,2,0.93
2018-07-23,0,0,2.42,1.0,1,1,1,0,2,0.93
2018-07-24,0,0,2.34,1.2,1,0,0,1,3,0.94
2018-07-27,0,0,2.28,1.1,0,0,0,0,2,0.92
2018-08-01,0,0,2.24,1.0,0,0,0,1,1,0.92
2018-08-05,0,0,2.19,1.0,1,0,0,0,1,0.92
2018-08-07,0,0,2.15,1.0,0,0,0,0,2,0.9
2018-08-20,0,1,2.44,1.0,3,2,2,0,2,0.94
