W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-03-31,0,0,0.0,1.0,1,0,0,1,1,2.0
2018-04-04,0,0,0.0,1.0,0,0,0,0,2,1.0
2018-04-05,0,0,9.0,1.0,4,3,1,0,0,2.0
2018-04-09,0,0,6.75,1.0,0,0,0,0,2,1.5
2018-04-17,0,0,5.4,1.0,2,0,0,1,3,1.8
2018-04-18,0,0,4.5,1.0,1,0,0,0,1,1.67
2018-04-21,0,0,3.86,1.0,0,0,0,0,0,1.43
2018-04-25,0,0,3.38,1.0,0,0,0,0,0,1.25
2018-04-26,0,0,3.0,1.0,1,0,0,0,1,1.22
2018-04-27,0,0,2.7,1.0,1,0,0,0,0,1.2
2018-05-01,0,1,4.35,0.1,3,2,1,0,1,1.45
2018-05-04,0,0,3.97,1.0,0,0,0,0,2,1.32
2018-05-08,0,0,4.38,1.0,2,1,0,0,0,1.38
2018-05-16,0,1,4.73,1.0,2,1,0,1,2,1.5
2018-05-18,0,0,5.65,1.0,4,2,0,0,2,1.67
2018-05-21,0,0,5.28,1.0,0,0,0,0,2,1.57
2018-05-24,0,0,4.96,1.0,1,0,0,0,1,1.53
2018-05-26,0,0,4.67,1.0,0,0,0,1,0,1.5
2018-05-30,0,0,4.42,1.0,0,0,0,0,0,1.42
2018-06-01,0,0,4.19,1.0,0,0,0,0,2,1.34
2018-06-03,0,0,3.98,1.0,0,0,0,0,2,1.28
2018-06-05,0,0,3.74,1.1,1,0,0,0,1,1.25
2018-06-06,0,0,3.57,1.0,1,0,0,0,2,1.24
2018-06-08,0,0,3.42,1.0,0,0,0,0,0,1.18
2018-06-10,0,0,3.28,1.0,0,0,0,1,2,1.18
2018-06-12,0,0,3.24,0.1,0,0,0,0,0,1.16
2018-06-13,0,0,3.12,1.0,2,0,0,0,1,1.19
2018-06-18,0,0,3.0,1.0,0,0,0,0,0,1.15
2018-06-22,0,0,2.89,1.0,0,0,0,0,2,1.11
2018-06-26,0,0,2.79,1.0,0,0,0,0,0,1.07
2018-06-28,0,0,2.7,1.0,1,0,0,1,1,1.1
2018-07-01,0,0,2.56,1.2,2,0,0,0,3,1.11
2018-07-03,0,0,2.48,1.0,0,0,0,0,2,1.07
2018-07-05,0,1,3.0,0.1,3,2,0,2,1,1.21
2018-07-08,0,0,2.94,0.2,0,0,0,0,2,1.19
2018-07-11,0,0,2.83,1.1,1,0,0,1,2,1.2
2018-07-13,0,0,2.75,1.0,0,0,0,0,2,1.17
2018-07-21,0,0,2.7,0.2,0,0,0,0,1,1.15
2018-07-23,0,0,2.63,1.0,1,0,0,1,2,1.17
2018-07-24,0,0,2.56,1.0,1,0,0,0,1,1.16
2018-07-27,0,0,2.5,1.0,0,0,0,1,0,1.16
2018-07-30,0,0,2.43,1.0,1,0,0,1,1,1.18
2018-07-31,0,0,2.38,1.0,0,0,0,0,1,1.15
2018-08-04,0,0,2.36,0.1,1,0,0,1,1,1.19
2018-08-05,0,0,2.3,1.0,0,0,0,0,1,1.16
2018-08-08,0,0,2.25,1.0,1,0,0,0,2,1.16
2018-08-09,0,0,2.44,0.1,1,1,1,0,0,1.17
2018-08-24,0,0,2.38,1.0,0,0,0,0,3,1.15
2018-08-26,0,0,2.33,1.0,0,0,0,0,0,1.12
2018-08-28,0,0,2.3,0.2,1,0,0,0,2,1.13
2018-08-29,0,0,2.44,1.0,1,1,0,0,1,1.13
2018-08-30,1,0,2.39,1.0,1,0,0,0,2,1.12
2018-09-01,0,1,3.08,0.2,2,4,0,2,1,1.19
2018-09-07,0,0,3.02,1.0,0,0,0,0,1,1.16
2018-09-08,0,0,3.33,0.2,2,2,1,0,1,1.19
2018-09-09,0,0,3.46,0.2,2,1,0,0,1,1.21
2018-09-12,0,0,3.4,1.0,1,0,0,0,0,1.21
2018-09-14,0,0,3.52,0.2,2,1,0,0,1,1.23
2018-09-16,0,0,3.46,1.0,0,0,0,0,1,1.21
2018-09-21,0,0,3.4,1.0,1,0,0,1,1,1.22
2018-09-22,0,0,3.34,1.0,1,0,0,0,0,1.22
2018-09-24,0,0,3.28,1.0,0,0,0,0,2,1.2
2018-09-25,0,0,3.22,1.0,0,0,0,0,0,1.18
2018-09-28,1,0,3.19,0.2,0,0,0,0,1,1.16
2018-09-29,1,0,3.13,1.0,0,0,0,0,1,1.14
2018-10-01,0,0,3.12,0.1,0,0,0,0,1,1.14
2019-03-21,0,0,9.0,1.0,2,1,0,1,1,3.0
