W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-03-29,0,1,11.25,4.0,6,5,2,4,2,2.5
2018-04-03,0,0,4.91,7.0,4,1,0,1,7,1.36
2018-04-09,0,1,5.06,5.0,5,3,0,1,4,1.31
2018-04-15,0,1,5.57,5.0,8,4,0,1,5,1.43
2018-04-21,0,0,5.88,5.0,4,4,1,2,3,1.38
2018-04-27,0,1,4.91,7.0,6,1,0,1,5,1.3
2018-05-02,0,1,4.28,7.0,7,1,1,1,6,1.28
2018-05-08,0,0,4.37,5.1,7,3,0,0,6,1.28
2018-05-13,0,1,4.38,6.0,4,3,1,2,5,1.25
2018-05-19,0,1,4.55,6.0,5,4,0,1,2,1.22
2018-05-25,0,0,4.69,6.0,5,4,2,1,7,1.2
2018-05-30,0,0,4.41,6.0,3,1,1,2,6,1.17
2018-06-05,1,0,4.6,5.0,10,4,0,1,3,1.24
2018-06-10,0,1,4.59,6.0,6,3,1,0,5,1.22
2018-06-15,1,0,4.18,8.0,3,0,0,1,4,1.15
2018-06-20,0,1,4.4,5.2,8,5,0,2,5,1.19
2018-07-04,0,0,4.18,5.0,3,0,0,2,6,1.18
2018-07-09,0,0,4.13,5.2,7,2,1,1,4,1.19
2018-07-15,0,0,4.39,4.0,4,5,0,4,4,1.22
2018-07-23,0,1,4.63,4.0,6,5,2,2,4,1.25
2018-07-29,1,0,4.4,6.0,1,0,0,4,5,1.23
2018-08-04,0,1,4.66,5.0,8,6,3,2,3,1.26
2018-08-10,0,1,4.74,5.1,8,4,0,1,3,1.28
2018-08-15,0,0,4.74,0.0,0,0,0,0,0,1.28
2018-08-19,1,0,4.5,9.0,2,1,0,2,4,1.22
2018-08-28,0,0,4.56,6.0,6,4,1,3,2,1.24
2018-09-03,1,0,4.41,7.0,4,1,1,0,7,1.21
2018-09-11,1,0,4.29,6.1,4,1,1,3,5,1.2
2018-09-16,1,0,4.21,5.0,3,1,1,1,4,1.19
2018-09-22,1,0,4.07,5.2,3,0,0,1,2,1.17
2018-09-28,1,0,3.98,6.0,5,1,0,4,2,1.18
2019-03-28,0,1,9.64,4.2,9,5,1,1,2,2.14
2019-04-02,0,1,10.38,4.0,7,5,0,1,4,2.08
2019-04-09,0,1,9.22,5.0,8,4,1,3,4,2.12
2019-04-14,0,0,6.53,7.0,7,1,1,0,7,1.74
2019-04-20,1,0,5.74,6.0,8,2,0,1,4,1.69
2019-04-26,0,1,5.08,7.0,4,2,2,3,4,1.54
2019-05-03,0,1,5.45,6.0,6,5,2,3,4,1.54
2019-05-08,0,0,4.82,7.0,5,1,0,3,3,1.48
2019-05-15,0,1,4.44,6.0,6,1,0,1,2,1.44
2019-05-22,1,0,4.3,6.0,7,2,0,2,5,1.45
2019-05-27,1,0,4.11,7.0,4,2,0,1,4,1.37
2019-06-01,1,0,4.14,6.0,3,3,1,3,6,1.34
2019-06-07,0,1,4.7,3.0,11,6,2,1,2,1.45
2019-09-01,0,0,4.64,1.0,0,0,0,0,0,1.43
2019-09-03,0,0,4.58,1.0,0,0,0,0,0,1.41
2019-09-04,0,1,4.93,0.0,3,3,1,1,0,1.46
2019-09-09,0,0,4.87,1.0,1,0,0,0,2,1.45
2019-09-11,0,1,5.03,1.0,1,2,1,1,1,1.46
2019-09-14,0,0,4.97,1.0,2,0,0,0,1,1.47
2019-09-18,0,0,4.95,0.1,0,0,0,0,0,1.46
2019-09-21,0,1,5.18,1.2,3,3,0,1,4,1.48
2019-09-24,0,0,5.33,1.0,3,2,1,0,0,1.5
2019-09-26,0,0,5.27,1.0,1,0,0,0,1,1.49
2019-09-27,0,0,5.21,1.0,0,0,0,0,2,1.48
2020-09-07,0,0,5.4,5.0,4,3,0,3,2,1.4
2020-09-12,0,1,7.71,4.1,5,5,2,4,2,1.71
2020-09-17,0,1,6.0,5.2,5,2,0,2,6,1.53
2020-09-22,0,1,6.0,6.0,6,4,2,2,3,1.48
2020-09-27,0,0,5.4,2.1,2,0,0,2,2,1.5
2021-04-05,0,1,15.0,3.0,4,5,1,4,5,2.67
2021-04-11,0,1,8.22,4.2,3,2,0,5,4,2.09
2021-04-16,0,1,5.52,7.0,7,2,0,2,8,1.7
2021-04-22,0,0,4.57,7.0,5,2,0,1,2,1.43
2021-04-27,1,0,3.77,7.0,7,1,0,3,2,1.43
2021-05-02,0,1,3.53,7.0,3,2,0,1,7,1.26
2021-05-08,0,0,3.6,4.1,9,2,1,2,3,1.4
2021-05-15,0,0,4.22,2.2,5,4,0,1,1,1.45
2021-05-21,1,0,4.62,6.0,10,5,1,0,1,1.48
2021-05-26,0,0,4.14,5.2,3,0,0,3,2,1.44
