W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-03-31,0,0,4.5,6.0,4,3,0,4,1,1.33
2018-04-07,0,1,6.17,5.2,4,5,0,3,4,1.29
2018-04-12,0,1,5.5,6.1,5,3,0,5,3,1.39
2018-04-21,0,1,9.0,2.0,5,9,1,7,1,1.85
2018-04-26,1,0,7.71,5.2,6,2,1,2,2,1.75
2018-05-02,0,1,7.03,6.1,4,3,2,2,7,1.59
2018-05-08,0,0,7.25,4.0,7,4,0,2,3,1.67
2018-05-13,1,0,6.91,5.2,2,3,0,7,3,1.66
2018-05-19,1,0,6.42,6.0,4,2,0,2,3,1.57
2018-05-24,0,1,7.53,1.1,6,7,2,3,0,1.71
2018-05-29,0,1,7.53,6.0,9,5,2,0,3,1.69
2018-06-05,1,0,7.08,6.0,6,2,0,2,1,1.66
2018-06-11,0,1,7.09,5.0,4,4,1,4,3,1.65
2018-06-16,0,0,7.19,5.1,6,5,2,2,6,1.64
2018-06-22,1,0,7.01,7.0,7,4,1,2,8,1.61
2018-06-28,0,0,6.59,6.1,4,1,1,4,3,1.58
2018-07-03,0,0,6.93,5.0,8,7,3,3,3,1.62
2018-07-08,0,1,6.59,7.1,3,2,1,3,3,1.56
2018-07-15,1,0,6.18,6.1,2,0,0,3,6,1.51
2018-07-23,1,0,6.09,6.0,5,3,1,4,5,1.51
2018-07-28,0,0,6.26,4.1,9,5,1,1,3,1.54
2018-08-03,0,0,5.97,7.0,2,1,0,3,6,1.49
2018-08-08,0,1,6.23,5.0,6,7,2,3,7,1.5
2018-08-14,1,0,6.15,6.0,8,3,0,1,7,1.5
2018-08-20,1,0,6.08,6.0,5,3,1,2,6,1.49
2018-08-25,1,0,5.85,7.0,3,1,1,1,6,1.44
2018-08-30,0,0,5.66,6.1,2,1,0,2,8,1.41
2018-09-04,0,1,5.85,1.1,4,4,0,2,3,1.44
2018-09-10,0,0,5.76,7.0,6,3,2,2,3,1.42
2018-09-16,0,1,5.77,6.0,8,4,1,2,1,1.43
2018-09-22,0,1,5.81,6.2,7,5,1,3,5,1.44
2018-09-28,0,1,6.13,1.1,5,7,0,4,2,1.48
2019-03-31,1,0,2.7,6.2,3,2,0,1,8,0.6
2019-04-06,0,1,5.73,4.1,6,5,1,4,4,1.27
2019-04-12,1,0,6.19,5.0,6,4,1,4,6,1.5
2019-04-17,0,0,5.3,2.2,0,0,0,1,5,1.34
2019-05-02,0,0,5.32,5.0,7,3,1,2,7,1.44
2019-05-07,1,0,4.06,7.1,3,0,0,3,8,1.29
2019-05-12,1,0,3.55,7.0,4,1,0,1,8,1.18
2019-05-18,1,0,3.35,5.0,3,1,0,2,4,1.16
2019-05-23,1,0,2.77,9.0,4,0,0,1,9,1.06
2019-05-28,1,0,2.85,8.0,3,3,1,1,10,0.98
2019-06-02,1,0,2.54,7.1,5,0,0,0,9,0.95
2019-06-08,1,0,2.28,7.2,3,0,0,2,11,0.92
2019-06-14,1,0,2.22,6.0,4,1,1,4,6,0.95
2019-06-19,0,1,2.74,4.1,7,6,3,3,9,1.02
2019-06-24,0,0,2.87,5.2,6,3,1,4,7,1.07
2019-06-30,1,0,2.72,5.0,1,0,0,0,4,1.02
2019-07-06,0,1,3.15,4.0,4,6,0,5,5,1.07
2019-07-15,0,1,3.23,6.0,7,3,0,1,5,1.08
2019-07-20,0,0,3.12,6.2,7,1,1,1,9,1.09
2019-07-25,0,1,3.52,5.0,7,7,4,2,7,1.12
2019-07-31,0,0,3.39,7.0,3,1,0,3,9,1.11
2019-08-05,1,0,3.44,6.0,8,3,1,2,8,1.13
2019-08-11,0,1,3.42,6.0,5,2,1,1,13,1.13
2019-08-16,1,0,3.41,6.0,6,2,1,3,11,1.14
2019-08-21,1,0,3.2,9.0,3,0,0,0,12,1.09
2019-08-27,0,1,3.2,6.0,4,2,2,3,9,1.1
2019-09-01,0,1,3.3,6.0,4,4,2,1,7,1.09
2019-09-06,0,0,3.27,7.0,3,2,1,1,6,1.07
2019-09-12,0,1,3.41,6.0,5,5,2,1,12,1.06
2020-07-24,0,1,17.18,3.2,6,7,2,3,3,2.45
2020-07-29,0,0,6.52,6.0,4,0,0,2,6,1.55
2020-08-04,1,0,5.17,6.0,4,2,1,3,9,1.4
2020-08-09,0,0,4.37,7.0,4,2,0,5,9,1.37
