W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2019-06-12,0,0,0.0,1.0,0,0,0,0,2,0.0
2019-06-15,0,0,0.0,1.0,0,0,0,0,1,0.0
2019-06-19,0,0,2.45,1.2,1,1,1,0,3,0.27
2019-06-21,0,1,5.06,1.2,1,2,1,1,5,0.56
2019-08-24,0,0,4.26,1.0,0,0,0,2,0,0.79
2019-08-27,0,0,5.14,0.2,1,1,0,1,1,1.0
2019-08-31,0,0,4.5,1.0,0,0,0,1,2,1.0
2019-09-03,0,0,4.0,1.0,0,0,0,0,1,0.89
2019-09-07,0,1,5.0,0.0,0,1,0,1,0,1.0
2019-09-10,0,0,4.82,0.1,0,0,0,0,0,0.96
2019-09-12,0,0,5.59,0.1,3,1,0,0,1,1.24
2019-09-14,0,0,5.23,0.2,1,0,0,0,0,1.26
2019-09-19,0,0,5.56,1.0,1,1,1,1,1,1.32
2019-09-21,0,0,5.84,1.0,1,1,0,1,1,1.38
2019-09-23,0,0,5.65,2.0,3,1,1,0,2,1.4
2019-09-25,0,0,6.6,0.2,2,2,0,1,1,1.53
2019-09-29,0,0,7.63,0.1,3,2,0,0,0,1.7
2020-07-24,1,0,0.0,1.0,0,0,0,2,2,2.0
2020-07-26,0,0,0.0,1.0,0,0,0,0,1,1.0
2020-07-27,0,0,0.0,0.2,0,0,0,0,0,0.75
2020-07-29,0,0,0.0,1.1,0,0,0,0,3,0.5
2020-08-05,0,0,0.0,1.0,0,0,0,0,1,0.4
2020-08-06,0,0,0.0,1.0,0,0,0,0,1,0.33
2020-08-08,0,0,0.0,1.0,0,0,0,1,2,0.43
2020-08-11,0,0,0.0,1.0,0,0,0,0,1,0.38
2020-08-12,0,0,0.0,1.0,1,0,0,0,2,0.44
2020-08-15,0,1,0.9,1.0,2,1,1,1,0,0.7
2020-08-18,0,0,0.82,1.0,1,0,0,0,2,0.73
2020-08-20,1,0,0.75,1.0,0,0,0,0,3,0.67
2020-08-21,0,0,0.69,1.0,2,0,0,0,1,0.77
2020-08-24,0,0,0.64,1.0,1,0,0,1,1,0.86
2020-08-28,0,0,1.23,0.2,1,1,1,0,1,0.89
2021-04-01,1,0,0.0,1.0,0,0,0,2,2,2.0
2021-04-04,0,0,0.0,1.0,0,0,0,0,1,1.0
2021-04-08,0,0,0.0,0.2,2,0,0,0,0,1.5
2021-04-13,0,0,2.7,0.2,2,1,0,1,1,2.1
2021-04-24,0,1,4.91,0.1,0,1,0,2,0,2.45
2021-04-28,0,0,3.86,1.0,0,0,0,0,1,1.93
2021-04-30,0,0,3.18,1.0,1,0,0,0,1,1.76
2021-05-01,1,0,2.7,1.0,0,0,0,0,1,1.5
2021-05-05,1,0,2.35,1.0,0,0,0,0,0,1.3
2021-05-08,0,0,3.12,1.0,1,1,0,0,1,1.27
2021-05-11,0,0,2.79,1.0,1,0,0,1,1,1.34
2021-05-13,0,0,2.53,1.0,0,0,0,0,3,1.22
2021-05-15,0,0,2.31,1.0,1,0,0,1,2,1.29
2021-05-16,0,0,2.84,1.0,0,1,0,1,1,1.26
2021-05-20,0,0,2.63,1.0,0,0,0,0,1,1.17
2021-05-21,0,0,2.45,1.0,0,0,0,0,1,1.09
2021-05-24,0,0,2.3,1.0,0,0,0,0,3,1.02
2021-05-25,0,0,2.16,1.0,1,0,0,1,3,1.08
2021-05-27,0,0,2.04,1.0,0,0,0,0,1,1.02
2021-05-30,0,0,1.93,1.0,1,0,0,0,1,1.02
2021-06-01,0,0,1.83,1.0,1,0,0,2,1,1.12
2021-06-09,0,0,1.74,1.0,0,0,0,1,1,1.11
2021-06-12,0,0,1.66,1.0,0,0,0,0,1,1.06
2021-06-15,0,0,1.61,0.2,1,0,0,0,1,1.07
2021-06-19,1,0,1.48,2.0,2,0,0,1,3,1.11
2021-06-22,0,0,1.42,1.0,1,0,0,0,1,1.11
2021-06-23,0,0,1.37,1.0,1,0,0,0,1,1.1
2021-06-25,0,0,1.3,1.1,1,0,0,0,2,1.08
2021-06-27,0,0,1.26,1.0,0,0,0,0,1,1.05
2021-06-30,0,0,1.21,1.0,1,0,0,1,1,1.08
2021-07-03,0,0,1.76,1.0,1,2,0,2,0,1.14
2021-07-10,0,0,1.71,1.0,2,0,0,1,2,1.2
2021-07-11,0,0,1.93,1.0,2,1,1,0,0,1.22
2021-07-21,0,0,2.41,1.0,2,2,2,0,1,1.25
2021-07-26,0,0,2.36,0.2,0,0,0,0,1,1.22
2021-07-28,0,0,2.29,1.0,0,0,0,0,1,1.19
2021-07-30,0,0,2.48,1.0,1,1,0,0,1,1.18
2021-08-02,0,0,2.41,1.0,0,0,0,1,1,1.18
2021-08-04,0,0,2.82,1.0,3,2,2,0,3,1.23
2021-08-07,1,0,2.75,1.0,0,0,0,0,2,1.19
2021-08-08,0,0,2.68,1.0,0,0,0,0,2,1.17
2021-08-10,0,0,2.61,1.0,2,0,0,1,2,1.21
2021-08-15,0,0,2.55,1.0,1,0,0,1,2,1.23
2021-08-20,0,0,2.49,1.0,1,0,0,0,1,1.22
2021-08-21,0,0,2.44,1.0,1,0,0,0,3,1.22
2021-08-23,0,0,2.38,1.0,0,0,0,0,2,1.19
2021-08-25,0,0,2.33,1.0,1,0,0,0,0,1.19
2021-08-28,1,0,2.23,2.0,1,0,0,0,2,1.16
2021-08-30,0,0,2.2,0.2,0,0,0,0,1,1.14
2021-09-01,0,0,2.16,1.0,0,0,0,0,2,1.12
2021-09-03,1,0,2.47,1.0,2,2,1,0,2,1.14
2021-09-04,0,0,2.6,1.0,1,1,1,0,1,1.13
2021-09-07,0,0,2.55,1.0,0,0,0,0,1,1.11
2021-09-08,0,0,2.5,1.0,0,0,0,0,1,1.09
2021-09-11,0,0,2.45,1.0,0,0,0,0,0,1.07
2021-09-15,0,0,2.41,1.0,0,0,0,0,1,1.05
2021-09-18,0,0,2.37,1.0,0,0,0,1,2,1.05
2021-09-19,0,0,2.33,1.0,0,0,0,0,1,1.03
2021-09-21,0,0,2.29,1.0,0,0,0,3,2,1.07
2021-09-26,0,0,2.24,1.1,0,0,0,0,3,1.04
2021-09-29,0,0,2.2,1.0,1,0,0,0,1,1.04
2021-10-01,0,0,2.14,1.2,1,0,0,1,3,1.05
