W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019-03-21,0,0,1.93,1,0,4.2,4,2,1,0,1,3,1.07
2019-03-29,0,0,2.53,1,0,6.0,4,3,2,2,0,5,0.84
2019-04-05,0,0,4.02,1,0,5.0,7,6,4,0,1,4,1.09
2019-04-10,0,0,4.15,1,0,6.0,5,3,3,2,1,3,1.06
2019-04-15,0,1,4.23,1,0,6.0,5,3,3,1,3,5,1.12
2019-04-20,1,0,4.68,1,0,5.0,10,4,4,0,2,3,1.32
2019-04-26,0,0,4.54,1,0,1.0,0,0,0,0,0,2,1.28
2019-05-03,0,0,3.98,1,0,7.0,3,1,1,0,1,10,1.16
2019-05-08,1,0,3.54,1,0,7.2,3,1,1,0,1,3,1.06
2019-05-13,0,0,3.64,1,0,6.0,5,3,3,3,2,5,1.07
2019-05-19,1,0,3.43,1,0,6.0,5,3,1,0,2,6,1.08
2019-05-25,0,1,3.82,1,0,3.1,10,5,4,1,1,1,1.19
2019-05-30,0,1,4.43,1,0,3.1,10,6,6,2,2,0,1.31
2019-06-08,0,1,4.99,1,0,3.1,9,7,6,3,3,1,1.42
2019-06-13,0,0,4.78,1,0,5.0,6,1,1,1,2,4,1.43
2019-06-18,0,1,5.15,1,0,5.0,9,6,6,2,2,5,1.48
2019-06-23,1,0,5.11,1,0,6.0,5,3,3,1,5,3,1.49
2019-06-29,0,0,5.12,1,0,5.0,6,5,3,0,3,5,1.51
2019-07-05,0,1,4.94,1,0,7.0,4,3,2,1,1,5,1.45
2019-07-14,0,0,5.01,1,0,4.0,2,3,3,1,4,3,1.46
2019-07-21,0,1,5.37,1,0,5.0,9,7,7,2,1,3,1.48
2019-07-26,0,0,5.21,1,0,6.2,7,2,2,2,0,4,1.46
2019-08-02,0,1,5.49,1,0,4.0,9,6,6,4,0,1,1.48
2019-08-07,0,0,5.34,1,0,5.0,4,1,1,1,3,8,1.48
2019-08-13,0,0,5.56,1,0,3.1,9,5,5,2,1,3,1.52
2019-08-18,1,0,5.19,1,0,9.0,2,0,0,0,1,8,1.44
2019-08-27,0,1,5.36,1,0,4.0,8,5,5,2,3,1,1.48
2019-09-01,1,0,5.36,1,0,5.0,6,3,3,0,0,1,1.47
2019-09-07,0,0,5.24,1,0,5.0,5,1,1,1,2,5,1.47
2019-09-13,0,1,5.46,1,0,2.1,10,5,5,2,1,1,1.52
2019-09-19,0,0,5.55,1,0,4.0,8,4,4,0,1,1,1.54
2019-09-25,0,1,5.46,1,0,6.0,6,2,2,0,0,4,1.52
2020-07-26,0,0,12.27,1,0,3.2,5,5,5,0,4,4,2.45
2020-08-01,0,0,4.66,1,0,6.0,3,0,0,0,1,9,1.34
2020-08-07,0,1,5.28,1,0,5.2,6,4,4,0,1,3,1.3
2020-08-20,0,1,6.3,1,0,4.2,4,5,5,0,4,5,1.4
2020-08-27,1,0,6.12,1,0,5.0,7,3,3,1,0,6,1.4
2020-09-04,1,0,5.23,1,0,6.0,2,1,1,1,0,7,1.19
2020-09-11,0,1,5.35,1,0,6.0,6,4,4,0,1,5,1.19
2020-09-18,0,1,5.93,1,0,4.0,4,5,5,1,6,3,1.32
2020-09-25,0,0,5.17,1,0,6.0,4,0,0,0,3,5,1.3
2021-04-02,0,0,4.5,1,0,6.0,6,3,3,2,1,10,1.17
2021-04-10,0,0,3.75,1,0,6.0,5,2,2,1,2,6,1.17
2021-04-16,0,0,4.74,1,0,7.0,6,5,5,0,3,3,1.21
2021-04-23,0,1,5.7,1,0,4.2,6,5,5,2,3,1,1.35
2021-04-29,1,0,4.4,1,0,7.0,1,0,0,0,2,7,1.14
2021-05-05,0,1,4.3,1,0,7.0,5,3,3,1,1,7,1.09
2021-05-11,0,0,4.3,1,0,6.1,6,3,3,1,1,11,1.09
2021-05-17,0,1,4.32,1,0,6.0,3,3,3,2,4,8,1.1
2021-05-24,1,0,4.02,1,0,6.0,4,1,1,1,2,3,1.09
2021-05-30,1,0,3.88,1,0,6.2,3,2,2,1,1,5,1.04
2021-06-05,0,0,4.05,1,0,4.0,6,4,3,2,0,8,1.07
2021-06-12,0,0,3.67,1,0,7.0,3,0,0,0,3,6,1.05
2021-06-18,1,0,3.46,1,0,7.0,4,1,1,0,3,6,1.04
2021-06-25,1,0,3.34,1,0,5.2,2,1,1,1,4,6,1.04
2021-07-01,1,0,3.18,1,0,7.0,5,1,1,1,1,6,1.03
2021-07-07,0,1,3.48,1,0,5.0,8,5,5,1,3,5,1.09
2021-07-17,0,1,3.92,1,0,5.0,9,7,7,2,1,7,1.13
2021-07-23,0,0,3.95,1,0,6.0,6,3,3,2,1,12,1.13
2021-07-28,0,1,4.01,1,0,5.0,7,4,3,1,2,7,1.16
2021-08-03,1,0,3.89,1,0,6.0,6,2,1,1,2,5,1.17
2021-08-08,0,0,3.73,1,0,5.0,4,0,0,0,3,6,1.18
2021-08-14,0,0,3.82,1,0,4.1,5,3,3,1,4,5,1.21
2021-08-20,0,1,4.22,1,0,2.2,7,7,7,3,3,2,1.26
2021-08-26,0,0,4.33,1,0,5.0,4,4,4,0,1,3,1.25
2021-08-31,0,0,4.12,1,0,7.0,4,0,0,0,2,4,1.23
2021-09-06,0,1,4.32,1,0,1.2,3,6,4,1,4,0,1.27
2021-09-12,0,0,4.23,1,0,5.0,6,1,1,0,1,8,1.27
2021-09-18,0,1,4.32,1,0,3.0,8,3,3,0,0,3,1.3
2021-09-23,0,0,4.41,1,0,3.0,3,3,3,0,4,3,1.32
