W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020-08-25,0,0,0.0,1,0,4.0,1,0,0,0,5,6,1.5
2020-08-31,1,0,2.0,1,0,5.0,5,2,2,0,2,5,1.44
2020-09-06,0,0,3.0,1,0,6.0,4,3,3,3,1,10,1.2
2020-09-11,0,1,6.5,1,0,3.0,9,9,8,2,0,5,1.5
2020-09-16,0,0,6.0,1,0,3.0,3,1,1,0,2,3,1.52
2020-09-21,0,1,6.84,1,0,4.0,8,5,5,0,2,6,1.68
2020-09-26,0,0,6.11,1,0,3.0,2,0,0,0,1,4,1.61
2021-04-05,0,1,4.5,1,0,4.0,2,3,2,0,4,6,1.5
2021-04-10,1,0,1.8,1,0,6.0,3,0,0,0,2,10,1.1
2021-04-15,0,0,2.4,1,0,5.0,3,2,2,1,3,7,1.13
2021-04-21,1,0,1.64,1,0,7.0,4,0,0,0,1,8,1.0
2021-04-26,1,0,1.29,1,0,6.0,6,0,0,0,0,7,1.0
2021-05-02,0,1,1.91,1,0,5.0,4,3,3,1,3,6,1.06
2021-05-07,1,0,1.89,1,0,5.0,4,1,1,0,2,6,1.08
2021-05-13,1,0,1.84,1,0,6.0,4,1,1,0,2,7,1.07
2021-05-19,1,0,1.74,1,0,7.2,5,1,1,1,2,8,1.05
2021-05-24,0,0,1.75,1,0,5.0,3,2,1,0,3,5,1.06
2021-05-29,0,1,1.87,1,0,6.0,9,2,2,0,0,6,1.1
2021-06-05,0,0,1.97,1,0,6.0,4,2,2,0,2,5,1.09
2021-06-10,1,0,1.9,1,0,7.0,3,2,1,1,1,8,1.04
2021-06-15,0,0,1.87,1,0,6.0,3,1,1,0,1,6,1.02
2021-06-23,0,1,2.08,1,0,5.0,5,3,3,0,2,6,1.04
2021-06-29,0,1,2.14,1,0,5.2,2,2,2,1,4,9,1.04
2021-07-05,0,0,2.22,1,0,5.0,6,2,2,0,0,8,1.05
2021-07-10,0,1,2.31,1,0,4.0,4,3,2,0,2,4,1.07
2021-07-20,0,0,2.37,1,0,5.0,5,2,2,0,3,3,1.09
2021-07-31,0,0,2.45,1,0,3.2,5,2,2,0,3,4,1.13
2021-09-04,0,0,2.52,1,0,4.1,6,2,2,1,2,3,1.15
2021-09-10,0,1,2.73,1,0,4.1,3,4,4,0,1,6,1.15
2021-09-15,0,0,2.71,1,0,4.0,7,1,1,0,1,3,1.17
2021-09-21,0,1,2.67,1,0,5.1,4,4,1,0,2,10,1.17
2021-09-28,0,0,2.64,1,0,5.0,3,1,1,0,0,6,1.15
