W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-30,1,0,0.0,0,0,3.0,2,0,0,0,1,3,1.0
2018-04-05,1,0,1.13,1,0,5.0,3,1,1,0,4,4,1.25
2018-04-11,0,0,3.46,1,0,5.0,7,4,4,1,2,3,1.46
2018-04-16,0,1,4.74,1,0,6.0,5,5,5,1,2,1,1.37
2018-04-21,0,0,4.44,1,0,5.1,2,2,2,0,3,4,1.27
2018-04-27,0,0,4.97,1,0,4.2,5,5,4,1,3,3,1.34
2018-05-02,0,0,4.65,0,0,2.0,1,0,0,0,1,3,1.32
2018-05-05,0,0,4.6,0,0,0.1,0,0,0,0,0,0,1.31
2018-05-09,0,0,4.32,0,0,2.0,1,0,0,0,0,4,1.26
2018-05-11,1,0,4.72,0,0,1.0,2,2,2,0,2,3,1.34
2018-05-17,0,0,4.42,0,0,2.1,3,0,0,0,0,3,1.34
2018-05-23,1,0,4.19,0,0,2.0,0,0,0,0,2,2,1.32
2018-05-27,0,0,4.05,0,0,1.1,0,0,0,0,0,2,1.28
2018-05-28,0,0,4.43,0,0,0.2,2,2,2,1,0,1,1.3
2018-06-03,0,0,4.22,0,0,2.0,0,0,0,0,1,2,1.27
2018-06-06,1,0,4.6,0,0,2.1,3,3,3,1,2,2,1.31
2018-06-09,0,0,4.47,0,0,1.1,1,0,0,0,1,1,1.32
2018-06-12,0,0,4.56,0,0,3.0,3,2,2,0,3,5,1.36
2018-06-16,0,0,4.38,0,0,2.0,0,0,0,0,1,1,1.32
2018-06-21,0,0,4.14,0,0,3.0,0,0,0,0,4,1,1.33
2018-06-25,0,0,4.07,0,0,1.0,0,0,0,0,1,1,1.32
2018-06-26,0,1,4.13,0,0,1.1,2,1,1,0,1,2,1.34
2018-06-29,0,0,4.42,0,0,0.1,2,2,2,0,0,0,1.37
2018-07-01,0,0,4.4,0,0,0.1,0,0,0,0,1,0,1.38
2018-07-02,0,0,4.85,0,0,2.0,5,4,4,1,1,1,1.43
2018-07-06,0,0,4.65,0,0,2.2,1,0,0,0,1,2,1.4
2018-07-10,0,0,5.05,0,0,0.1,3,3,3,0,3,1,1.49
2018-07-15,0,0,4.97,0,0,1.0,1,0,0,0,0,1,1.48
2018-07-20,0,0,4.82,0,0,2.0,3,0,0,0,0,3,1.48
2018-07-24,0,0,4.88,0,0,1.0,2,1,1,1,1,0,1.51
2018-08-01,0,0,4.93,0,0,3.0,5,2,2,0,5,1,1.59
2018-08-20,0,0,4.79,0,0,2.0,3,0,0,0,1,1,1.6
2018-08-24,0,0,4.54,0,0,4.0,0,0,0,0,2,3,1.54
2018-08-28,0,0,4.35,0,0,3.1,2,0,0,0,0,6,1.5
