W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-04-07,0,0,9.0,1.0,1,1,0,1,2,2.0
2018-04-17,0,0,4.5,1.0,1,0,0,0,1,1.5
2018-04-21,0,0,12.0,1.0,4,3,1,1,1,2.67
2018-04-23,0,0,24.3,0.1,3,5,1,2,0,3.9
2018-09-04,0,0,18.69,1.0,0,0,0,0,2,3.0
2018-09-07,0,0,17.36,0.1,1,0,0,0,0,3.0
2018-09-13,0,0,14.29,1.0,0,0,0,1,1,2.65
2018-09-15,0,0,12.15,1.0,0,0,0,0,2,2.25
2018-09-16,0,0,10.57,1.0,1,0,0,0,1,2.09
2018-09-18,0,0,10.38,1.0,1,1,0,1,2,2.08
2018-09-23,0,0,9.31,1.0,0,0,0,0,0,1.86
2018-09-25,0,0,13.5,0.1,3,5,0,2,0,2.3
2018-09-30,0,0,12.27,1.0,0,0,0,0,1,2.09
2019-03-28,0,0,0.0,1.0,0,0,0,0,1,0.0
2019-03-30,0,0,0.0,0.2,2,0,0,0,2,1.2
2019-04-01,0,0,3.38,1.0,1,1,1,0,2,1.13
2019-04-02,0,0,2.45,1.0,0,0,0,2,0,1.36
2019-04-05,0,0,1.93,1.0,0,0,0,0,2,1.07
2019-04-07,0,0,1.35,2.0,1,0,0,0,1,0.9
2019-04-12,0,0,1.17,1.0,0,0,0,0,0,0.78
2019-04-14,0,0,0.96,1.2,0,0,0,2,1,0.86
2019-04-16,0,0,0.79,2.0,2,0,0,2,2,1.06
2019-04-20,0,0,0.73,1.0,1,0,0,0,3,1.05
2019-04-21,0,0,2.13,0.1,2,2,1,1,1,1.26
2019-04-25,0,0,2.03,0.2,1,0,0,0,2,1.28
2019-04-26,0,0,3.21,0.2,2,2,1,2,0,1.5
2019-04-30,0,0,3.6,1.0,1,1,0,0,1,1.47
2019-05-03,0,0,3.38,1.0,1,0,0,0,2,1.44
2019-05-04,0,0,5.51,0.1,3,4,0,1,0,1.65
2019-05-06,0,0,6.06,0.0,0,1,0,2,0,1.78
2019-05-09,0,0,5.71,1.0,0,0,0,1,1,1.73
2019-05-11,0,0,5.4,1.0,1,0,0,1,1,1.75
2019-05-14,0,0,5.59,1.0,3,1,0,1,2,1.86
2019-05-23,1,0,5.75,1.0,3,1,0,0,0,1.92
2019-05-24,0,0,5.57,0.2,0,0,0,0,2,1.86
2019-05-26,0,0,5.09,2.0,4,0,0,0,1,1.87
2019-06-07,0,0,4.88,1.0,1,0,0,0,0,1.83
2019-06-09,0,0,5.11,0.2,0,1,0,4,1,1.95
