W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-04-01,0,0,0.0,2.0,1,0,0,2,2,1.5
2018-04-04,0,0,1.8,3.0,2,1,0,2,5,1.4
2018-04-07,0,0,1.5,1.0,0,0,0,1,1,1.33
2018-04-11,0,1,6.75,0.2,3,4,0,0,2,1.65
2018-04-16,0,0,6.23,2.0,1,1,1,1,1,1.5
2018-04-19,0,0,5.84,3.2,3,2,0,3,7,1.54
2018-04-27,0,0,4.7,3.0,2,0,0,1,4,1.43
2018-05-01,0,0,7.71,1.0,4,6,0,2,1,1.71
2018-05-08,1,0,6.75,2.1,1,0,0,0,3,1.55
2018-05-13,0,0,6.1,2.0,2,0,0,1,3,1.55
2018-05-19,0,0,5.96,2.0,3,1,1,0,2,1.54
2018-05-22,0,0,5.7,1.0,0,0,0,0,2,1.48
2018-05-24,0,0,5.26,2.0,1,0,0,0,2,1.4
2018-05-26,0,0,4.88,2.0,2,0,0,1,2,1.41
2018-05-29,0,0,4.82,0.1,0,0,0,1,1,1.43
2018-05-31,0,0,4.5,2.0,2,0,0,0,1,1.4
2018-06-02,0,0,4.35,1.0,0,0,0,1,1,1.39
2018-06-05,0,0,4.36,2.0,1,1,1,1,3,1.36
2018-06-07,0,0,4.89,2.0,3,3,1,1,2,1.4
2018-06-15,0,0,4.75,1.0,0,0,0,0,0,1.36
2018-06-17,0,0,4.5,2.0,1,0,0,1,1,1.34
2018-06-19,0,0,4.28,2.0,2,0,0,0,4,1.33
2018-06-22,0,1,4.29,2.0,1,1,0,2,2,1.33
2018-06-25,0,0,4.71,0.0,1,2,1,1,0,1.38
2018-06-27,0,0,4.6,1.0,0,0,0,1,1,1.37
2018-06-30,0,0,4.4,2.0,0,0,0,0,3,1.31
2018-07-01,0,0,4.3,1.0,0,0,0,0,1,1.28
2018-07-04,0,0,4.7,0.0,1,2,0,2,0,1.35
2018-07-06,0,0,5.06,2.0,5,3,0,1,6,1.42
2018-07-10,0,0,4.89,1.2,2,0,0,0,2,1.41
2018-07-12,0,0,4.8,1.0,1,0,0,1,2,1.42
2018-07-14,0,0,4.67,1.1,2,0,0,3,3,1.48
2018-07-22,0,0,4.58,1.0,0,0,0,0,1,1.45
2018-07-26,0,0,4.34,3.0,0,0,0,4,1,1.45
2018-08-01,0,0,4.27,3.0,2,1,1,1,5,1.42
2018-08-07,0,0,4.14,4.0,2,1,1,0,9,1.37
2018-08-12,0,0,3.97,5.0,2,1,0,2,6,1.32
2018-08-18,0,1,4.1,6.2,3,4,1,3,4,1.29
2018-08-23,0,0,4.18,5.0,5,3,0,3,8,1.31
2018-08-31,0,1,3.95,7.0,2,1,1,1,6,1.23
2018-09-05,0,1,4.64,0.2,5,7,1,2,2,1.31
2018-09-11,0,1,4.48,7.0,6,2,2,0,3,1.27
2018-09-17,1,0,4.22,6.0,2,0,0,2,6,1.24
2018-09-22,0,1,4.23,6.0,6,3,1,2,6,1.24
2018-09-28,0,0,4.27,5.1,7,3,2,3,9,1.27
2019-03-30,1,0,1.8,5.0,6,1,1,1,4,1.4
2019-04-05,1,0,0.82,6.0,3,0,0,1,6,1.0
2019-04-10,1,0,0.53,6.0,2,0,0,1,11,0.82
2019-04-16,1,0,1.13,7.0,7,2,0,0,3,0.88
2019-04-21,0,0,1.53,5.1,3,2,1,3,5,0.92
2019-04-28,1,0,1.75,6.2,6,2,1,1,9,0.94
2019-05-03,1,0,1.47,7.0,3,0,0,0,8,0.86
2019-05-10,0,1,1.86,5.1,5,3,0,2,9,0.91
2019-09-08,0,0,2.15,2.0,1,2,1,2,5,0.93
2019-09-14,0,0,2.03,3.0,2,0,0,1,5,0.94
2019-09-21,0,0,1.92,3.0,2,0,0,0,7,0.92
2019-09-27,0,0,1.78,4.1,0,0,0,2,4,0.89
2020-07-27,0,0,2.25,4.0,1,1,1,2,9,0.75
2020-08-01,0,0,3.12,4.2,3,2,1,3,5,1.04
2020-08-08,0,1,5.56,2.2,5,4,1,3,5,1.5
2020-08-13,0,0,7.04,4.0,8,5,0,2,8,1.76
2020-08-19,0,0,6.0,5.2,2,2,1,3,8,1.52
2020-08-25,1,0,5.14,7.0,5,2,1,1,13,1.36
2020-08-31,1,0,4.24,6.0,2,0,0,1,9,1.21
2020-09-06,0,0,4.35,5.1,4,3,1,3,9,1.22
2020-09-12,1,0,4.47,7.0,6,4,2,1,7,1.19
2020-09-18,1,0,4.21,5.0,4,1,1,2,10,1.19
2020-09-23,1,0,4.08,6.0,3,2,2,1,8,1.13
2021-04-01,0,0,0.0,6.0,1,0,0,0,6,0.17
2021-04-06,0,0,0.75,6.0,4,1,0,2,9,0.58
2021-04-12,1,0,0.46,7.2,2,0,0,1,14,0.51
2021-04-17,1,0,0.73,5.0,2,1,0,4,7,0.65
2021-04-23,0,1,2.05,6.0,5,5,2,2,10,0.75
2021-04-28,1,0,1.67,7.0,5,0,0,2,10,0.8
2021-05-03,1,0,2.06,6.0,4,3,2,4,8,0.87
2021-05-08,0,1,2.37,5.2,2,3,2,4,11,0.89
2021-05-14,0,0,2.35,8.0,5,2,1,1,10,0.87
2021-05-21,0,0,2.9,4.2,9,5,2,1,2,0.97
2021-05-26,0,0,2.57,8.0,3,0,0,2,11,0.93
2021-06-01,0,0,2.69,7.0,4,3,1,2,8,0.92
2021-06-08,1,0,2.57,7.0,6,1,0,1,11,0.93
2021-06-14,0,0,2.66,4.0,3,2,0,1,6,0.93
