W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-08-12,0,1,6.23,1,0,4.1,8,3,3,0,1,1,2.08
2018-08-18,0,0,7.71,1,0,2.2,3,3,3,0,4,2,2.29
2018-08-23,0,0,6.94,1,0,4.2,7,3,3,1,2,6,2.14
2018-08-29,0,0,6.61,1,0,4.2,6,3,3,0,2,2,2.02
2018-09-04,0,0,5.06,0,0,5.0,3,0,0,0,1,3,1.73
2018-09-11,1,0,5.47,0,0,3.1,2,3,3,0,5,0,1.78
2018-09-17,1,0,4.4,0,0,6.0,3,1,0,0,3,5,1.63
2018-09-25,0,0,3.68,0,0,6.0,2,0,0,0,0,5,1.42
2019-04-24,0,1,7.5,1,0,6.0,8,5,5,2,3,1,1.83
2019-05-11,1,0,6.0,1,0,6.0,6,3,3,1,2,2,1.58
2019-06-20,0,0,4.5,0,0,4.0,2,0,0,0,0,1,1.31
2019-07-05,0,0,4.15,0,0,1.1,0,0,0,0,0,0,1.21
2019-07-21,1,0,3.93,0,0,1.0,0,0,0,0,1,2,1.2
2019-07-23,0,1,4.66,0,0,1.0,3,2,2,0,0,0,1.29
2019-08-07,0,0,5.64,0,0,3.0,5,4,4,1,1,1,1.39
2019-09-12,0,0,6.66,0,0,2.0,5,4,4,1,1,3,1.52
2019-09-29,0,0,6.39,0,0,1.0,0,0,0,0,0,0,1.46
2021-05-31,1,0,0.0,1,0,5.0,3,1,0,0,1,2,0.8
2021-06-05,0,1,3.12,1,0,3.2,7,3,3,1,2,5,1.5
2021-06-11,0,0,5.68,1,0,4.0,6,5,5,0,2,3,1.66
2021-07-05,0,0,5.27,0,0,1.0,1,3,0,1,1,1,1.68
