W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-04-11,1,0,1.29,7.0,2,1,1,1,7,0.43
2018-04-17,0,1,2.77,6.0,7,3,0,3,2,1.0
2018-04-24,0,0,4.24,4.0,6,4,1,2,3,1.24
2018-04-29,1,0,4.09,5.0,6,2,0,2,9,1.32
2018-05-04,0,1,5.79,6.0,10,8,2,3,3,1.5
2018-05-09,0,0,5.03,6.0,4,1,0,3,7,1.44
2018-05-16,0,1,5.92,4.0,7,6,2,3,7,1.55
2018-05-22,0,1,5.32,6.0,7,1,0,0,9,1.5
2018-05-27,0,0,5.4,6.0,6,4,1,2,6,1.48
2018-06-01,0,0,5.14,6.0,7,2,0,2,4,1.48
2018-06-06,0,0,4.57,7.0,3,0,0,1,5,1.38
2018-06-12,0,1,4.98,5.2,8,6,1,4,2,1.44
2018-06-17,0,0,4.82,6.0,3,2,0,2,8,1.39
2018-06-22,0,1,4.85,7.0,5,4,1,3,7,1.37
2018-06-27,0,0,4.47,7.0,5,0,0,1,7,1.33
2018-07-03,0,0,4.36,6.1,3,2,0,3,5,1.31
2018-07-09,0,0,4.42,4.2,7,3,1,3,8,1.34
2018-07-14,1,0,4.44,7.2,8,4,1,2,7,1.34
2018-07-24,1,0,4.33,7.0,4,2,0,1,3,1.3
2018-07-29,1,0,4.11,6.0,5,0,0,1,7,1.29
2018-08-04,1,0,3.89,7.0,3,0,0,1,9,1.25
2018-08-10,1,0,3.82,7.0,4,2,1,1,8,1.22
2018-08-15,1,0,3.75,5.0,5,1,0,2,3,1.23
2018-08-20,0,0,3.63,7.0,5,1,0,1,10,1.21
2018-08-25,1,0,3.46,7.0,6,0,0,3,4,1.21
2018-08-31,0,1,3.37,7.0,4,1,0,0,9,1.19
2018-09-05,1,0,3.39,7.0,3,3,2,2,9,1.17
2018-09-12,1,0,3.23,8.0,4,0,0,0,7,1.13
2018-09-17,1,0,3.31,7.0,3,4,0,3,4,1.12
2019-03-31,0,0,7.2,5.0,6,4,1,1,7,1.4
2019-04-07,0,1,10.24,4.2,4,7,0,7,2,1.86
2019-04-12,1,0,7.47,6.0,6,2,0,3,8,1.72
2019-04-17,0,1,6.35,7.0,5,3,2,3,5,1.54
2019-04-23,1,0,4.85,7.0,5,0,0,0,11,1.35
2019-04-29,0,0,5.05,6.0,7,4,0,3,4,1.4
2019-05-04,0,0,4.64,7.0,6,2,0,1,10,1.34
2019-05-10,1,0,4.35,7.0,9,2,0,1,11,1.35
2019-05-16,0,1,4.85,6.0,11,6,1,2,6,1.44
2019-05-21,0,0,4.74,7.0,4,3,2,2,6,1.37
