W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-29,0,0,108.0,0,0,0.1,1,4,4,0,3,1,12.0
2018-04-01,0,0,27.0,0,1,1.0,2,0,0,0,0,2,4.5
2018-04-03,0,0,10.8,0,0,2.0,0,0,0,0,1,1,2.1
2018-04-10,0,0,8.31,0,0,1.0,1,0,0,0,0,0,1.85
2018-04-11,0,0,7.71,0,0,0.1,0,0,0,0,0,0,1.71
2018-04-13,0,0,6.35,0,0,1.0,0,0,0,0,0,1,1.41
2018-04-14,0,0,5.4,0,0,1.0,0,0,0,0,0,1,1.2
2018-04-19,0,0,4.7,0,0,1.0,1,0,0,0,0,2,1.17
2018-04-20,0,0,4.15,0,0,1.0,0,0,0,0,0,1,1.04
2018-04-24,0,0,3.38,0,0,2.0,1,0,0,0,0,1,0.94
2018-04-25,0,0,3.09,0,0,1.0,0,0,0,0,0,1,0.86
2018-05-02,0,0,2.84,0,0,1.0,1,0,0,0,0,2,0.87
2018-05-04,0,0,2.63,0,0,1.0,0,0,0,0,0,1,0.8
2018-05-05,1,0,2.51,0,0,0.2,0,0,0,0,0,2,0.77
2018-05-08,0,0,2.3,0,0,1.1,1,0,0,0,1,1,0.83
2018-05-10,1,0,2.6,0,0,1.2,2,1,1,0,2,2,0.98
2018-05-12,0,0,2.45,0,0,1.0,1,0,0,0,0,3,0.98
2018-05-13,0,0,2.33,0,1,1.0,0,0,0,0,0,0,0.93
2018-05-16,0,0,2.21,0,0,1.0,0,0,0,0,1,0,0.93
2018-05-19,0,0,2.11,0,0,1.0,0,0,0,0,0,2,0.89
2018-05-22,0,0,2.08,0,0,0.1,0,0,0,0,0,1,0.88
2018-05-23,1,0,1.99,0,0,1.0,0,0,0,0,0,0,0.84
2018-05-25,0,0,1.9,0,0,1.0,0,0,0,0,1,1,0.85
2018-05-26,0,0,1.82,0,0,1.0,0,0,0,0,0,1,0.81
2018-05-29,0,0,1.73,0,0,1.1,0,0,0,0,0,1,0.77
2018-06-01,0,0,2.73,0,0,0.1,2,3,3,2,2,0,0.91
2018-06-02,0,0,2.96,0,0,1.0,1,1,1,0,1,0,0.95
2018-06-09,0,0,2.86,0,0,1.0,0,0,0,0,0,2,0.92
2018-06-11,0,0,2.73,0,0,1.1,0,0,0,0,1,1,0.91
2018-06-12,0,0,2.7,0,0,0.1,0,0,0,0,0,0,0.9
2018-06-14,0,0,2.61,0,0,1.0,1,0,0,0,0,1,0.9
2018-06-19,0,0,3.19,0,0,0.0,2,2,2,0,1,0,1.0
2018-06-22,0,0,3.09,0,0,1.0,0,0,0,0,1,1,1.0
2018-06-24,0,0,3.0,0,0,1.0,0,0,0,0,0,0,0.97
2018-06-27,0,0,3.21,0,0,0.2,3,2,1,0,0,1,1.04
2018-06-28,0,0,3.38,0,0,1.0,2,1,1,0,1,0,1.1
2018-07-02,0,0,3.57,0,0,0.2,1,1,1,1,1,2,1.13
2018-07-04,0,0,3.47,0,0,1.0,0,0,0,0,0,2,1.1
2018-07-07,0,0,3.41,0,0,0.2,0,0,0,0,0,1,1.08
2018-07-09,0,0,3.32,0,0,1.0,1,0,0,0,0,2,1.08
2018-07-10,0,0,3.23,0,0,1.0,0,0,0,0,0,0,1.05
2018-07-13,0,0,3.92,0,0,0.0,2,3,3,0,0,0,1.1
2018-07-14,0,0,4.31,0,0,0.2,2,2,2,0,1,0,1.16
2018-07-22,0,0,4.2,0,0,1.0,0,0,0,0,2,0,1.18
2018-07-24,0,0,4.79,0,0,0.2,2,3,3,0,2,0,1.26
2018-07-28,0,0,4.68,0,0,1.0,1,0,0,0,0,2,1.25
2018-07-30,0,0,4.57,0,0,1.0,0,0,0,0,1,0,1.25
2018-07-31,0,0,4.47,0,0,1.0,1,0,0,0,0,0,1.24
2018-08-02,0,0,4.37,0,0,1.0,0,0,0,0,0,0,1.21
2018-08-07,0,0,4.27,0,0,1.0,1,1,0,0,0,2,1.21
2018-08-08,0,0,4.18,0,0,1.0,2,0,0,0,0,1,1.23
2018-08-10,0,0,4.28,0,0,1.0,2,1,1,0,0,2,1.24
2018-08-11,1,0,4.2,0,0,1.0,1,0,0,0,1,0,1.26
2018-08-15,0,1,4.29,0,0,1.0,1,1,1,0,1,2,1.27
2018-08-19,0,0,4.21,0,0,1.0,0,0,0,0,0,1,1.25
2018-08-21,0,0,4.15,0,0,0.2,1,0,0,0,0,1,1.25
2018-08-22,0,0,4.08,0,0,1.0,1,0,0,0,1,1,1.26
2018-08-24,0,0,4.0,0,0,1.0,2,0,0,0,0,1,1.28
2018-08-26,0,0,3.93,0,0,1.0,1,0,0,0,1,0,1.29
2018-08-28,0,0,3.86,0,0,1.0,0,0,0,0,0,1,1.27
2018-08-30,0,0,3.79,0,0,1.0,1,0,0,0,0,2,1.26
2018-09-01,0,0,3.72,0,0,1.0,0,0,0,0,0,1,1.24
2018-09-03,0,0,3.81,0,0,1.0,1,1,1,1,0,0,1.24
2018-09-04,0,0,3.75,0,0,1.0,0,0,0,0,1,2,1.23
2018-09-07,0,1,4.13,0,0,1.0,4,3,3,0,0,1,1.28
2018-09-11,0,0,4.11,0,0,0.1,0,0,0,0,0,1,1.27
2018-09-13,0,0,4.26,0,0,0.0,1,1,1,0,1,0,1.3
2018-09-16,0,0,4.19,0,0,1.0,1,0,0,0,0,1,1.3
2018-09-19,0,0,4.45,0,0,0.1,3,2,2,0,0,0,1.34
2018-09-22,0,0,4.38,0,0,1.0,0,0,0,0,0,2,1.32
2018-09-24,0,0,4.5,0,0,0.1,1,1,1,0,2,1,1.36
2018-09-28,0,0,4.45,0,0,0.2,0,0,0,0,0,1,1.35
2018-09-30,0,0,4.39,0,0,1.0,1,0,0,0,1,1,1.36
2019-03-29,0,0,13.5,0,0,1.1,3,2,2,1,1,0,3.0
2019-04-01,0,1,18.0,0,0,1.2,4,4,4,1,0,2,2.67
2019-04-05,0,0,16.2,0,0,0.1,0,0,0,0,0,0,2.4
2019-04-07,1,0,14.4,0,0,1.2,3,2,2,0,0,3,2.2
2019-04-08,0,1,13.5,0,0,1.0,2,1,1,0,1,0,2.33
2019-04-12,0,0,12.27,0,0,1.1,3,1,1,0,0,1,2.32
2019-04-16,0,0,10.8,0,0,1.0,0,0,0,0,0,0,2.04
2019-04-18,0,0,10.0,0,0,0.2,1,0,0,0,0,0,2.0
2019-04-19,0,0,9.9,0,0,1.0,1,1,1,1,0,3,1.9
2019-04-24,0,0,9.82,0,0,1.0,1,1,1,0,0,1,1.82
2019-04-25,0,0,9.0,0,0,1.0,1,0,0,0,0,1,1.75
2019-04-29,0,0,8.31,0,0,1.0,1,0,0,0,0,2,1.69
2019-05-04,0,0,10.13,0,0,0.1,3,3,3,0,1,0,1.95
2019-05-08,0,0,9.42,0,0,1.0,0,0,0,0,0,2,1.81
2019-05-09,0,0,8.8,0,0,1.0,1,1,0,0,1,0,1.83
2019-05-17,0,0,8.27,0,0,1.0,0,0,0,0,1,1,1.78
2019-05-18,0,0,7.79,0,0,1.0,0,0,0,0,1,1,1.73
2019-05-27,0,0,8.83,0,0,0.0,3,2,2,1,0,0,1.9
2019-05-28,0,0,8.35,0,0,1.0,0,0,0,0,2,1,1.91
2019-06-02,0,0,7.91,0,0,1.0,0,0,0,0,0,2,1.81
2019-06-08,0,0,7.52,0,0,1.0,0,0,0,0,0,3,1.72
2019-06-10,0,1,7.59,0,0,1.0,0,2,1,0,3,3,1.78
2019-06-18,0,0,7.25,0,0,1.0,1,0,0,0,1,1,1.79
2019-06-19,0,0,6.66,0,0,2.0,2,0,0,0,0,2,1.73
2019-06-22,1,0,6.39,0,0,1.0,0,0,0,0,1,2,1.7
2019-06-25,0,0,6.15,0,0,1.0,0,0,0,0,0,1,1.63
2019-06-28,0,0,5.93,0,0,1.0,4,3,0,0,0,0,1.72
2019-07-02,0,0,5.65,0,0,1.1,0,0,0,0,1,2,1.67
2019-07-03,1,0,5.46,0,0,1.0,0,0,0,0,0,1,1.62
2019-07-06,0,0,5.28,0,0,1.0,0,0,0,0,0,2,1.57
2019-07-13,0,0,5.4,0,0,1.0,2,1,1,0,1,1,1.61
2019-07-14,0,0,5.29,0,1,0.2,0,0,0,0,0,2,1.58
2019-07-17,0,0,5.13,0,0,1.0,0,0,0,0,0,1,1.53
2019-07-18,0,0,5.29,0,0,0.2,2,1,1,0,0,1,1.56
2019-07-26,1,0,5.24,0,0,0.1,0,0,0,0,0,0,1.54
2019-07-27,0,0,5.35,0,0,1.0,1,1,1,1,1,2,1.56
2019-07-31,1,0,5.2,0,0,1.0,1,0,0,0,0,1,1.54
2019-08-01,0,0,5.06,0,0,1.0,0,0,0,0,0,1,1.5
2019-08-04,0,0,4.97,0,0,0.2,0,0,0,0,0,1,1.47
2019-08-07,0,0,4.85,0,0,1.0,0,0,0,0,0,3,1.44
2019-08-09,0,0,4.76,0,0,0.2,1,0,0,0,0,0,1.44
2019-08-10,0,0,4.73,0,0,0.1,0,0,0,0,0,0,1.43
2019-08-13,0,0,4.69,0,0,0.1,0,0,0,0,1,1,1.44
2019-08-17,0,0,4.54,0,0,1.1,1,0,0,0,0,2,1.42
2019-08-21,0,0,4.43,0,0,1.0,0,0,0,0,0,1,1.38
2019-08-24,0,0,4.26,0,0,1.2,1,0,0,0,1,2,1.38
2019-08-28,0,0,4.17,0,0,1.0,0,0,0,0,1,1,1.37
2019-08-29,0,0,4.66,0,0,1.0,3,3,3,1,0,0,1.4
2019-09-01,0,0,4.56,0,0,1.0,0,0,0,0,0,0,1.37
2019-09-07,0,0,4.47,0,0,1.0,0,0,0,0,2,1,1.39
2019-09-11,0,0,4.56,0,0,1.0,1,1,1,0,1,3,1.4
2019-09-13,0,0,4.5,0,0,0.2,1,0,0,0,0,0,1.4
