W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2019-08-07,0,0,5.6,1.0,0,0,0,1,1,1.53
2019-08-08,0,0,5.48,1.0,0,0,0,1,0,1.52
2019-08-11,0,0,5.25,2.0,1,0,0,0,2,1.48
2019-08-13,0,0,5.14,1.0,0,0,0,2,0,1.49
2019-08-16,0,0,5.07,0.2,1,0,0,0,0,1.49
2019-08-19,0,0,5.15,1.0,2,1,0,2,2,1.54
2019-08-21,0,0,5.05,1.0,0,0,0,1,2,1.53
2019-08-24,0,0,4.96,1.0,0,0,0,1,0,1.52
2019-08-25,0,0,5.03,1.0,2,1,0,0,2,1.53
2019-08-27,0,0,4.94,1.0,0,0,0,1,2,1.52
2019-08-29,0,0,4.85,1.0,0,0,0,0,0,1.49
2019-08-31,1,0,4.71,1.2,0,0,0,0,2,1.45
2019-09-03,0,0,4.76,1.1,2,1,0,0,1,1.45
2019-09-04,0,0,4.68,1.0,1,0,0,1,2,1.46
2019-09-06,0,0,4.6,1.0,2,0,0,0,1,1.47
2019-09-11,0,0,4.6,2.0,1,1,0,0,1,1.44
2019-09-12,0,0,4.55,0.2,2,0,0,1,2,1.47
2019-09-16,0,0,4.43,1.2,1,0,0,0,2,1.45
2019-09-18,0,0,4.32,1.2,0,0,0,1,3,1.43
2019-09-20,0,0,4.43,0.1,2,1,0,1,0,1.46
2019-09-21,0,0,4.33,1.2,1,0,0,0,2,1.44
2019-09-24,0,0,4.28,0.2,0,0,0,1,1,1.44
2019-09-28,0,0,4.22,1.0,1,0,0,0,0,1.44
2020-07-24,0,0,0.0,0.2,2,0,0,0,1,3.0
2020-07-25,1,0,0.0,1.0,1,0,0,2,2,3.0
2020-07-28,0,0,0.0,1.0,1,0,0,1,0,2.63
2020-07-29,0,0,0.0,1.0,0,0,0,1,2,2.18
2020-07-31,0,0,0.0,1.0,0,0,0,0,0,1.71
2020-08-02,0,1,3.18,1.0,2,2,0,0,1,1.76
2020-08-04,0,0,2.7,1.0,1,0,0,0,1,1.65
2020-08-05,0,0,2.35,1.0,0,0,0,0,2,1.43
2020-08-07,0,0,2.0,1.1,0,0,0,0,1,1.22
2020-08-09,0,0,1.8,1.0,0,0,0,0,2,1.1
2020-08-11,0,0,1.64,1.0,0,0,0,1,2,1.09
2020-08-12,0,0,2.25,1.0,1,1,1,0,2,1.08
2020-08-15,0,0,2.08,1.0,1,0,0,0,1,1.08
2020-08-16,0,0,1.93,1.0,0,0,0,0,1,1.0
2020-08-21,0,0,1.8,1.0,0,0,0,0,1,0.93
2020-08-23,0,0,1.69,1.0,0,0,0,0,1,0.88
2020-08-25,0,0,1.59,1.0,2,0,0,0,0,0.94
2020-08-26,0,0,1.5,1.0,0,0,0,1,2,0.94
2020-08-28,0,0,1.45,0.2,1,0,0,1,1,1.02
2020-08-31,1,0,1.37,1.0,2,0,0,0,1,1.07
2020-09-02,0,0,2.7,0.1,3,3,1,0,0,1.2
2020-09-05,0,0,2.57,1.0,0,0,0,0,2,1.14
2020-09-08,0,0,2.86,1.0,2,1,0,0,2,1.18
2020-09-11,0,0,3.52,1.0,1,2,1,0,2,1.17
2020-09-12,0,0,3.75,1.0,2,1,0,0,1,1.21
2020-09-16,0,0,3.6,1.0,0,0,0,0,2,1.16
2020-09-19,0,0,4.85,1.0,3,4,1,1,2,1.27
2020-09-21,0,0,4.67,1.0,1,0,0,0,1,1.26
2020-09-23,0,0,4.61,0.1,0,0,0,0,0,1.24
2020-09-24,0,0,4.45,1.0,1,0,0,1,2,1.27
2020-09-25,0,0,4.34,0.2,0,0,0,0,0,1.24
2020-09-27,0,0,4.2,1.0,0,0,0,0,1,1.2
2021-04-01,0,0,0.0,1.2,1,0,0,2,4,1.8
2021-04-05,0,0,0.0,2.0,0,0,0,0,0,0.82
2021-04-07,0,0,0.0,1.0,2,0,0,0,3,1.07
2021-04-11,0,0,0.0,1.0,0,0,0,2,0,1.24
2021-04-12,0,0,4.26,0.2,3,3,0,0,2,1.58
2021-04-15,0,0,3.24,2.0,2,0,0,0,1,1.44
2021-04-17,0,0,2.79,1.1,1,0,0,0,3,1.34
2021-04-20,0,0,2.53,1.0,0,0,0,0,0,1.22
2021-04-21,1,0,2.92,1.2,3,1,0,0,1,1.3
2021-04-24,0,0,2.7,1.0,0,0,0,0,1,1.2
2021-04-26,0,0,2.51,1.0,0,0,0,2,3,1.26
2021-04-27,0,0,2.4,0.2,1,0,0,0,0,1.27
2021-05-02,0,0,2.87,0.2,2,1,0,0,2,1.34
2021-05-03,0,0,2.81,0.1,1,0,0,1,0,1.44
2021-05-05,0,0,2.6,1.1,0,0,0,0,2,1.33
2021-05-09,0,0,2.45,1.0,0,0,0,0,1,1.25
2021-05-11,0,1,2.84,0.2,1,1,0,1,2,1.32
2021-05-14,0,0,2.7,1.0,0,0,0,0,3,1.25
2021-05-15,0,0,2.57,1.0,1,0,0,1,1,1.29
2021-05-18,0,0,2.45,1.0,0,0,0,0,1,1.23
2021-05-19,1,0,2.38,0.2,0,0,0,1,2,1.24
2021-05-22,0,0,2.31,0.2,1,0,0,1,2,1.29
2021-05-23,0,0,2.22,1.0,1,0,0,0,1,1.27
2021-05-26,0,0,2.13,1.0,0,0,0,0,2,1.22
2021-05-30,0,0,2.0,1.2,0,0,0,1,4,1.19
2021-06-03,0,0,1.86,2.0,0,0,0,1,2,1.14
2021-06-06,0,0,1.8,1.0,1,0,0,0,1,1.13
2021-06-10,0,0,1.74,1.0,0,0,0,0,1,1.1
2021-06-11,0,1,1.95,1.1,3,1,0,1,1,1.18
2021-06-15,0,0,1.89,1.0,1,0,0,0,1,1.17
2021-06-16,0,0,1.85,0.2,1,0,0,1,1,1.21
2021-06-18,0,0,2.06,1.0,2,1,1,0,1,1.23
2021-06-20,0,0,2.04,0.1,0,0,0,0,1,1.22
2021-06-22,0,0,2.0,0.2,1,0,0,0,0,1.22
2021-06-23,0,0,1.96,0.2,0,0,0,2,2,1.25
2021-06-27,0,0,1.91,1.0,0,0,0,0,3,1.22
2021-07-01,0,0,2.09,1.0,2,1,0,0,2,1.24
2021-07-02,0,0,2.04,1.0,0,0,0,0,1,1.21
2021-07-03,0,0,1.99,1.0,1,0,0,0,1,1.2
2021-07-07,0,1,2.38,1.0,3,2,0,0,0,1.25
2021-07-08,0,0,2.95,1.0,1,3,1,2,1,1.29
2021-07-16,0,0,2.89,1.0,2,0,0,0,0,1.31
2021-07-20,0,0,2.82,1.0,0,0,0,1,1,1.3
2021-07-21,0,0,2.76,1.0,0,0,0,0,1,1.27
2021-07-23,0,0,2.68,1.1,0,0,0,0,1,1.23
2021-07-26,0,0,2.76,2.0,2,1,0,0,0,1.22
2021-07-28,1,0,2.7,1.0,0,0,0,1,2,1.22
2021-08-01,0,0,2.65,1.0,0,0,0,0,2,1.2
2021-08-05,0,0,2.77,1.0,2,1,0,0,1,1.21
2021-08-08,1,0,2.73,0.2,2,0,0,0,1,1.23
2021-08-09,0,0,2.7,0.2,1,0,0,0,1,1.24
2021-08-10,0,0,2.65,1.0,0,0,0,0,1,1.21
2021-08-15,0,0,2.6,1.0,0,0,0,1,1,1.21
2021-08-16,1,0,2.68,1.2,2,1,1,0,0,1.21
2021-08-18,0,0,2.64,1.0,3,0,0,0,0,1.24
2021-08-20,0,0,2.59,1.0,0,0,0,0,2,1.22
2021-08-21,0,0,2.55,1.0,0,0,0,0,0,1.2
2021-08-25,0,0,2.49,1.1,2,0,0,1,2,1.22
2021-08-26,0,0,2.45,1.0,0,0,0,0,0,1.2
2021-08-28,0,0,2.56,1.0,2,1,0,0,1,1.22
2021-09-01,0,0,2.52,1.0,1,0,0,0,1,1.21
2021-09-06,0,0,2.48,1.0,1,0,0,0,1,1.21
2021-09-09,0,0,2.44,1.0,0,0,0,1,2,1.21
2021-09-10,0,0,2.41,1.0,0,0,0,0,1,1.19
2021-09-12,0,0,2.37,1.0,1,0,0,0,2,1.19
2021-09-14,0,0,2.34,1.0,0,0,0,2,0,1.2
2021-09-20,0,0,2.43,1.0,1,1,1,0,2,1.19
2021-09-24,0,0,2.4,1.0,0,0,0,0,0,1.18
2021-09-26,0,0,2.49,1.0,2,1,0,2,3,1.22
2021-09-29,0,0,2.45,1.0,1,0,0,0,0,1.21
2021-10-03,0,0,2.42,1.0,0,0,0,0,2,1.2
