W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2019-04-11,0,0,9.0,2.0,3,2,0,2,4,2.5
2019-04-17,0,1,3.38,6.0,2,1,1,0,5,0.88
2019-04-23,0,1,4.61,5.2,7,4,2,0,3,1.02
2019-04-28,0,1,6.62,4.0,11,6,2,0,2,1.42
2019-05-05,1,0,4.94,6.0,1,0,0,3,3,1.23
2019-05-10,0,1,6.35,4.2,7,7,2,0,4,1.27
2019-05-16,0,1,8.04,3.0,9,8,4,0,3,1.44
2019-07-17,0,0,8.1,2.0,2,2,1,1,2,1.44
2019-07-21,0,0,7.9,2.0,2,1,1,0,1,1.42
2019-07-25,0,0,7.47,2.0,0,0,0,1,3,1.37
2019-07-31,0,0,7.15,1.2,1,0,0,1,2,1.36
2019-08-06,0,0,7.52,1.2,3,3,2,0,2,1.38
2019-08-13,0,0,7.34,1.0,1,0,0,0,3,1.37
2019-08-19,0,0,7.01,2.0,0,0,0,1,1,1.33
2019-08-24,0,0,6.85,1.0,0,0,0,1,0,1.32
2019-08-26,0,0,6.7,1.0,1,0,0,0,1,1.31
2019-08-27,0,0,6.56,1.0,0,0,0,0,1,1.29
2019-08-30,0,0,6.24,2.1,0,0,0,0,5,1.22
2019-09-03,0,0,6.3,1.0,2,1,1,0,0,1.24
2019-09-08,0,0,6.53,1.0,3,2,1,1,1,1.29
2019-09-12,0,0,6.4,1.0,0,0,0,0,2,1.27
2019-09-13,0,0,6.28,1.0,0,0,0,0,0,1.25
2019-09-19,0,0,6.17,1.0,0,0,0,1,3,1.24
2019-09-21,0,0,6.05,1.0,0,0,0,0,1,1.22
2019-09-24,0,0,5.95,1.0,1,0,0,0,0,1.21
2019-09-27,0,0,5.84,1.0,0,0,0,0,0,1.19
2019-09-29,0,0,5.74,1.0,0,0,0,0,0,1.17
2020-08-02,0,0,0.0,1.0,0,0,0,0,2,0.0
2020-08-04,0,0,9.0,1.0,2,2,1,0,0,1.0
2020-08-07,0,0,8.1,1.1,1,1,1,1,1,1.2
2020-08-09,0,0,6.23,1.0,0,0,0,0,2,0.92
2020-08-12,0,1,14.4,0.2,3,5,0,0,1,1.4
2020-08-16,0,1,15.19,0.1,1,1,1,0,1,1.5
2020-09-16,0,0,17.47,0.1,4,2,0,1,0,2.29
2020-09-20,0,0,14.85,1.0,0,0,0,0,0,1.95
2020-09-25,0,0,12.91,1.0,0,0,0,0,2,1.7
2021-04-13,0,0,0.0,2.0,0,0,0,1,1,0.5
2021-05-03,0,0,0.0,2.0,0,0,0,0,3,0.25
2021-05-08,0,0,1.35,2.2,2,1,1,1,0,0.6
2021-05-13,0,0,1.17,1.0,0,0,0,0,1,0.52
2021-05-14,0,0,1.04,1.0,1,0,0,0,1,0.58
2021-05-16,0,0,0.93,1.0,0,0,0,0,2,0.52
2021-05-22,0,0,0.84,1.0,0,0,0,2,1,0.66
2021-05-24,0,0,0.77,1.0,0,0,0,1,3,0.69
2021-05-28,0,0,0.69,1.1,1,0,0,1,2,0.77
2021-07-11,0,0,0.66,0.2,1,0,0,0,0,0.8
2021-07-17,0,0,0.61,1.0,1,0,0,0,2,0.82
2021-07-21,0,0,0.57,1.0,1,0,0,0,1,0.83
2021-07-23,0,0,0.55,0.2,1,0,0,0,1,0.86
2021-07-26,0,0,0.49,2.0,0,0,0,1,0,0.82
2021-07-31,0,0,0.47,1.0,0,0,0,0,1,0.78
2021-08-01,0,1,1.86,0.0,3,3,2,0,0,0.93
2021-08-04,0,0,1.77,1.0,0,0,0,0,1,0.89
2021-08-06,0,0,1.69,1.0,1,0,0,1,2,0.94
2021-08-10,0,1,2.01,1.0,2,1,0,0,1,0.99
2021-08-14,0,0,1.93,1.0,1,0,0,0,1,0.99
2021-08-18,0,0,2.25,0.2,2,1,0,0,0,1.04
2021-08-20,0,0,2.88,1.0,2,2,1,0,0,1.08
2021-08-23,0,0,2.77,1.0,1,0,0,0,1,1.08
2021-08-26,0,0,2.67,1.0,1,0,0,0,1,1.07
2021-08-27,0,0,2.57,1.0,0,0,0,0,0,1.04
2021-09-04,0,0,2.48,1.0,0,0,0,0,0,1.0
2021-09-05,0,0,2.4,1.0,1,0,0,0,2,1.0
2021-09-11,0,0,2.32,1.0,0,0,0,0,2,0.97
2021-09-12,0,0,2.53,1.0,1,1,1,0,0,0.97
2021-09-15,0,1,3.38,0.0,2,3,0,1,0,1.06
2021-09-18,0,0,3.27,1.0,0,0,0,0,1,1.03
2021-09-25,0,0,3.18,1.0,1,0,0,0,1,1.03
2021-10-03,0,0,3.31,1.1,2,1,0,1,3,1.08
