W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2020-09-26,0,1,5.16,3.2,6,7,1,3,3,1.33
2021-04-30,0,0,0.0,5.0,5,0,0,2,1,1.4
2021-05-06,0,1,2.7,5.0,4,3,0,2,5,1.3
2021-05-12,0,0,2.25,6.0,6,1,0,3,4,1.38
2021-05-17,0,1,3.8,5.1,8,5,3,0,4,1.41
2021-05-22,0,0,5.33,4.0,5,6,1,3,4,1.5
2021-05-29,0,0,4.91,4.0,5,1,0,0,4,1.47
2021-06-02,0,0,4.37,5.2,5,1,1,2,3,1.43
2021-06-08,0,0,4.19,3.2,4,1,1,4,2,1.5
2021-06-14,0,0,4.09,5.1,6,2,1,1,2,1.48
2021-06-19,1,0,3.96,6.0,7,2,1,0,6,1.44
2021-06-25,0,1,4.99,2.1,5,7,1,3,1,1.53
2021-06-30,1,0,5.34,5.0,7,5,2,2,3,1.55
2021-07-05,0,0,5.34,3.1,6,2,1,4,2,1.63
2021-07-10,0,1,5.54,2.2,9,3,0,2,1,1.74
2021-07-19,1,0,4.99,7.0,6,0,0,0,7,1.65
2021-07-24,0,1,5.02,5.0,3,3,2,1,2,1.59
2021-08-03,0,1,5.38,5.0,9,6,2,2,4,1.63
2021-08-08,0,0,5.57,5.1,6,5,0,2,2,1.62
2021-08-14,1,0,5.32,5.2,7,1,0,2,2,1.62
2021-08-19,0,0,5.46,4.1,6,4,0,3,0,1.64
2021-08-25,0,0,5.27,5.0,7,1,0,2,4,1.65
2021-08-30,1,0,5.05,6.1,1,1,1,2,5,1.58
2021-09-05,0,0,4.89,5.1,6,1,1,2,2,1.58
2021-09-10,0,0,4.75,7.0,3,2,2,4,2,1.54
2021-09-15,1,0,4.67,6.0,6,2,2,0,7,1.52
2021-09-20,1,0,4.59,6.0,3,2,2,0,2,1.47
2021-09-25,0,0,4.62,5.0,8,3,0,3,6,1.5
2021-10-02,0,0,4.71,5.0,6,4,1,4,4,1.51
