W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-30,0,0,0.0,0,0,1.0,0,0,0,0,0,2,0.0
2018-03-31,1,0,0.0,0,0,1.0,0,0,0,0,1,1,0.5
2018-04-02,0,0,0.0,0,0,1.0,1,0,0,0,0,2,0.67
2018-04-04,0,1,2.25,0,0,1.0,1,1,1,1,0,0,0.75
2018-04-06,0,0,1.8,0,0,1.0,1,0,0,0,0,1,0.8
2018-04-08,0,0,3.0,0,0,1.0,0,1,1,0,2,2,1.0
2018-04-09,0,0,2.57,0,0,1.0,1,0,0,0,0,0,1.0
2018-04-13,0,0,2.25,0,0,1.0,1,0,0,0,0,1,1.0
2018-04-17,0,0,3.0,0,0,1.0,2,1,1,1,0,1,1.11
2018-04-18,0,0,2.89,0,0,0.1,0,0,0,0,0,0,1.07
2018-04-20,0,0,2.61,0,0,1.0,1,0,0,0,0,2,1.06
2018-04-24,0,0,2.38,0,0,1.0,1,0,0,0,0,2,1.06
2018-04-25,0,0,2.31,0,0,0.1,0,0,0,0,0,0,1.03
2018-04-28,0,0,2.13,0,0,1.0,1,0,0,0,0,0,1.03
2018-04-29,0,0,1.98,0,0,1.0,0,0,0,0,0,2,0.95
2018-05-01,0,0,1.84,0,0,1.0,0,0,0,0,0,0,0.89
2018-05-03,0,0,2.87,0,0,1.0,3,2,2,1,1,1,1.09
2018-05-06,1,0,3.24,0,0,1.0,2,1,1,1,1,1,1.2
2018-05-09,1,0,3.06,0,0,1.0,0,0,0,0,1,1,1.19
2018-05-11,0,0,2.89,0,0,1.0,0,0,0,0,0,1,1.13
2018-05-12,0,0,3.2,0,0,1.0,2,1,1,0,0,3,1.17
2018-05-17,0,0,3.05,0,0,1.0,0,0,0,0,0,1,1.11
2018-05-18,0,0,2.91,0,0,1.0,1,0,0,0,1,1,1.15
2018-05-22,0,0,3.18,0,0,1.0,1,1,1,0,0,0,1.15
2018-05-23,0,0,3.0,0,0,1.1,0,0,0,0,0,1,1.08
2018-05-25,0,0,3.24,0,1,1.0,2,1,1,0,2,1,1.2
2018-05-27,0,0,3.12,0,1,1.0,0,0,0,0,1,0,1.19
2018-05-30,0,0,3.33,0,0,1.0,3,2,1,0,0,2,1.26
2018-06-03,0,0,3.14,0,0,1.2,0,0,0,0,0,3,1.19
2018-06-06,0,0,2.93,0,0,2.0,1,0,0,0,0,1,1.14
2018-06-08,0,0,2.81,0,1,1.1,1,0,0,0,0,0,1.13
2018-06-13,0,1,2.94,0,0,1.2,2,1,1,0,1,2,1.16
2018-06-15,0,0,2.86,0,1,1.0,1,0,0,0,0,1,1.15
2018-06-17,1,0,2.75,0,0,1.1,1,0,0,0,1,2,1.17
2018-06-20,0,0,2.7,0,1,0.2,2,0,0,0,0,1,1.2
2018-06-23,0,0,2.63,0,1,1.0,0,0,0,0,0,2,1.17
