W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-04-14,0,1,17.18,3.2,10,7,2,1,0,3.0
2018-04-19,0,1,15.43,3.1,10,5,1,1,4,3.14
2018-04-25,0,1,13.11,4.2,10,5,0,1,0,2.83
2018-05-01,0,0,9.68,6.0,7,2,1,2,2,2.38
2018-05-06,0,1,7.61,6.0,5,1,0,1,5,2.03
2018-05-12,0,1,7.06,5.2,7,3,2,0,5,1.88
2018-05-18,1,0,6.56,6.1,10,3,1,1,3,1.85
2018-05-23,0,1,7.32,3.2,8,6,1,2,3,1.93
2018-05-28,0,1,6.8,7.0,5,3,1,3,3,1.81
2018-06-05,1,0,6.19,6.0,2,1,0,1,7,1.66
2018-06-10,0,1,7.23,3.2,11,9,2,1,5,1.77
2018-06-16,0,1,7.14,7.0,7,5,2,2,6,1.71
2018-06-22,0,0,6.56,7.0,4,1,0,2,6,1.63
2018-06-27,0,0,6.75,4.2,8,5,1,3,1,1.67
2018-07-03,0,1,6.53,6.2,4,3,0,3,5,1.62
2018-07-08,0,1,6.67,5.0,7,5,2,1,5,1.62
2018-07-13,0,1,6.41,6.1,6,2,1,0,3,1.58
2018-07-21,0,1,6.17,5.0,4,1,0,3,4,1.57
2018-07-26,0,1,6.08,6.0,8,3,0,1,2,1.56
2018-08-01,1,0,5.83,6.0,7,1,1,0,6,1.54
2018-08-07,0,0,5.55,7.0,5,1,0,2,3,1.51
2018-08-12,0,1,5.31,7.0,6,1,1,2,7,1.49
2018-08-18,1,0,5.09,9.0,5,2,0,1,3,1.43
2018-08-24,0,0,5.0,6.0,3,2,1,3,6,1.41
2018-08-29,0,0,5.11,5.2,8,5,3,2,4,1.43
2018-09-04,1,0,4.97,6.0,4,1,1,3,2,1.42
2018-09-11,0,0,4.9,2.0,1,0,0,1,2,1.41
2018-09-23,0,0,4.9,0.0,0,0,0,0,0,1.41
2019-04-04,0,0,3.18,5.2,5,2,2,1,4,1.06
2019-04-20,0,1,11.88,2.2,10,9,3,0,2,1.92
2019-04-26,0,1,10.95,4.0,6,4,4,1,2,1.86
2020-07-25,1,0,1.69,5.1,4,1,1,0,6,0.75
2020-07-31,0,0,2.89,4.0,4,2,0,3,2,1.18
2020-08-05,0,1,2.51,5.0,2,1,1,3,7,1.12
2020-08-11,0,0,2.75,5.1,3,2,1,2,2,1.07
2020-08-17,0,1,3.76,6.2,8,5,1,1,4,1.14
2020-08-22,0,0,3.73,5.0,6,2,1,1,1,1.18
2020-08-29,0,1,4.33,4.0,8,4,0,2,2,1.33
2020-09-11,0,1,5.03,4.0,7,5,3,1,5,1.4
2020-09-18,0,1,4.76,6.0,4,2,0,3,5,1.37
2020-09-24,1,0,4.3,7.0,6,1,0,2,4,1.34
2021-04-03,0,0,4.5,6.0,8,3,1,1,7,1.5
2021-04-12,1,0,4.63,5.2,4,3,0,1,10,1.2
2021-04-22,0,1,6.28,2.2,6,4,0,3,4,1.6
2021-04-28,0,0,7.16,2.0,6,3,0,0,2,1.78
2021-05-04,0,1,5.48,5.0,2,0,0,5,8,1.69
2021-05-20,1,0,4.78,5.0,4,1,0,0,4,1.52
2021-05-29,1,0,3.78,7.0,3,0,0,2,8,1.35
2021-06-05,1,0,4.24,7.0,3,5,1,1,6,1.21
2021-06-12,0,0,4.98,3.0,7,5,0,1,3,1.32
2021-06-18,1,0,4.41,5.2,3,0,0,2,8,1.27
2021-06-26,0,1,5.09,4.0,6,6,1,1,3,1.3
2021-07-03,1,0,4.6,7.2,4,1,0,1,6,1.22
2021-07-09,0,0,4.23,5.1,4,0,0,3,5,1.23
2021-07-17,1,0,3.96,6.2,5,1,0,4,6,1.24
2021-07-23,0,0,3.82,5.0,7,1,0,1,4,1.26
2021-09-16,1,0,3.59,5.0,2,0,0,2,5,1.23
2021-09-23,0,0,3.46,5.2,4,1,0,3,4,1.23
2021-09-30,0,0,3.76,5.0,7,5,2,2,5,1.26
