W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-30,0,0,0.0,0,1,1.0,0,0,0,0,1,2,1.0
2018-04-02,0,0,0.0,0,0,1.0,1,0,0,0,1,1,1.5
2018-04-04,0,0,0.0,0,1,1.0,0,0,0,0,2,2,1.67
2018-04-05,0,0,0.0,0,1,1.0,0,0,0,0,0,1,1.25
2018-04-08,0,0,0.0,0,1,1.0,1,0,0,0,0,1,1.2
2018-04-11,0,0,0.0,0,0,1.0,0,0,0,0,0,2,1.0
2018-04-13,0,0,0.0,0,1,1.0,1,0,0,0,0,1,1.0
2018-04-18,0,1,2.25,0,0,1.0,2,2,2,1,0,1,1.13
2018-04-19,0,0,2.0,0,1,1.0,2,0,0,0,0,1,1.22
2018-04-20,0,1,3.0,0,0,0.0,3,3,1,0,0,0,1.56
2018-04-27,0,0,2.7,0,1,1.0,0,0,0,0,0,1,1.4
2018-04-28,0,0,2.45,0,1,1.0,1,0,0,0,2,1,1.55
2018-04-30,0,0,2.25,0,1,1.0,0,0,0,0,0,1,1.42
2018-05-01,0,0,2.08,0,1,1.0,0,0,0,0,1,1,1.38
2018-05-05,1,0,1.93,0,0,1.0,0,0,0,0,0,1,1.29
2018-05-06,0,0,1.8,0,1,1.0,1,0,0,0,1,3,1.33
2018-05-08,0,0,2.25,0,0,1.0,1,1,1,1,0,2,1.31
2018-05-10,0,0,2.12,0,0,1.0,1,0,0,0,0,0,1.29
2018-05-15,0,0,2.0,0,1,1.0,0,0,0,0,0,2,1.22
2018-05-23,0,0,1.89,0,0,1.0,0,0,0,0,1,2,1.21
2018-05-29,0,0,1.8,0,1,1.0,0,0,0,0,0,1,1.15
2018-06-04,0,0,1.77,0,0,0.1,0,0,0,0,0,1,1.13
2018-06-05,0,0,2.11,0,1,1.0,3,1,1,0,0,1,1.22
2018-06-06,0,0,2.82,0,0,1.0,1,2,2,1,1,2,1.25
2018-06-11,0,0,2.7,0,0,1.0,0,0,0,0,0,1,1.2
2018-06-14,0,0,2.59,0,1,1.0,0,0,0,0,0,2,1.15
2018-06-15,0,0,2.55,0,1,0.1,0,0,0,0,0,0,1.14
2018-06-17,0,1,3.91,0,0,0.2,4,4,4,2,1,2,1.3
2018-06-22,0,0,3.76,0,0,1.0,0,1,0,0,3,1,1.37
2018-06-24,0,0,3.62,0,1,1.0,1,0,0,0,0,0,1.35
2018-06-26,0,0,3.49,0,1,1.0,0,0,0,0,0,1,1.31
2018-06-27,0,0,3.68,0,1,1.0,1,1,1,1,1,1,1.33
2018-07-03,0,0,3.56,0,1,1.0,0,0,0,0,1,2,1.32
2018-07-06,0,0,3.45,0,1,1.0,0,0,0,0,0,0,1.28
2018-07-08,0,0,3.34,0,0,1.0,0,0,0,0,1,2,1.27
2018-07-10,0,0,3.24,0,1,1.0,0,0,0,0,1,0,1.26
2018-07-13,0,0,3.15,0,1,1.0,0,0,0,0,0,3,1.22
2018-07-14,0,0,3.06,0,1,1.0,1,0,0,0,0,3,1.22
2018-07-21,0,0,2.97,0,0,1.0,0,0,0,0,0,0,1.18
2018-07-24,0,0,2.89,0,0,1.0,0,0,0,0,0,3,1.15
2018-07-26,0,1,3.58,0,0,0.1,2,3,3,2,1,0,1.22
2018-07-29,0,0,3.49,0,1,1.0,0,0,0,0,0,2,1.19
2018-08-03,0,0,3.4,0,1,1.0,2,0,0,0,0,1,1.21
2018-08-06,0,0,3.32,0,0,1.0,0,0,0,0,2,1,1.23
2018-08-14,0,0,3.46,0,1,1.0,1,1,1,0,1,2,1.25
2018-08-19,0,0,3.38,0,1,1.0,1,0,0,0,0,2,1.24
2018-08-21,1,0,3.3,0,0,1.0,1,0,0,0,0,2,1.24
2018-08-25,0,0,3.63,0,0,1.0,2,2,2,0,1,1,1.28
2018-08-26,0,0,3.55,0,1,1.0,0,0,0,0,1,0,1.27
