W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-30,0,0,1.69,1,0,5.1,4,1,1,1,3,8,1.31
2018-04-05,0,1,4.32,1,0,3.0,2,3,3,0,6,4,1.8
2018-04-10,0,0,4.73,1,0,5.0,5,3,3,1,1,7,1.58
2018-04-16,0,1,6.89,1,0,2.1,5,5,5,1,5,3,1.98
2018-04-22,0,1,5.82,1,0,6.0,2,2,2,1,0,10,1.52
2018-04-29,1,0,4.4,1,0,7.0,2,0,0,0,1,9,1.26
2018-05-05,1,0,3.67,1,0,5.2,3,0,0,0,1,7,1.17
2018-05-10,0,1,3.63,1,0,5.1,7,2,2,0,2,5,1.24
2018-05-17,0,1,4.22,1,0,3.0,2,4,4,0,4,4,1.29
2018-05-22,1,0,3.83,1,0,6.2,3,1,1,0,2,8,1.22
2018-05-28,1,0,3.51,1,0,7.0,4,1,1,1,1,4,1.15
2018-06-02,0,1,4.03,1,0,4.0,5,5,5,2,2,5,1.19
2018-06-08,1,0,3.7,1,0,5.1,4,0,0,0,2,5,1.19
2018-06-13,0,0,3.75,1,0,6.1,8,3,3,1,0,4,1.19
2018-06-18,0,0,4.03,1,0,4.0,6,4,4,1,2,4,1.24
2018-06-24,0,0,4.19,1,0,1.1,1,2,2,1,1,1,1.24
2019-04-01,0,0,3.6,1,0,5.0,4,2,2,0,1,8,1.0
2019-04-07,0,0,4.09,1,0,6.0,4,3,3,2,2,7,1.0
2019-04-13,1,0,2.65,1,0,6.0,1,0,0,0,3,6,0.88
2019-04-19,1,0,2.35,1,0,6.0,5,1,1,0,0,8,0.87
2019-04-25,0,0,2.17,1,0,6.0,3,1,1,1,1,8,0.83
2019-05-01,1,0,2.0,1,0,7.0,4,1,1,1,2,8,0.83
2019-05-07,0,0,2.11,1,0,6.2,5,2,2,1,3,11,0.89
2019-05-14,0,1,2.25,1,0,5.1,4,2,2,1,2,8,0.92
2019-05-21,0,0,2.38,1,0,5.0,3,2,2,1,0,7,0.89
2019-05-26,0,1,3.05,1,0,3.0,5,5,5,1,2,1,0.96
2019-05-31,0,1,3.1,1,0,5.0,3,2,2,2,2,8,0.97
2019-06-06,0,1,3.41,1,0,5.0,6,4,4,3,2,2,1.02
2019-07-06,1,0,3.5,1,0,6.0,5,4,3,2,1,6,1.01
