W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-04-01,1,0,1.29,7.0,2,1,1,3,11,0.71
2018-04-07,0,0,0.64,7.0,5,0,0,0,11,0.71
2018-04-13,0,0,1.29,7.0,3,2,2,1,14,0.67
2018-04-18,1,0,0.96,7.0,5,0,0,2,5,0.75
2018-04-23,0,1,1.29,7.0,4,2,0,2,8,0.77
2018-04-29,0,0,1.73,6.2,6,3,0,0,12,0.79
2018-05-04,1,0,1.42,9.0,1,0,0,1,16,0.69
2018-05-09,1,0,1.43,6.0,4,1,0,3,9,0.74
2018-05-15,0,0,1.75,5.0,5,3,2,2,7,0.79
2018-05-22,1,0,1.86,6.0,4,2,1,3,8,0.83
2018-05-27,0,0,2.05,7.0,4,3,1,2,8,0.83
2018-06-01,1,0,2.2,7.0,5,3,2,1,7,0.83
2018-06-07,1,0,2.16,6.0,3,1,0,3,8,0.84
2018-06-13,1,0,2.4,6.0,6,4,2,2,6,0.88
2018-06-18,0,0,2.59,7.0,3,4,1,5,8,0.89
2018-06-24,1,0,2.56,5.0,2,1,1,3,8,0.9
2018-06-29,0,1,2.5,6.0,5,1,0,3,5,0.92
2018-07-04,0,0,2.7,5.0,8,4,1,2,7,0.97
2018-07-09,0,0,2.57,6.0,3,0,0,3,11,0.97
2018-07-14,1,0,2.52,5.2,3,1,0,4,8,0.98
2018-07-24,0,0,2.54,6.1,5,2,0,1,9,0.98
2018-07-30,0,1,2.55,6.2,4,2,0,2,8,0.98
2018-08-05,0,1,2.64,5.0,6,3,0,1,8,0.99
2018-08-10,0,1,2.75,7.1,6,4,0,1,5,0.99
2018-08-15,1,0,2.71,6.0,5,1,0,0,12,0.98
2018-08-20,0,0,2.73,5.0,7,2,0,2,7,1.01
2018-08-27,1,0,2.85,6.0,4,4,2,2,8,1.01
2018-09-02,1,0,2.86,5.2,6,2,0,3,9,1.03
2018-09-07,0,0,2.86,6.0,5,2,1,2,8,1.03
2018-09-12,1,0,2.88,5.0,3,2,1,4,9,1.04
2018-09-21,1,0,2.92,7.0,6,3,1,0,12,1.03
2018-09-28,0,0,2.88,6.0,5,1,0,1,4,1.03
2019-03-29,0,1,1.5,6.0,5,1,1,0,10,0.83
2019-04-03,0,1,3.0,6.0,4,3,0,3,9,1.0
2019-04-09,0,0,3.32,7.0,4,3,1,3,6,1.0
2019-04-14,1,0,3.24,6.0,4,2,1,0,11,0.92
2019-04-20,0,1,5.22,4.1,9,8,1,3,8,1.19
2019-04-25,0,1,4.71,7.0,3,2,2,3,10,1.13
2019-04-30,1,0,3.95,7.0,1,0,0,3,11,1.04
2019-05-06,1,0,4.17,6.1,7,4,2,0,9,1.05
2019-05-11,1,0,3.88,6.0,4,1,1,0,12,1.01
2019-05-17,0,0,3.56,5.0,6,0,0,1,7,1.04
2019-05-22,0,1,4.11,5.0,7,6,2,1,7,1.08
2019-05-27,1,0,4.02,6.0,3,2,1,1,12,1.05
2019-06-02,0,0,3.94,6.0,4,2,2,2,4,1.04
2019-06-07,0,0,3.72,7.0,4,1,1,0,14,1.0
2019-06-14,1,0,3.67,6.0,3,2,0,2,10,0.99
2019-06-19,0,0,3.54,6.0,6,1,1,3,8,1.02
2019-06-25,1,0,3.42,6.0,7,1,0,2,3,1.05
2019-06-30,1,0,3.28,7.0,5,1,1,1,10,1.04
2019-07-06,1,0,3.09,7.0,3,0,0,2,9,1.02
2019-07-12,0,0,3.23,6.0,5,4,3,2,13,1.03
2019-07-17,1,0,3.12,7.0,7,1,1,1,11,1.03
2019-07-22,1,0,3.03,7.0,2,1,0,1,11,1.0
2019-07-27,1,0,2.94,7.0,4,1,1,3,7,1.0
2019-08-01,1,0,2.87,7.0,4,1,0,2,4,1.0
2019-08-07,1,0,2.87,6.0,3,2,2,0,10,0.98
2019-08-22,1,0,2.75,7.0,2,0,0,1,12,0.95
2019-08-28,0,0,2.85,6.2,6,4,1,1,14,0.96
2019-09-02,0,0,2.81,6.0,3,1,1,2,14,0.95
2019-09-08,1,0,2.73,8.0,1,1,1,0,15,0.92
2019-09-13,1,0,2.62,8.0,4,0,0,2,11,0.91
2019-09-18,1,0,2.61,8.0,6,2,1,1,10,0.91
2019-09-24,1,0,2.52,7.0,2,0,0,0,14,0.89
2019-09-29,1,0,2.5,5.0,4,1,1,2,10,0.89
2020-07-23,1,0,1.8,5.0,1,1,1,1,5,0.4
2020-07-29,1,0,3.09,6.2,4,3,1,2,7,0.69
2020-08-03,1,0,2.55,6.0,5,1,1,1,4,0.79
2020-08-08,0,0,3.22,4.2,6,3,1,1,10,0.94
2020-08-14,1,0,2.76,7.0,4,1,1,0,8,0.85
2020-08-19,0,0,2.75,6.2,6,2,2,1,10,0.89
2020-08-26,0,1,3.51,5.0,5,5,3,2,9,0.95
2020-08-31,0,1,3.91,5.0,8,4,2,4,7,1.11
2020-09-05,0,1,3.63,6.0,4,1,1,2,10,1.1
