W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-04-01,0,1,5.06,5.1,5,3,0,0,4,0.94
2018-04-07,0,0,4.35,5.0,4,2,0,4,3,1.26
2018-04-12,1,0,2.6,7.0,1,0,0,3,4,0.98
2018-04-18,0,0,2.22,7.0,5,1,0,0,8,0.9
2018-04-23,1,0,2.32,6.2,4,2,0,3,5,0.94
2018-04-28,0,1,3.9,1.1,6,6,1,4,3,1.21
2018-05-04,1,0,3.99,6.0,6,3,2,2,6,1.23
2018-05-09,0,1,4.6,4.2,5,5,1,4,7,1.3
2018-05-14,1,0,4.88,5.0,9,4,2,2,1,1.4
2018-05-19,1,0,4.92,5.0,8,3,0,2,1,1.45
2018-05-26,1,0,4.97,5.0,4,3,2,3,6,1.45
2018-06-01,1,0,4.5,6.0,4,0,0,1,7,1.39
2018-06-06,0,0,4.63,4.0,7,3,0,2,3,1.44
2018-06-12,0,1,4.56,7.0,4,3,0,3,3,1.4
2018-06-17,1,0,4.22,6.0,3,0,0,1,3,1.35
2018-06-22,0,1,4.14,6.0,9,2,0,0,3,1.36
2018-06-28,0,0,4.45,4.0,8,5,1,1,3,1.4
2018-07-03,0,1,4.93,5.2,11,8,2,1,3,1.44
2018-07-26,0,0,5.14,1.1,3,3,1,1,2,1.46
2018-08-03,0,1,5.52,3.0,10,6,2,4,4,1.55
2018-08-21,0,0,5.37,6.1,6,2,0,0,4,1.52
2018-08-27,1,0,4.99,8.0,5,0,0,0,6,1.46
2018-09-02,0,1,4.9,6.0,3,2,1,0,2,1.41
2018-09-08,0,1,4.99,5.0,4,4,2,3,6,1.41
2018-09-14,1,0,4.66,9.0,2,0,0,2,7,1.34
2018-09-19,0,1,4.88,3.0,6,5,1,1,2,1.37
2018-09-25,0,0,4.85,4.2,6,2,0,5,5,1.4
2018-09-30,0,0,5.09,2.0,5,5,1,2,1,1.43
2019-04-01,0,1,8.31,4.1,7,4,0,2,1,2.08
2019-04-07,0,0,6.48,4.0,4,2,1,4,1,2.04
2019-04-13,0,0,5.54,4.2,5,2,0,4,5,2.0
2019-04-18,0,0,7.0,5.0,7,6,1,3,4,2.0
2019-04-23,0,1,7.04,5.0,9,4,2,1,6,2.0
2019-04-27,0,0,7.11,2.1,4,2,0,1,4,2.01
2019-05-04,0,0,8.59,4.0,7,8,2,3,1,2.08
2019-05-12,1,0,8.31,1.0,1,0,0,0,0,2.04
2019-05-15,0,0,8.39,4.0,7,4,2,0,7,2.01
2019-05-21,0,0,7.96,3.0,4,1,0,2,1,2.01
2019-05-24,0,0,7.88,0.1,0,0,0,0,0,1.99
2019-06-23,0,0,7.68,1.0,1,0,0,0,0,1.97
2019-06-26,0,0,7.52,2.0,3,1,0,0,1,1.94
