W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2019-06-08,0,0,0.0,2.0,1,0,0,2,0,1.5
2019-07-03,0,0,0.0,2.2,4,0,0,0,3,1.5
2019-07-13,0,0,1.8,0.1,2,1,0,1,1,2.0
2019-07-14,0,0,1.5,1.0,0,0,0,1,2,1.83
2019-07-16,0,0,1.35,0.2,0,0,0,0,0,1.65
2019-07-17,0,0,3.12,2.0,3,2,0,1,2,1.73
2019-07-20,0,0,3.72,1.0,2,1,1,0,0,1.76
2019-07-22,0,0,4.5,0.1,2,1,1,0,1,1.9
2019-07-30,0,0,3.86,1.2,1,0,0,1,4,1.8
2019-08-19,0,0,3.55,1.0,0,0,0,0,1,1.66
2019-08-20,0,0,3.94,3.1,2,2,1,3,4,1.63
2020-07-24,0,0,0.0,2.0,0,0,0,0,2,0.0
2020-07-27,0,0,0.0,1.0,1,0,0,0,1,0.33
2020-07-31,0,0,0.0,2.2,3,0,0,0,3,0.71
2020-08-04,0,0,0.0,0.2,1,0,0,1,0,0.95
2020-08-08,0,0,0.0,1.0,2,0,0,1,0,1.23
2020-08-10,0,0,0.96,2.0,3,1,0,2,2,1.5
2020-08-13,0,0,0.73,3.0,4,0,0,0,2,1.46
2020-08-15,0,0,0.68,1.0,0,0,0,0,2,1.35
2020-08-18,0,0,1.26,1.0,1,1,1,0,1,1.33
2020-08-20,0,0,1.17,1.0,0,0,0,0,2,1.24
2020-08-23,0,0,1.08,1.1,1,0,0,0,0,1.2
2020-08-25,1,0,0.98,1.2,1,0,0,1,2,1.2
2020-08-29,0,0,0.9,1.2,2,0,0,2,3,1.3
2020-08-31,0,0,0.86,1.0,1,0,0,0,3,1.29
2020-09-03,0,1,2.05,1.0,2,3,2,3,1,1.45
2020-09-05,0,0,3.18,0.2,4,3,0,2,0,1.68
2020-09-08,0,0,3.04,1.0,1,0,0,1,0,1.69
2020-09-11,0,0,2.84,1.2,0,0,0,0,2,1.58
2020-09-13,0,0,2.73,1.0,1,0,0,0,0,1.56
2020-09-16,0,0,2.7,0.1,0,0,0,0,0,1.54
2020-09-17,0,0,3.25,1.0,2,2,0,1,1,1.59
2020-09-20,0,0,3.14,1.0,0,0,0,1,2,1.57
2020-09-24,0,0,3.38,0.2,1,1,0,1,0,1.6
2020-09-26,0,0,3.26,1.0,2,0,0,0,1,1.62
2021-04-03,0,0,0.0,2.0,0,0,0,0,1,0.0
2021-04-05,0,0,0.0,1.0,0,0,0,0,0,0.0
2021-04-06,1,0,0.0,1.0,0,0,0,0,0,0.0
2021-04-11,0,0,3.6,1.0,2,2,0,2,1,0.8
2021-04-18,0,0,2.57,2.0,0,0,0,0,2,0.57
2021-04-18,0,0,2.25,1.0,0,0,0,0,1,0.5
2021-04-21,0,0,2.0,1.0,0,0,0,0,2,0.44
2021-04-24,0,0,3.48,1.1,2,2,0,2,2,0.77
2021-05-06,0,0,3.97,1.0,2,1,0,1,1,0.97
2021-05-07,0,0,3.65,1.0,0,0,0,0,2,0.89
2021-05-10,0,0,3.38,1.0,1,0,0,0,1,0.9
2021-05-15,0,0,3.14,1.0,0,0,0,1,1,0.91
2021-05-16,0,0,2.93,1.0,0,0,0,0,1,0.85
2021-05-20,1,0,2.7,1.1,1,0,0,0,0,0.84
2021-05-22,0,0,3.18,0.1,1,1,0,1,1,0.94
2021-05-23,0,0,4.0,1.0,3,2,0,1,0,1.11
2021-05-31,0,0,4.19,1.1,2,1,0,0,2,1.14
2021-06-06,0,0,3.98,1.0,1,0,0,0,0,1.13
2021-06-08,0,0,3.63,2.0,1,0,0,3,2,1.21
2021-06-09,0,0,4.24,1.0,4,2,1,1,1,1.37
2021-07-23,0,0,3.76,3.0,1,0,0,1,7,1.29
2021-07-26,0,0,3.45,2.1,2,0,0,0,2,1.26
2021-07-29,0,0,4.15,1.2,1,3,1,2,0,1.29
2021-08-05,0,0,3.82,2.2,0,0,0,0,2,1.18
2021-08-11,0,0,5.56,1.0,5,7,2,2,1,1.35
2021-08-31,0,0,5.11,3.0,1,0,0,1,2,1.3
2021-09-04,0,0,4.85,2.0,0,0,0,0,0,1.23
2021-09-05,0,0,5.85,1.0,5,5,0,1,0,1.35
