W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2021-04-29,0,0,4.5,4.0,5,2,1,0,5,1.25
2021-05-04,0,0,2.25,4.0,2,0,0,2,5,1.13
2021-05-09,0,0,3.75,4.0,4,3,0,2,5,1.25
2021-05-15,1,0,4.67,5.1,6,4,2,1,7,1.27
2021-05-22,0,0,4.03,5.0,4,1,0,2,4,1.25
2021-05-27,1,0,3.29,5.0,3,0,0,0,6,1.13
2021-06-02,0,1,4.11,3.1,5,4,1,2,6,1.24
2021-06-09,0,0,4.54,3.0,5,3,2,3,4,1.37
2021-06-15,0,1,4.42,5.0,7,2,1,1,4,1.4
2021-06-20,0,0,4.03,6.0,3,1,1,1,8,1.3
2021-06-26,1,0,4.09,6.0,4,3,0,2,7,1.26
2021-07-03,0,1,4.18,5.1,3,3,1,2,5,1.23
2021-07-09,0,0,4.05,4.0,4,1,0,3,5,1.27
2021-07-20,1,0,3.88,5.0,4,1,0,1,7,1.25
2021-07-27,0,1,3.93,6.0,9,3,0,3,6,1.31
2021-08-01,1,0,3.74,6.0,4,1,1,2,7,1.29
2021-08-07,1,0,3.75,7.0,5,3,1,1,8,1.25
2021-08-13,1,0,3.73,5.1,8,2,0,2,6,1.29
2021-08-19,1,0,3.63,5.0,5,1,0,1,8,1.28
2021-08-27,1,0,3.59,6.0,8,2,1,0,4,1.29
2021-09-02,0,1,3.76,5.0,8,4,0,2,8,1.32
2021-09-08,0,0,3.59,5.0,3,0,0,1,3,1.3
2021-09-19,0,1,3.51,5.0,2,1,1,2,7,1.27
2021-09-25,1,0,3.44,5.0,6,1,1,1,3,1.28
2021-10-01,0,0,3.43,3.0,3,1,0,0,3,1.27
