W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-03-30,0,0,0.0,1.0,0,0,0,1,2,1.0
2018-04-01,0,0,9.0,1.0,1,2,1,0,1,1.0
2018-04-05,0,0,6.0,1.0,1,0,0,0,2,1.0
2018-04-07,0,0,4.5,1.0,0,0,0,0,2,0.75
2018-04-08,0,0,3.6,1.0,0,0,0,0,2,0.6
2018-04-11,0,0,3.0,1.0,0,0,0,2,2,0.83
2018-04-14,0,0,2.57,1.0,0,0,0,0,2,0.71
2018-04-15,0,1,3.38,1.0,1,1,1,0,3,0.75
2018-04-17,0,0,3.0,1.0,0,0,0,0,2,0.67
2018-04-20,0,0,2.7,1.0,0,0,0,0,1,0.6
2018-04-27,0,0,2.45,1.0,0,0,0,0,1,0.55
2018-04-28,0,0,2.25,1.0,0,0,0,0,1,0.5
2018-04-29,0,0,2.08,1.0,1,0,0,0,1,0.54
2018-05-03,0,0,1.84,1.2,0,0,0,0,0,0.48
2018-05-06,1,0,1.72,1.0,0,0,0,0,2,0.45
2018-05-10,0,0,1.62,1.0,1,0,0,0,1,0.48
2018-05-11,0,0,1.53,1.0,1,0,0,0,2,0.51
2018-05-13,0,0,1.45,1.0,1,0,0,0,1,0.54
2018-05-15,0,0,1.37,1.0,0,0,0,0,2,0.51
2018-05-19,0,1,2.18,1.0,3,2,0,0,2,0.63
2018-05-22,1,0,2.08,1.0,0,0,0,0,3,0.6
2018-05-25,0,0,1.93,1.2,0,0,0,0,2,0.56
2018-05-26,0,0,1.85,1.0,0,0,0,0,1,0.53
2018-05-29,0,0,1.78,1.0,1,0,0,0,2,0.55
2018-05-30,0,0,1.71,1.0,2,0,0,0,0,0.61
2018-06-02,0,0,1.65,1.0,0,0,0,0,0,0.59
2018-06-05,0,0,1.59,1.0,0,0,0,0,1,0.56
2018-06-09,0,0,1.52,1.1,1,0,0,0,1,0.57
2018-06-13,0,0,1.47,1.0,0,0,0,0,1,0.55
2018-06-19,0,0,1.71,1.0,1,1,1,0,0,0.57
2018-06-21,0,0,1.65,1.0,0,0,0,0,0,0.55
2018-06-24,0,0,1.6,1.0,0,0,0,0,1,0.53
2018-07-01,0,0,1.53,1.2,0,0,0,0,2,0.51
2018-07-05,0,0,1.49,1.0,2,0,0,0,2,0.55
2018-07-06,1,0,1.45,1.0,0,0,0,0,1,0.54
2018-09-08,0,0,1.42,0.2,0,0,0,0,1,0.53
2018-09-11,0,0,1.62,1.0,1,1,0,1,2,0.56
2018-09-13,0,1,1.79,1.1,3,1,0,0,0,0.62
2018-09-16,0,0,1.74,1.0,0,0,0,0,1,0.6
2018-09-18,0,0,1.7,1.0,0,0,0,0,2,0.59
2018-09-20,0,0,1.66,1.0,0,0,0,0,2,0.58
2018-09-24,0,0,1.62,1.0,0,0,0,0,1,0.56
2018-09-29,0,0,1.6,0.2,0,0,0,2,2,0.6
2019-03-31,1,0,0.0,1.2,3,0,0,0,2,1.8
2019-04-03,1,0,0.0,1.0,0,0,0,0,0,1.13
2019-04-04,0,0,0.0,1.0,1,0,0,0,1,1.09
2019-04-07,0,0,0.0,0.2,0,0,0,0,1,0.92
2019-04-09,1,0,0.0,1.2,0,0,0,1,2,0.83
2019-04-12,0,0,0.0,1.0,1,0,0,0,1,0.86
2019-04-13,0,0,0.0,1.0,1,0,0,1,1,1.0
2019-04-17,0,0,0.0,0.2,1,0,0,1,1,1.15
2019-04-18,0,0,0.93,1.0,3,1,0,0,2,1.34
