W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2021-08-22,0,0,3.58,1.1,2,2,0,2,2,1.23
2021-08-25,0,0,3.55,0.1,0,0,0,1,0,1.24
2021-08-28,0,0,3.42,2.0,1,0,0,1,3,1.23
2021-09-03,0,0,3.35,1.0,0,0,0,0,1,1.21
2021-09-05,0,0,3.29,1.0,0,0,0,0,0,1.19
2021-09-08,0,0,3.21,1.1,1,0,0,0,1,1.18
2021-09-12,0,0,3.14,1.1,0,0,0,0,0,1.15
2021-09-14,0,0,3.09,1.0,2,0,0,0,1,1.17
2021-09-16,0,0,3.03,1.0,0,0,0,0,1,1.15
2021-09-17,0,0,2.98,1.0,1,0,0,0,0,1.14
2021-09-20,0,0,2.89,2.0,1,0,0,0,2,1.12
2021-09-23,0,1,3.14,0.2,4,2,1,0,1,1.17
2021-09-25,0,0,3.09,1.0,0,0,0,0,1,1.16
2021-09-28,0,0,3.05,1.0,2,0,0,0,0,1.17
