W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-06-02,0,0,0.0,3.0,0,0,0,1,2,0.33
2018-06-05,0,0,4.5,1.0,1,2,1,2,0,1.0
2018-06-08,0,0,3.38,1.1,1,0,0,2,1,1.31
2018-06-09,0,0,3.18,0.1,0,0,0,1,0,1.41
2018-06-11,0,0,4.5,0.1,1,1,0,0,0,1.5
2018-06-13,0,0,3.68,1.1,1,0,0,0,1,1.36
2018-06-16,0,0,3.24,1.0,0,0,0,0,1,1.2
2018-06-17,0,0,2.89,1.0,0,0,0,0,1,1.07
2018-06-19,0,0,4.5,0.2,1,2,0,1,1,1.2
2018-06-23,0,0,4.22,0.2,1,0,0,0,0,1.22
2018-06-25,0,0,4.22,0.0,2,0,0,0,0,1.41
2018-06-27,0,0,4.26,2.0,2,1,0,0,2,1.34
2018-06-29,0,0,4.26,0.0,0,0,0,0,0,1.34
2018-06-30,0,0,3.95,1.0,0,0,0,0,1,1.24
2018-07-03,0,0,3.77,0.2,1,0,0,1,0,1.33
2018-07-24,0,0,3.48,6.1,2,2,1,2,6,1.11
2018-07-29,0,0,3.38,0.2,2,0,0,0,0,1.17
2018-08-01,1,0,3.22,1.0,0,0,0,1,2,1.16
2018-08-04,0,0,4.1,4.0,7,4,1,3,5,1.37
2018-08-10,1,0,3.45,5.0,4,0,0,1,3,1.31
2018-08-15,1,0,2.89,6.0,3,0,0,4,6,1.29
2018-08-20,0,0,2.98,5.0,5,2,0,4,4,1.35
2018-08-26,1,0,2.79,6.0,5,1,0,1,6,1.3
2018-08-31,1,0,2.77,7.0,10,2,0,0,3,1.32
2018-09-07,0,0,2.93,6.0,6,3,0,3,6,1.34
2018-09-13,0,1,3.78,3.0,9,7,0,1,3,1.43
2018-09-18,1,0,3.63,5.0,6,1,1,3,5,1.46
2018-09-25,0,1,4.07,3.2,7,5,2,0,6,1.48
2018-09-30,0,0,4.44,2.0,4,4,1,1,2,1.51
2020-07-26,0,0,0.0,1.2,0,0,0,1,0,0.6
2020-07-28,0,0,0.0,1.2,0,0,0,0,1,0.3
2020-08-19,0,0,0.0,1.1,0,0,0,2,1,0.64
2020-08-24,0,0,0.0,1.2,0,0,0,1,2,0.63
2020-08-27,0,0,0.0,2.0,2,0,0,0,2,0.72
2020-08-29,0,0,0.0,1.1,1,0,0,2,0,0.93
2020-08-31,0,0,0.84,1.0,1,1,0,0,1,0.94
2020-09-02,0,0,0.79,0.2,0,0,0,0,1,0.88
2020-09-05,0,0,0.64,2.2,1,0,0,3,5,1.0
2020-09-10,0,0,0.53,3.0,5,0,0,1,6,1.18
2020-09-14,0,0,0.52,0.1,0,0,0,1,0,1.21
2020-09-17,0,1,2.37,1.2,4,4,1,2,2,1.42
2020-09-22,1,0,1.8,6.0,4,0,0,0,3,1.24
2020-09-27,0,0,1.86,4.0,1,1,0,2,3,1.17
2021-04-04,0,1,3.0,3.0,1,1,0,7,2,2.67
2021-04-09,0,1,2.89,6.1,1,2,0,4,5,1.39
2021-04-15,0,0,3.52,6.0,6,3,1,2,7,1.37
2021-04-21,1,0,3.38,6.0,2,2,1,2,6,1.17
2021-04-26,0,1,6.65,1.2,7,9,0,4,3,1.57
2021-05-01,1,0,5.9,6.0,5,2,1,1,4,1.45
2021-05-07,0,1,6.35,5.0,6,5,2,0,7,1.41
2021-05-12,0,0,5.49,5.1,4,0,0,1,6,1.35
2021-05-18,0,0,4.96,6.0,5,1,0,1,7,1.3
2021-05-24,1,0,4.56,8.0,4,2,2,0,8,1.18
2021-05-29,0,1,4.55,4.0,5,2,2,1,5,1.2
2021-06-03,1,0,4.12,6.0,3,0,0,0,6,1.14
2021-06-09,1,0,3.95,5.0,5,1,0,0,5,1.13
2021-06-14,1,0,3.54,8.0,3,0,0,0,4,1.05
2021-06-19,0,0,3.68,2.0,4,2,0,0,1,1.07
2021-07-21,1,0,3.74,6.0,3,3,3,1,3,1.04
2021-07-27,1,0,3.69,6.0,5,2,1,2,7,1.05
2021-08-01,0,1,4.04,1.0,4,4,0,2,3,1.11
2021-08-07,1,0,3.79,6.0,5,0,0,0,9,1.09
2021-08-13,0,1,4.09,4.0,7,5,1,3,2,1.14
2021-08-20,0,0,4.15,5.0,6,3,1,3,3,1.18
2021-08-25,0,1,4.38,4.2,7,5,3,1,8,1.2
2021-08-31,0,1,4.53,4.1,4,4,2,6,2,1.24
