W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-07-31,0,0,9.0,1.0,2,1,0,0,1,2.0
2018-08-03,0,0,4.5,1.0,1,0,0,0,3,1.5
2018-08-05,0,0,3.86,0.1,1,0,0,0,1,1.71
2018-08-08,0,0,2.45,1.1,1,0,0,0,2,1.36
2018-08-11,0,0,1.93,1.0,0,0,0,0,0,1.07
2018-08-16,1,0,1.35,2.0,0,0,0,2,2,1.05
2018-08-18,0,0,1.17,1.0,0,0,0,0,1,0.91
2018-08-20,0,0,3.12,1.0,2,2,1,0,0,1.04
2018-08-21,1,0,2.79,1.0,1,0,0,0,2,1.03
2018-08-23,0,0,2.53,1.0,0,0,0,0,1,0.94
2018-08-25,0,0,2.31,1.0,1,0,0,0,3,0.94
2018-08-29,1,0,2.08,1.1,1,0,0,1,2,1.0
2018-08-31,0,0,1.88,1.1,0,0,0,0,4,0.91
2018-09-04,0,1,4.11,1.0,5,4,1,0,0,1.17
2018-09-07,1,0,3.63,2.0,3,0,0,0,2,1.21
2018-09-10,0,0,3.57,0.1,0,0,0,1,0,1.25
2018-09-11,0,0,3.93,0.2,1,1,1,0,2,1.25
2018-09-14,0,0,4.19,1.0,1,1,1,0,1,1.24
2018-09-17,0,0,3.98,1.0,0,0,0,0,1,1.18
2018-09-21,0,0,3.74,1.1,0,0,0,0,1,1.11
2018-09-23,0,0,3.52,1.1,0,0,0,1,2,1.09
2018-09-25,0,0,3.42,0.2,1,0,0,0,1,1.1
2018-09-28,0,0,3.33,0.2,0,0,0,0,2,1.07
2018-09-30,0,0,3.2,1.0,0,0,0,0,2,1.03
2019-03-30,0,0,0.0,0.1,1,0,0,0,0,3.0
2019-04-03,1,0,0.0,1.2,1,0,0,0,0,1.0
2019-04-05,0,0,0.0,1.0,1,0,0,0,0,1.0
2019-04-07,0,0,0.0,1.0,1,0,0,0,0,1.0
2019-04-09,0,0,0.0,1.0,0,0,0,0,1,0.8
2019-04-10,0,0,0.0,1.0,0,0,0,1,2,0.83
2019-04-14,0,0,2.84,0.1,2,2,0,1,1,1.26
2019-04-16,0,1,5.14,0.2,1,2,0,2,1,1.57
2019-04-18,0,0,4.5,1.0,0,0,0,0,1,1.38
2019-04-21,0,0,4.0,1.0,2,0,0,0,2,1.44
2019-04-22,0,0,3.86,0.1,0,0,0,1,0,1.5
2019-04-26,0,0,3.72,0.1,0,0,0,0,0,1.45
2019-04-27,0,0,3.38,1.0,0,0,0,0,2,1.31
2019-05-02,0,0,3.09,1.0,0,0,0,0,1,1.2
2019-05-05,0,0,2.84,1.0,0,0,0,2,1,1.26
2019-05-07,0,0,2.77,0.1,0,0,0,0,0,1.23
2019-05-11,0,0,2.7,0.1,0,0,0,0,0,1.2
2019-05-12,0,0,2.51,1.0,1,0,0,0,1,1.19
2019-05-13,0,0,2.35,1.0,1,0,0,0,1,1.17
