W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019-04-30,0,0,0.0,0,0,1.0,1,0,0,0,0,0,1.0
2019-05-02,0,0,0.0,0,0,0.1,1,0,0,0,0,0,1.5
2019-05-04,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0.86
2019-05-06,0,0,0.0,0,0,0.2,0,0,0,0,1,1,1.0
2019-05-07,0,0,0.0,0,0,1.0,2,0,0,0,0,0,1.25
2019-06-17,0,0,0.0,0,0,1.0,1,0,0,0,1,3,1.4
2019-06-18,0,0,0.0,0,0,1.0,2,0,0,0,1,2,1.67
2019-06-22,0,0,0.0,0,0,1.0,0,0,0,0,0,3,1.43
2019-06-23,0,0,1.17,0,0,0.2,2,2,1,1,0,1,1.57
2019-07-04,0,0,2.16,0,0,0.2,1,1,1,1,0,1,1.56
2019-09-15,0,0,2.89,0,0,1.0,1,1,1,1,0,1,1.5
2019-09-17,0,0,2.61,0,0,1.0,0,0,0,0,0,2,1.35
2019-09-24,0,0,2.25,0,0,1.2,0,0,0,0,1,0,1.25
2019-09-29,0,1,3.0,0,0,0.0,1,1,1,1,0,0,1.33
2020-07-26,0,0,0.0,0,0,1.0,1,0,0,0,0,2,1.0
2020-07-27,0,0,3.86,0,0,1.1,2,1,1,1,0,2,1.29
2020-07-31,1,0,2.7,0,0,1.0,1,0,0,0,0,2,1.2
2020-08-03,0,0,1.69,0,0,2.0,0,0,0,0,0,2,0.75
2020-08-08,0,0,2.84,0,0,1.0,1,1,1,0,0,1,0.79
2020-08-10,0,0,2.16,0,0,2.0,3,1,0,0,2,3,1.2
2020-08-14,0,0,2.61,0,0,2.0,3,1,1,0,0,1,1.26
2020-08-17,0,0,3.0,0,0,1.2,4,1,1,1,1,2,1.5
2020-08-22,0,0,3.21,0,0,2.0,1,1,1,1,0,2,1.36
2020-08-29,0,0,2.93,0,0,1.1,0,0,0,0,0,0,1.24
2020-09-04,0,0,2.76,0,0,1.0,0,0,0,0,1,0,1.22
2020-09-05,0,0,2.45,0,0,2.0,1,0,0,0,0,3,1.15
2020-09-09,1,0,2.25,0,0,1.2,1,0,0,0,0,2,1.1
2020-09-11,0,1,2.18,0,0,0.2,1,1,0,0,1,1,1.16
2020-09-14,0,0,2.08,0,0,1.0,0,0,0,0,2,2,1.2
2020-09-18,0,0,2.38,0,0,1.0,1,1,1,0,2,1,1.28
2020-09-23,0,0,2.19,0,0,2.0,0,0,0,0,1,2,1.22
2020-09-26,0,0,2.3,0,0,2.2,2,1,1,1,1,4,1.21
2021-04-04,0,0,0.0,0,0,0.1,0,0,0,0,0,0,0.0
2021-04-13,0,0,9.0,0,0,2.2,2,3,3,1,1,2,1.0
2021-04-16,0,0,7.36,0,0,0.2,0,0,0,0,0,1,0.82
2021-04-18,0,0,5.79,0,0,1.0,0,0,0,0,0,1,0.64
2021-04-25,0,0,7.94,0,0,1.0,3,2,2,0,1,0,1.24
2021-04-28,0,0,6.75,0,0,1.0,1,0,0,0,0,1,1.2
2021-04-29,0,0,6.14,0,0,0.2,1,0,0,0,1,1,1.36
2021-05-06,0,0,5.63,0,0,0.2,0,0,0,0,0,2,1.25
2021-05-08,0,0,5.0,0,0,1.0,2,0,0,0,0,2,1.33
2021-05-20,0,0,4.66,0,0,0.2,0,0,0,0,0,0,1.24
2021-05-26,0,0,5.06,0,0,1.0,1,2,1,0,1,1,1.31
2021-06-01,0,0,6.17,0,0,1.0,3,2,2,1,0,2,1.46
2021-06-04,0,0,6.23,0,0,1.1,2,1,1,0,2,1,1.62
