W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-31,0,1,2.7,1,0,3.1,3,2,1,1,1,1,1.2
2018-04-05,0,1,3.18,0,0,2.1,2,1,1,0,2,1,1.41
2018-04-08,0,0,3.52,1,0,2.0,2,1,1,0,0,1,1.3
2018-04-10,0,0,3.12,0,0,1.0,2,0,0,0,0,0,1.38
2018-04-15,0,0,5.59,0,0,1.0,4,3,3,1,0,2,1.66
2018-04-25,1,0,5.23,0,0,0.2,0,0,0,0,0,0,1.55
2018-04-29,0,0,7.36,0,0,0.2,3,3,3,0,2,0,1.91
2018-05-01,0,0,6.75,0,0,1.0,0,0,0,0,0,1,1.75
2018-05-02,0,0,6.23,0,0,1.0,0,0,0,0,0,1,1.62
2018-05-04,0,0,6.0,1,0,2.0,2,1,1,0,1,1,1.6
2018-05-09,0,0,5.63,0,0,1.0,0,0,0,0,0,2,1.5
2018-05-12,0,0,6.48,0,0,0.2,2,2,2,0,0,1,1.56
2018-05-13,0,0,9.72,0,0,0.0,6,6,6,1,1,0,1.98
2018-07-08,0,0,8.68,0,0,2.0,1,0,0,0,2,1,1.93
2018-07-13,0,0,8.14,0,0,2.1,3,1,1,0,1,2,1.9
2018-07-15,0,0,7.77,0,0,1.0,0,0,0,0,0,1,1.82
2018-07-27,0,0,7.66,0,0,0.1,1,0,0,0,0,0,1.84
2018-07-29,0,0,8.03,0,0,2.1,3,3,3,1,1,1,1.82
2018-08-26,0,0,7.43,0,0,2.0,1,0,0,0,0,1,1.73
2018-08-28,0,0,7.57,0,0,0.2,1,1,1,1,0,1,1.72
2018-08-29,0,0,8.04,0,0,0.2,4,2,2,0,0,2,1.82
2018-09-05,0,0,7.67,0,0,1.1,2,0,0,0,2,4,1.88
2018-09-07,0,0,7.42,0,0,1.0,0,0,0,0,0,1,1.81
2018-09-08,0,0,7.18,0,0,1.0,1,0,0,0,0,1,1.79
2018-09-10,0,0,6.96,0,0,1.0,1,0,0,0,1,0,1.79
2018-09-11,0,0,6.89,0,0,0.1,0,0,0,0,1,0,1.81
2018-09-14,0,0,6.82,0,0,0.1,0,0,0,0,0,1,1.79
