W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-31,1,0,1.42,1,0,6.1,8,3,1,1,1,7,1.42
2018-04-05,0,1,3.65,1,0,6.0,5,4,4,2,2,6,1.3
2018-04-10,1,0,2.21,1,0,8.0,3,0,0,0,2,8,1.03
2018-04-15,0,0,3.08,1,0,6.0,4,4,4,1,1,5,0.99
2018-04-21,0,1,2.97,1,0,7.0,5,2,2,2,2,10,0.99
2018-04-27,0,1,3.63,1,0,6.1,6,5,5,1,2,7,1.03
2018-05-02,1,0,3.47,1,0,7.0,7,3,2,1,1,11,1.05
2018-05-07,1,0,3.52,1,0,7.0,6,3,3,0,1,5,1.04
2018-05-12,1,0,3.28,1,0,6.2,5,1,1,0,1,9,1.03
2018-05-20,0,1,3.36,1,0,6.2,5,3,3,2,4,7,1.06
2018-05-27,1,0,3.13,1,0,5.0,3,0,0,0,2,8,1.06
2018-06-01,0,1,3.2,1,0,6.2,7,4,3,1,0,10,1.06
2018-06-08,0,1,3.46,1,0,2.0,5,3,3,1,0,2,1.09
2018-07-20,0,1,3.9,1,0,4.2,8,6,6,0,2,6,1.15
2018-08-22,0,0,4.23,1,0,4.0,7,5,5,2,1,5,1.19
2018-08-27,1,0,4.15,1,0,6.0,5,2,2,0,3,5,1.2
2018-09-01,0,0,4.09,1,0,6.0,5,2,2,0,2,7,1.19
2018-09-06,0,0,4.04,1,0,5.2,6,3,2,0,3,6,1.21
2018-09-12,1,0,3.87,1,0,7.0,5,1,1,1,0,9,1.18
2018-09-18,1,0,3.83,1,0,6.0,5,2,2,1,2,11,1.18
2018-09-24,0,0,3.77,1,0,4.0,3,1,1,0,4,5,1.2
2018-09-29,1,0,3.74,1,0,6.0,5,2,2,2,2,7,1.2
2019-03-30,0,0,6.0,1,0,6.0,7,4,4,0,2,8,1.5
2019-04-04,1,0,2.84,1,0,6.2,3,0,0,0,1,9,1.03
2019-04-09,0,0,5.4,1,0,4.0,6,6,6,2,4,3,1.38
2019-04-16,0,1,5.56,1,0,6.0,6,4,4,3,0,8,1.28
2019-04-21,1,0,4.11,1,0,8.0,2,0,0,0,2,11,1.08
2019-04-27,0,0,3.82,1,0,7.0,4,2,2,1,1,9,1.01
2019-05-02,1,0,3.45,1,0,6.2,6,1,1,0,2,9,1.04
2019-05-07,0,1,3.71,1,0,6.2,6,4,4,0,2,11,1.06
2019-05-12,0,1,3.63,1,0,6.0,4,2,2,0,2,7,1.05
2019-05-18,1,0,3.32,1,0,8.0,4,2,1,1,0,7,0.98
2019-05-23,0,0,3.25,1,0,7.0,5,3,2,0,2,5,0.99
2019-05-28,1,0,3.19,1,0,7.0,5,2,2,0,2,11,0.99
2019-06-04,1,0,3.54,1,0,5.0,5,5,5,1,3,6,1.02
2019-06-09,1,0,3.36,1,0,7.0,6,1,1,0,0,6,1.01
2019-06-15,0,1,3.75,1,0,5.0,9,6,6,4,1,5,1.06
2019-06-21,1,0,3.79,1,0,6.0,5,3,3,1,3,5,1.08
2019-06-27,1,0,3.88,1,0,7.0,7,4,4,0,0,4,1.07
2019-07-03,1,0,3.64,1,0,7.1,2,0,0,0,2,14,1.04
2019-07-12,1,0,3.46,1,0,6.0,7,0,0,0,1,6,1.05
2019-07-18,1,0,3.52,1,0,5.1,8,3,3,0,2,7,1.09
2019-07-23,1,0,3.37,1,0,6.0,3,0,0,0,2,8,1.08
2019-07-28,1,0,3.26,1,0,7.0,2,1,1,0,0,9,1.04
2019-08-03,0,1,3.72,1,0,4.2,9,9,9,3,2,7,1.08
2019-08-09,0,0,3.72,1,0,7.0,4,3,3,2,2,6,1.07
2019-08-14,1,0,3.82,1,0,5.2,7,4,4,1,3,4,1.09
2019-08-20,0,0,3.65,1,0,7.0,4,0,0,0,1,6,1.08
2019-08-25,0,0,3.63,1,0,6.0,5,2,2,1,1,10,1.08
2019-08-31,1,0,3.47,1,0,8.0,2,0,0,0,0,14,1.04
2019-09-05,0,1,3.5,1,0,6.0,4,3,3,1,4,7,1.05
2019-09-11,1,0,3.49,1,0,6.0,4,2,2,1,2,7,1.05
2019-09-16,0,0,3.49,1,0,5.0,3,2,2,1,4,6,1.06
2019-09-21,0,0,3.37,1,0,7.0,3,0,0,0,3,6,1.05
2019-09-26,1,0,3.32,1,0,6.0,4,1,1,1,0,10,1.04
2020-08-09,0,1,10.38,1,0,4.1,7,5,5,0,1,2,1.85
2020-08-14,0,0,10.8,1,0,0.2,1,1,1,1,0,0,1.8
2021-04-07,0,0,0.0,1,0,6.0,1,0,0,0,2,8,0.5
2021-04-13,0,1,6.3,1,0,4.0,8,8,7,3,5,3,1.6
2021-05-21,1,0,4.11,1,0,5.1,1,0,0,0,4,4,1.37
2021-05-27,0,1,4.43,1,0,5.0,5,3,3,1,1,5,1.33
2021-06-01,0,0,4.57,1,0,1.1,1,1,1,0,2,1,1.38
