W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-30,0,1,6.75,0,0,2.2,3,2,2,0,0,1,1.13
2018-04-03,0,0,12.27,0,0,1.0,2,3,3,1,1,1,1.64
2018-04-09,0,0,9.64,0,0,1.0,0,0,0,0,0,0,1.29
2018-04-11,1,0,8.22,0,0,3.0,4,3,2,1,1,4,1.43
2018-04-14,0,0,9.0,0,0,0.1,2,1,1,0,0,0,1.63
2018-04-15,0,0,8.64,0,0,0.1,0,0,0,0,0,0,1.56
2018-04-18,0,0,7.71,0,0,1.0,0,0,0,0,1,1,1.5
2018-04-20,0,0,9.53,0,0,2.0,6,4,4,0,1,1,1.85
2018-04-23,0,0,7.9,0,0,2.1,5,0,0,0,1,2,1.98
2018-04-27,1,0,6.23,0,0,3.2,1,0,0,0,1,4,1.67
2018-07-03,1,0,4.44,1,0,7.0,3,0,0,0,0,4,1.32
2018-07-08,0,1,5.34,1,0,6.0,5,6,6,1,3,2,1.32
2018-07-22,0,1,5.55,1,0,5.1,5,4,4,0,2,6,1.32
2018-07-28,1,0,5.01,1,0,5.2,5,1,1,0,4,6,1.35
2018-08-02,0,0,4.56,1,0,6.0,5,1,1,0,2,5,1.33
2018-08-18,0,0,4.47,1,0,5.0,5,2,2,0,2,1,1.34
2018-08-24,0,1,5.24,1,0,4.1,10,7,7,2,1,4,1.43
2018-08-31,0,1,4.88,1,0,6.0,4,1,1,1,1,4,1.37
2018-09-05,0,0,4.92,1,0,5.0,9,3,3,1,2,6,1.43
2018-09-11,0,1,5.01,1,0,6.0,7,4,4,1,2,4,1.44
2018-09-16,1,0,4.81,1,0,5.0,5,1,1,0,2,5,1.44
2018-09-22,1,0,4.52,1,0,7.0,3,1,1,1,0,4,1.35
2018-09-27,0,0,4.38,1,0,4.2,5,1,1,1,3,4,1.37
2019-04-15,1,0,1.35,1,0,6.2,6,1,1,1,1,4,1.05
2019-04-20,0,1,3.55,1,0,6.0,7,4,4,0,1,3,1.18
2019-04-26,1,0,3.93,1,0,5.2,7,3,3,1,3,4,1.36
2019-05-01,0,0,4.03,1,0,4.0,4,2,2,1,3,2,1.43
2019-05-07,0,1,5.67,1,0,4.2,8,7,7,3,1,3,1.52
2019-05-12,1,0,5.35,1,0,6.2,4,3,3,0,2,7,1.4
2019-05-18,0,1,4.89,1,0,5.0,5,2,1,1,4,2,1.45
2019-05-23,0,1,6.21,1,0,3.1,9,8,8,1,3,2,1.62
2019-05-28,0,0,5.81,1,0,6.0,9,2,2,1,2,2,1.65
2019-06-02,1,0,5.33,1,0,6.0,4,1,1,0,3,4,1.59
2019-06-07,1,0,4.95,1,0,6.0,4,1,1,1,2,0,1.53
2019-06-12,0,1,5.48,1,0,4.0,8,8,6,1,4,2,1.63
2019-06-18,1,0,5.09,1,0,6.2,7,1,1,0,4,5,1.63
2019-06-23,0,0,4.91,1,0,6.1,5,2,2,0,1,5,1.57
2019-06-28,1,0,4.83,1,0,5.0,7,5,2,1,5,2,1.62
2019-07-05,0,1,5.32,1,0,4.1,7,7,7,1,2,1,1.64
2019-07-14,1,0,5.79,1,0,5.1,7,8,8,0,2,4,1.65
