W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-05-23,0,0,0.0,1.0,1,0,0,1,0,2.0
2018-05-25,0,0,0.0,1.0,0,0,0,0,1,1.0
2018-05-26,1,0,0.0,1.0,2,0,0,0,0,1.33
2018-05-28,0,0,0.0,2.0,0,0,0,1,1,1.0
2018-06-01,0,0,2.0,4.0,2,2,0,1,4,0.89
2018-06-06,0,0,1.64,2.0,1,0,0,1,2,0.91
2018-06-08,0,0,2.08,2.0,2,1,0,1,0,1.0
2018-06-10,0,0,1.93,1.0,1,0,0,0,1,1.0
2018-06-15,0,0,1.59,3.0,2,0,0,1,2,1.0
2018-06-20,0,0,1.56,0.1,0,0,0,0,0,0.98
2018-06-21,0,0,1.5,0.2,2,0,0,1,0,1.11
2018-06-23,0,0,1.42,1.0,2,0,0,0,0,1.16
2018-06-25,0,0,1.37,0.2,1,0,0,1,0,1.22
2018-06-26,0,0,1.77,0.2,2,1,0,0,0,1.28
2018-06-29,0,0,1.93,3.0,0,1,0,2,1,1.2
2018-07-03,0,0,2.19,1.1,3,1,0,0,1,1.26
2018-07-04,0,0,2.08,1.1,1,0,0,1,2,1.27
2018-07-06,0,0,2.36,0.2,1,1,0,0,1,1.28
2018-07-08,0,0,2.45,2.2,1,1,0,1,3,1.23
2018-07-13,0,0,2.37,1.0,0,0,0,0,0,1.19
2018-07-14,0,0,2.3,1.0,2,0,0,0,2,1.21
2018-07-20,0,0,2.23,1.0,0,0,0,2,0,1.24
2018-07-21,0,0,2.7,1.0,3,2,0,0,0,1.29
2018-07-24,0,0,2.6,1.1,1,0,0,2,1,1.33
2018-07-26,0,1,2.79,4.0,4,2,2,1,4,1.32
2018-08-01,0,0,2.75,0.2,2,0,0,0,1,1.35
2018-08-04,0,0,2.68,1.0,0,0,0,1,1,1.34
2018-08-05,0,0,2.61,1.0,2,0,0,0,0,1.35
2018-08-08,0,0,2.93,1.2,3,2,0,1,1,1.4
2018-08-12,0,0,2.86,1.0,0,0,0,1,0,1.39
2018-08-14,0,0,2.98,4.1,3,2,1,2,1,1.37
2018-08-18,0,0,2.86,2.0,1,0,0,0,2,1.33
2018-08-21,0,0,2.81,1.0,1,0,0,1,2,1.34
2018-08-23,0,0,3.04,2.0,4,2,0,2,2,1.41
2018-08-26,0,0,2.98,1.0,1,0,0,1,2,1.42
2018-08-29,0,0,3.25,1.0,3,2,1,0,1,1.45
2018-08-30,0,0,3.12,2.1,0,0,0,0,3,1.39
2018-09-02,1,0,3.07,1.0,2,0,0,1,1,1.41
2018-09-04,0,0,3.12,2.0,3,1,0,0,1,1.42
2018-09-07,1,0,2.97,3.0,1,0,0,0,1,1.37
2018-09-10,0,0,3.27,2.1,2,3,1,1,3,1.36
2018-09-14,0,0,3.21,1.1,1,0,0,1,1,1.37
2018-09-18,0,0,3.03,4.0,1,0,0,1,3,1.32
2018-09-23,0,1,3.35,4.0,9,4,1,2,0,1.39
2018-09-29,1,0,3.11,5.2,5,0,0,2,2,1.38
2019-03-31,0,0,0.0,2.1,1,0,0,1,2,0.86
2019-04-02,0,0,3.38,0.1,1,1,1,2,0,1.88
2019-04-04,0,0,5.4,0.2,3,1,0,0,0,2.4
2019-04-06,0,0,4.5,0.2,1,0,0,0,1,2.25
2019-04-09,0,0,3.0,2.0,2,0,0,1,4,2.0
2019-04-14,0,0,2.25,2.0,1,0,0,1,1,1.75
2019-04-15,0,0,2.16,0.1,0,0,0,0,0,1.68
2019-04-19,0,0,2.08,0.1,1,0,0,0,1,1.73
2019-04-21,0,0,1.74,1.2,2,0,0,0,0,1.65
2019-04-24,0,0,1.69,0.1,0,0,0,0,0,1.59
2019-04-26,0,0,1.5,1.1,2,0,0,0,0,1.58
2019-04-27,0,0,1.29,2.0,1,0,0,0,1,1.43
2019-04-29,0,0,1.15,1.2,1,0,0,1,1,1.4
2019-05-01,0,0,1.08,1.0,0,0,0,0,1,1.32
2019-05-03,0,0,2.04,1.0,4,2,0,0,1,1.47
2019-05-08,0,0,1.83,2.0,1,0,0,0,4,1.37
2019-05-10,0,0,1.71,1.1,0,0,0,1,0,1.33
2019-05-14,0,0,1.64,1.0,2,0,0,0,1,1.36
2019-05-16,0,0,1.59,0.2,2,0,0,0,1,1.41
2019-05-19,0,0,1.88,1.1,1,1,0,1,3,1.42
2019-05-22,0,0,1.78,1.1,2,0,0,1,1,1.46
2019-05-25,0,0,1.65,2.0,0,0,0,0,3,1.35
