W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2021-04-04,0,0,0.0,3.1,3,0,0,0,5,0.9
2021-04-08,0,0,0.0,2.0,0,0,0,0,3,0.56
2021-04-14,0,0,0.0,1.0,0,0,0,0,1,0.47
2021-04-19,0,0,0.0,2.2,0,0,0,0,2,0.33
2021-04-23,0,0,0.0,2.1,2,0,0,1,3,0.53
2021-04-28,0,0,0.0,2.0,1,0,0,1,4,0.6
2021-05-02,0,0,0.63,1.0,2,1,1,0,1,0.7
2021-05-05,0,1,1.76,1.0,3,2,1,0,0,0.85
2021-05-07,0,0,1.56,2.0,3,0,0,0,0,0.92
2021-05-13,0,0,1.77,3.0,3,1,0,1,2,0.98
2021-05-19,0,0,2.18,0.1,1,1,1,0,0,1.02
2021-05-21,0,0,2.01,1.2,1,0,0,2,2,1.07
2021-05-25,0,0,1.85,2.0,1,0,0,0,2,1.03
2021-06-01,0,0,1.73,1.2,3,0,0,2,2,1.15
2021-06-05,1,0,1.63,1.2,1,0,0,0,2,1.12
2021-06-07,0,0,1.61,0.1,0,0,0,0,0,1.11
2021-06-09,0,0,1.86,1.0,2,1,0,0,0,1.14
2021-06-11,1,0,1.74,2.0,2,0,0,1,3,1.16
2021-06-15,0,0,1.67,1.1,1,0,0,2,2,1.21
2021-06-19,0,0,1.57,2.0,2,0,0,0,2,1.19
2021-06-25,1,0,1.49,2.0,1,0,0,0,2,1.16
2021-06-27,0,0,1.42,1.2,1,0,0,1,2,1.16
2021-07-02,0,0,1.58,2.0,1,1,1,0,3,1.13
2021-07-04,0,0,1.54,1.0,1,0,0,0,0,1.12
2021-07-07,0,0,1.5,1.0,0,0,0,0,3,1.1
2021-07-10,0,0,1.44,1.2,2,0,0,0,1,1.1
2021-07-18,0,0,1.38,2.0,0,0,0,0,3,1.05
2021-07-21,0,0,1.34,1.1,1,0,0,0,2,1.04
2021-07-23,0,0,1.31,1.0,1,0,0,0,1,1.04
2021-07-28,1,0,1.26,2.0,3,0,0,0,0,1.06
2021-08-01,0,0,1.21,2.0,3,0,0,0,0,1.08
2021-08-07,0,0,1.17,2.0,2,0,0,0,3,1.07
2021-08-10,0,0,1.46,1.2,4,2,0,2,3,1.15
2021-08-15,0,0,1.41,1.2,0,0,0,0,3,1.12
2021-08-17,0,1,1.72,0.1,0,2,0,2,1,1.14
2021-08-23,1,0,1.64,2.2,1,0,0,0,4,1.11
2021-08-26,0,0,1.6,1.2,0,0,0,0,2,1.08
2021-08-28,1,0,1.57,1.0,1,0,0,0,2,1.08
2021-09-01,1,0,1.52,2.0,2,0,0,0,1,1.08
2021-09-03,0,0,1.63,1.1,3,1,0,0,2,1.1
2021-09-06,0,1,1.86,1.1,3,2,1,0,2,1.12
2021-09-11,1,0,1.81,2.0,1,0,0,1,0,1.12
2021-09-12,0,1,1.92,0.2,1,1,1,0,2,1.12
2021-09-17,0,0,1.89,1.0,0,0,0,0,1,1.11
2021-09-19,0,0,1.99,1.0,1,1,0,1,0,1.12
2021-10-03,0,0,1.96,1.0,0,0,0,0,2,1.1
