W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-07-10,0,0,0.0,0,1,2.0,0,0,0,0,0,1,0.0
2018-07-14,0,0,0.0,0,0,2.0,1,0,0,0,1,4,0.5
2018-07-21,1,0,0.0,0,0,2.0,1,0,0,0,1,3,0.67
2018-07-24,0,0,0.0,0,0,1.0,0,0,0,0,0,1,0.57
2018-07-26,0,0,0.0,0,0,0.2,1,0,0,0,0,1,0.65
2018-07-29,0,0,0.0,0,0,1.0,2,0,0,0,0,3,0.81
2018-08-01,0,0,2.0,0,0,0.1,2,2,2,0,1,0,1.11
2018-08-03,1,0,1.8,0,0,1.0,0,0,0,0,0,1,1.0
2018-08-05,0,0,2.45,0,0,1.0,1,1,1,0,1,0,1.09
2018-08-07,0,0,3.0,0,0,1.0,2,1,1,0,0,0,1.17
2018-08-11,1,0,2.77,0,0,1.0,1,0,0,0,0,0,1.15
2018-08-12,0,0,3.86,0,0,1.0,1,2,2,1,0,1,1.14
2018-08-15,0,0,4.11,0,0,1.1,1,1,1,1,1,2,1.17
2018-08-18,0,0,4.41,0,0,1.0,1,1,1,0,1,1,1.22
2018-08-21,0,0,3.79,0,0,2.2,1,0,0,0,1,2,1.16
2018-08-24,0,0,3.27,0,0,3.0,1,0,0,0,0,3,1.05
2018-08-29,0,0,3.13,0,0,1.0,1,0,0,0,2,1,1.13
2018-08-30,0,0,3.0,0,0,1.0,0,0,0,0,0,0,1.08
2018-09-01,0,0,2.88,0,0,1.0,1,0,0,0,0,0,1.08
2018-09-05,0,0,3.0,0,0,2.0,2,1,1,1,0,2,1.07
2018-09-09,1,0,2.89,0,0,1.0,0,0,0,0,0,2,1.04
2018-09-10,0,0,2.79,0,0,1.0,1,0,0,0,0,0,1.03
2018-09-14,1,0,2.67,0,0,1.1,1,0,0,0,0,0,1.02
2018-09-16,0,0,2.87,0,0,1.0,2,1,1,0,1,1,1.09
2018-09-18,0,0,2.81,0,0,0.2,0,0,0,0,0,1,1.06
2018-09-21,1,0,2.73,0,0,1.0,1,0,0,0,0,0,1.06
2018-09-23,0,0,2.65,0,0,1.0,0,0,0,0,0,1,1.03
2018-09-24,1,0,2.6,0,0,0.2,1,0,0,0,0,1,1.04
2018-09-26,0,0,2.5,0,0,1.1,0,0,0,0,0,1,1.0
2018-09-29,0,0,2.61,0,0,2.0,1,1,1,1,1,2,1.0
2019-03-31,0,0,7.2,1,0,5.0,6,4,4,3,1,12,1.4
2019-04-06,0,1,9.9,1,0,5.0,6,7,7,3,3,6,1.6
2019-04-12,0,0,10.05,1,0,4.1,9,5,5,3,2,3,1.88
2019-04-17,0,1,10.7,1,0,3.1,9,5,5,2,2,3,2.15
2019-05-01,0,1,10.98,0,0,2.0,3,3,3,0,2,3,2.19
2019-05-04,0,0,9.82,0,0,2.1,1,0,0,0,0,1,2.0
2019-05-06,0,0,9.39,0,0,1.0,1,0,0,0,0,2,1.96
2019-05-10,0,0,9.26,0,0,0.1,0,0,0,0,0,1,1.93
2019-05-11,0,0,8.76,0,0,1.1,0,0,0,0,1,3,1.86
2019-05-14,0,0,8.1,0,0,2.0,2,1,0,0,0,4,1.8
2019-05-17,0,0,10.21,0,0,0.2,5,7,7,3,2,2,2.01
2019-05-22,0,0,10.24,0,0,1.2,1,2,2,0,2,3,2.0
2019-05-24,0,0,9.58,0,0,2.0,0,0,0,0,1,2,1.9
2019-05-27,1,0,9.28,0,0,1.0,0,0,0,0,0,2,1.84
2019-05-30,0,0,9.92,0,0,0.2,3,3,3,0,1,1,1.93
2019-06-02,0,0,9.72,0,1,0.2,0,0,0,0,0,1,1.89
2019-06-04,0,0,9.79,0,0,0.2,3,3,1,0,0,1,1.94
2019-06-07,0,0,9.5,0,0,2.0,2,1,1,0,1,3,1.92
2019-06-11,0,0,9.24,0,0,1.0,0,0,0,0,0,0,1.86
2019-06-14,0,0,9.0,0,0,1.0,2,0,0,0,0,1,1.87
2019-06-15,0,0,8.92,0,0,0.1,0,0,0,0,0,0,1.85
2019-06-18,0,0,8.69,0,0,1.0,0,0,0,0,0,3,1.81
2019-06-21,0,0,8.85,0,0,1.1,3,2,2,1,2,2,1.87
2019-06-28,0,0,8.64,0,0,1.0,1,0,0,0,0,0,1.85
2019-07-01,0,0,8.44,0,0,1.0,0,0,0,0,0,3,1.8
2019-07-02,0,1,8.31,0,0,0.2,2,1,0,0,0,1,1.82
2019-07-04,0,0,8.18,0,0,0.2,1,0,0,0,0,1,1.82
2019-07-07,0,0,8.0,0,0,1.0,0,0,0,0,0,2,1.78
2019-07-12,0,0,8.22,0,0,1.0,2,2,2,1,0,1,1.78
2019-07-14,0,1,9.0,0,0,0.0,4,4,4,0,0,0,1.87
2019-09-20,0,0,8.81,0,0,1.0,0,0,0,0,0,1,1.83
2019-09-29,0,0,8.82,0,0,2.0,4,2,2,1,0,2,1.84
2020-07-25,0,0,2.7,1,0,3.1,2,1,1,0,3,6,1.5
2020-08-03,0,0,3.86,0,0,3.2,3,2,2,1,2,5,1.43
2020-08-08,0,0,2.92,0,0,5.1,1,1,1,0,3,8,1.14
2020-08-13,0,0,3.38,0,0,3.2,2,2,2,0,3,5,1.19
2020-08-18,0,0,3.0,1,0,5.0,2,1,1,0,3,5,1.14
2020-08-23,0,0,3.42,1,0,5.1,5,3,3,0,2,7,1.18
2020-08-28,1,0,2.78,1,0,6.0,3,0,0,0,1,10,1.08
2020-09-04,1,0,2.35,1,0,6.0,3,1,0,0,2,7,1.04
2020-09-09,1,0,1.99,1,0,7.0,1,0,0,0,0,11,0.9
2020-09-14,0,0,1.98,1,0,4.2,5,1,1,0,3,10,0.98
2020-09-19,1,0,1.77,1,0,6.0,4,0,0,0,0,9,0.95
2020-09-24,0,1,2.11,1,0,3.2,6,3,3,1,2,5,1.02
2021-04-03,0,1,1.42,1,0,6.1,1,1,1,1,0,11,0.16
2021-04-08,0,0,0.73,1,0,6.0,1,0,0,0,0,9,0.16
2021-04-14,1,0,0.49,1,0,6.0,2,0,0,0,0,10,0.22
2021-04-20,1,0,0.37,1,0,6.0,4,0,0,0,0,10,0.33
2021-04-26,0,1,1.53,1,0,5.0,8,5,4,0,0,9,0.55
2021-05-13,0,1,1.57,1,0,5.0,5,1,1,0,1,9,0.64
2021-05-19,0,0,1.79,1,0,6.0,2,2,2,1,1,9,0.62
2021-05-25,0,1,2.33,1,0,6.0,2,4,4,0,3,7,0.65
2021-05-31,0,0,2.24,1,0,6.0,6,1,1,0,2,7,0.73
2021-06-06,1,0,1.97,1,0,7.0,4,0,0,0,0,13,0.71
2021-06-12,0,0,2.27,1,0,4.0,9,4,3,0,3,8,0.85
2021-06-18,0,0,2.62,1,0,5.1,8,4,4,0,2,6,0.93
2021-06-25,0,0,2.53,1,0,6.0,3,1,1,0,2,7,0.92
2021-07-01,1,0,2.41,1,0,7.1,4,1,1,1,1,5,0.9
2021-07-07,0,0,2.36,1,0,5.2,6,1,1,0,0,8,0.91
2021-07-18,1,0,2.16,1,0,8.1,5,0,0,0,1,12,0.9
2021-07-24,1,0,2.12,1,0,6.0,4,1,1,0,2,6,0.9
2021-07-30,0,0,2.46,1,0,4.0,9,5,5,1,2,6,0.97
2021-08-06,0,0,2.39,1,0,7.0,4,1,1,1,1,5,0.96
2021-08-11,1,0,2.23,1,0,8.0,4,0,0,0,0,15,0.93
2021-08-17,1,0,2.13,1,0,6.0,2,0,0,0,2,3,0.91
2021-08-24,0,0,2.3,1,0,6.0,7,4,4,0,3,5,0.95
2021-08-30,1,0,2.27,1,0,6.0,4,1,1,0,0,9,0.94
2021-09-05,0,0,2.38,1,0,5.0,6,3,3,0,2,7,0.96
2021-09-11,1,0,2.25,1,0,8.0,0,0,0,0,1,14,0.91
2021-09-18,0,0,2.34,1,0,6.0,6,3,3,1,3,11,0.94
2021-09-25,1,0,2.29,1,0,7.0,5,1,1,0,1,9,0.93
2021-10-02,0,1,2.43,1,0,2.0,2,3,3,1,1,4,0.94
