W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2020-07-25,0,0,0.0,1.0,1,0,0,0,0,1.0
2020-08-05,0,0,0.0,1.2,0,0,0,0,1,0.38
2020-08-07,0,0,0.0,1.0,1,0,0,0,0,0.55
2020-08-09,0,0,0.0,1.2,1,0,0,0,3,0.56
2020-08-12,0,0,0.0,1.2,0,0,0,1,2,0.57
2020-08-15,0,0,0.0,0.1,1,0,0,1,0,0.82
2020-08-18,0,0,0.0,0.2,0,0,0,0,1,0.75
2020-08-21,0,0,0.0,1.0,0,0,0,0,2,0.67
2020-08-22,1,0,0.0,0.1,0,0,0,0,1,0.64
2020-08-24,0,0,0.0,1.0,1,0,0,0,0,0.68
2020-08-25,0,0,1.64,0.2,1,2,0,3,2,1.0
2020-08-28,0,0,1.5,1.0,0,0,0,0,1,0.92
2020-08-29,0,0,1.38,1.0,1,0,0,0,1,0.92
2020-09-01,0,0,3.38,0.1,3,3,1,2,0,1.28
2020-09-03,0,0,3.14,1.0,0,0,0,0,3,1.19
2020-09-04,0,0,3.6,0.2,1,1,0,0,0,1.2
2020-09-06,0,0,4.7,0.1,1,2,1,2,0,1.37
2020-09-10,0,0,4.41,1.0,2,0,0,0,0,1.41
2020-09-11,0,0,3.93,2.0,1,0,0,1,2,1.36
2020-09-13,0,0,3.72,1.0,0,0,0,0,3,1.29
2020-09-16,0,0,3.54,1.0,2,0,0,1,1,1.38
2020-09-19,0,0,3.38,1.0,1,0,0,1,1,1.41
2020-09-21,0,0,3.22,1.0,1,0,0,1,1,1.43
2020-09-22,0,0,3.04,1.1,2,0,0,0,0,1.44
2020-09-24,0,0,2.92,1.0,0,0,0,0,2,1.38
2021-04-06,0,0,13.5,0.2,2,1,0,1,0,4.5
2021-04-07,0,0,5.4,1.0,0,0,0,0,3,1.8
2021-04-10,0,0,4.5,0.1,1,0,0,0,1,2.0
2021-04-12,1,0,5.4,1.1,1,1,1,0,2,1.5
2021-04-15,0,0,3.38,2.0,1,0,0,1,0,1.31
2021-04-17,0,0,2.84,1.0,0,0,0,1,1,1.26
2021-04-19,0,0,3.86,0.2,1,1,1,0,2,1.29
2021-04-23,0,0,3.38,1.0,2,0,0,0,1,1.38
2021-04-24,0,0,3.0,1.0,0,0,0,0,1,1.22
2021-04-27,0,0,4.5,1.0,2,2,1,0,1,1.3
2021-04-30,0,0,4.22,0.2,1,0,0,1,1,1.41
2021-05-01,0,0,3.86,1.0,0,0,0,1,1,1.37
2021-05-05,0,0,3.55,1.0,0,0,0,0,3,1.26
2021-05-07,1,0,3.29,1.0,0,0,0,1,1,1.24
2021-05-08,0,0,3.07,1.0,0,0,0,0,1,1.16
2021-05-11,0,0,4.8,0.1,3,3,0,2,0,1.47
2021-05-12,0,0,5.06,1.0,3,1,0,0,0,1.56
2021-05-17,0,0,4.86,0.2,0,0,0,0,1,1.5
2021-05-19,0,0,4.5,1.1,1,0,0,0,0,1.44
2021-05-21,0,0,4.34,0.2,1,0,0,0,1,1.45
2021-05-22,0,0,4.12,1.0,1,0,0,0,1,1.42
2021-05-26,0,0,3.92,1.0,0,0,0,1,0,1.4
2021-05-30,0,0,3.74,1.0,0,0,0,3,1,1.48
2021-05-31,0,0,3.97,1.0,3,1,0,1,2,1.59
